  1  2  3  4  5  6
  1  5  10  11  14  16
  1  5  10  11  14  17
  1  5  10  11  14  18
  1  5  10  11  15  16
  1  5  10  11  15  17
  1  5  10  11  15  18
  1  5  10  11  16  17
  1  5  10  11  16  18
  1  5  10  11  17  18
  1  5  10  12  13  14
  1  5  10  12  13  15
  1  5  10  12  13  16
  1  5  10  12  13  17
  1  5  10  12  13  18
  1  5  10  12  14  15
  1  5  10  12  14  16
  1  5  10  12  14  17
  1  5  10  12  14  18
  1  5  10  12  15  16
  1  5  10  12  15  17
  1  5  10  12  15  18
  1  5  10  12  16  17
  1  5  10  12  16  18
  1  5  10  12  17  18
  1  5  10  13  14  15
  1  5  10  13  14  16
  1  5  10  13  14  17
  1  5  10  13  14  18
  1  5  10  13  15  16
  1  5  10  13  15  17
  1  5  10  13  15  18
  1  5  10  13  16  17
  1  5  10  13  16  18
  1  5  10  13  17  18
  1  5  10  14  15  16
  1  5  10  14  15  17
  1  5  10  14  15  18
  1  5  10  14  16  17
  1  5  10  14  16  18
  1  5  10  14  17  18
  1  5  10  15  16  17
  1  5  10  15  16  18
  1  5  10  15  17  18
  1  5  10  16  17  18
  1  5  11  12  13  14
  1  5  11  12  13  15
  1  5  11  12  13  16
  1  5  11  12  13  17
  1  5  11  12  13  18
  1  5  11  12  14  15
  1  5  11  12  14  16
  1  5  11  12  14  17
  1  5  11  12  14  18
  1  5  11  12  15  16
  1  5  11  12  15  17
  1  5  11  12  15  18
  1  5  11  12  16  17
  1  5  11  12  16  18
  1  5  11  12  17  18
  1  5  11  13  14  15
  1  5  11  13  14  16
  1  5  11  13  14  17
  1  5  11  13  14  18
  1  5  11  13  15  16
  1  5  11  13  15  17
  1  5  11  13  15  18
  1  5  11  13  16  17
  1  5  11  13  16  18
  1  5  11  13  17  18
  1  5  11  14  15  16
  1  5  11  14  15  17
  1  5  11  14  15  18
  1  5  11  14  16  17
  1  5  11  14  16  18
  1  5  11  14  17  18
  1  5  11  15  16  17
  1  5  11  15  16  18
  1  5  11  15  17  18
  1  5  11  16  17  18
  1  5  12  13  14  15
  1  5  12  13  14  16
  1  5  12  13  14  17
  1  5  12  13  14  18
  1  5  12  13  15  16
  1  5  12  13  15  17
  1  5  12  13  15  18
  1  5  12  13  16  17
  1  5  12  13  16  18
  1  5  12  13  17  18
  1  5  12  14  15  16
  1  5  12  14  15  17
  1  5  12  14  15  18
  1  5  12  14  16  17
  1  5  12  14  16  18
  1  5  12  14  17  18
  1  5  12  15  16  17
  1  5  12  15  16  18
  1  5  12  15  17  18
  1  5  12  16  17  18
  1  5  13  14  15  16
  1  5  13  14  15  17
  1  5  13  14  15  18
  1  5  13  14  16  17
  1  5  13  14  16  18
  1  5  13  14  17  18
  1  5  13  15  16  17
  1  5  13  15  16  18
  1  5  13  15  17  18
  1  5  13  16  17  18
  1  5  14  15  16  17
  1  5  14  15  16  18
  1  5  14  15  17  18
  1  5  14  16  17  18
  1  5  15  16  17  18
  1  6  7  8  9  10
  1  6  7  8  9  11
  1  6  7  8  9  12
  1  6  7  8  9  13
  1  6  7  8  9  14
  1  6  7  8  9  15
  1  6  7  8  9  16
  1  6  7  8  9  17
  1  6  7  8  9  18
  1  6  7  8  10  11
  1  6  7  8  10  12
  1  6  7  8  10  13
  1  6  7  8  10  14
  1  6  7  8  10  15
  1  6  7  8  10  16
  1  6  7  8  10  17
  1  6  7  8  10  18
  1  6  7  8  11  12
  1  6  7  8  11  13
  1  6  7  8  11  14
  1  6  7  8  11  15
  1  6  7  8  11  16
  1  6  7  8  11  17
  1  6  7  8  11  18
  1  6  7  8  12  13
  1  6  7  8  12  14
  1  6  7  8  12  15
  1  6  7  8  12  16
  1  6  7  8  12  17
  1  6  7  8  12  18
  1  6  7  8  13  14
  1  6  7  8  13  15
  1  6  7  8  13  16
  1  6  7  8  13  17
  1  6  7  8  13  18
  1  6  7  8  14  15
  1  6  7  8  14  16
  1  6  7  8  14  17
  1  6  7  8  14  18
  1  6  7  8  15  16
  1  6  7  8  15  17
  1  6  7  8  15  18
  1  6  7  8  16  17
  1  6  7  8  16  18
  1  6  7  8  17  18
  1  6  7  9  10  11
  1  6  7  9  10  12
  1  6  7  9  10  13
  1  6  7  9  10  14
  1  6  7  9  10  15
  1  6  7  9  10  16
  1  6  7  9  10  17
  1  6  7  9  10  18
  1  6  7  9  11  12
  1  6  7  9  11  13
  1  6  7  9  11  14
  1  6  7  9  11  15
  1  6  7  9  11  16
  1  6  7  9  11  17
  1  6  7  9  11  18
  1  6  7  9  12  13
  1  6  7  9  12  14
  1  6  7  9  12  15
  1  6  7  9  12  16
  1  6  7  9  12  17
  1  6  7  9  12  18
  1  6  7  9  13  14
  1  6  7  9  13  15
  1  6  7  9  13  16
  1  6  7  9  13  17
  1  6  7  9  13  18
  1  6  7  9  14  15
  1  6  7  9  14  16
  1  6  7  9  14  17
  1  6  7  9  14  18
  1  6  7  9  15  16
  1  6  7  9  15  17
  1  6  7  9  15  18
  1  6  7  9  16  17
  1  6  7  9  16  18
  1  6  7  9  17  18
  1  6  7  10  11  12
  1  6  7  10  11  13
  1  6  7  10  11  14
  1  6  7  10  11  15
  1  6  7  10  11  16
  1  6  7  10  11  17
  1  6  7  10  11  18
  1  6  7  10  12  13
  1  6  7  10  12  14
  1  6  7  10  12  15
  1  6  7  10  12  16
  1  6  7  10  12  17
  1  6  7  10  12  18
  1  6  7  10  13  14
  1  6  7  10  13  15
  1  6  7  10  13  16
  1  6  7  10  13  17
  1  6  7  10  13  18
  1  6  7  10  14  15
  1  6  7  10  14  16
  1  6  7  10  14  17
  1  6  7  10  14  18
  1  6  7  10  15  16
  1  6  7  10  15  17
  1  6  7  10  15  18
  1  6  7  10  16  17
  1  6  7  10  16  18
  1  6  7  10  17  18
  1  6  7  11  12  13
  1  6  7  11  12  14
  1  6  7  11  12  15
  1  6  7  11  12  16
  1  6  7  11  12  17
  1  6  7  11  12  18
  1  6  7  11  13  14
  1  6  7  11  13  15
  1  6  7  11  13  16
  1  6  7  11  13  17
  1  6  7  11  13  18
  1  6  7  11  14  15
  1  6  7  11  14  16
  1  6  7  11  14  17
  1  6  7  11  14  18
  1  6  7  11  15  16
  1  6  7  11  15  17
  1  6  7  11  15  18
  1  6  7  11  16  17
  1  6  7  11  16  18
  1  6  7  11  17  18
  1  6  7  12  13  14
  1  6  7  12  13  15
  1  6  7  12  13  16
  1  6  7  12  13  17
  1  6  7  12  13  18
  1  6  7  12  14  15
  1  6  7  12  14  16
  1  6  7  12  14  17
  1  6  7  12  14  18
  1  6  7  12  15  16
  1  6  7  12  15  17
  1  6  7  12  15  18
  1  6  7  12  16  17
  1  6  7  12  16  18
  1  6  7  12  17  18
  1  6  7  13  14  15
  1  6  7  13  14  16
  1  6  7  13  14  17
  1  6  7  13  14  18
  1  6  7  13  15  16
  1  6  7  13  15  17
  1  6  7  13  15  18
  1  6  7  13  16  17
  1  6  7  13  16  18
  1  6  7  13  17  18
  1  6  7  14  15  16
  1  6  7  14  15  17
  1  6  7  14  15  18
  1  6  7  14  16  17
  1  6  7  14  16  18
  1  6  7  14  17  18
  1  6  7  15  16  17
  1  6  7  15  16  18
  1  6  7  15  17  18
  1  6  7  16  17  18
  1  6  8  9  10  11
  1  6  8  9  10  12
  1  6  8  9  10  13
  1  6  8  9  10  14
  1  6  8  9  10  15
  1  6  8  9  10  16
  1  6  8  9  10  17
  1  6  8  9  10  18
  1  6  8  9  11  12
  1  6  8  9  11  13
  1  6  8  9  11  14
  1  6  8  9  11  15
  1  6  8  9  11  16
  1  6  8  9  11  17
  1  6  8  9  11  18
  1  6  8  9  12  13
  1  6  8  9  12  14
  1  6  8  9  12  15
  1  6  8  9  12  16
  1  6  8  9  12  17
  1  6  8  9  12  18
  1  6  8  9  13  14
  1  6  8  9  13  15
  1  6  8  9  13  16
  1  6  8  9  13  17
  1  6  8  9  13  18
  1  6  8  9  14  15
  1  6  8  9  14  16
  1  6  8  9  14  17
  1  6  8  9  14  18
  1  6  8  9  15  16
  1  6  8  9  15  17
  1  6  8  9  15  18
  1  6  8  9  16  17
  1  6  8  9  16  18
  1  6  8  9  17  18
  1  6  8  10  11  12
  1  6  8  10  11  13
  1  6  8  10  11  14
  1  6  8  10  11  15
  1  6  8  10  11  16
  1  6  8  10  11  17
  1  6  8  10  11  18
  1  6  8  10  12  13
  1  6  8  10  12  14
  1  6  8  10  12  15
  1  6  8  10  12  16
  1  6  8  10  12  17
  1  6  8  10  12  18
  1  6  8  10  13  14
  1  6  8  10  13  15
  1  6  8  10  13  16
  1  6  8  10  13  17
  1  6  8  10  13  18
  1  6  8  10  14  15
  1  6  8  10  14  16
  1  6  8  10  14  17
  1  6  8  10  14  18
  1  6  8  10  15  16
  1  6  8  10  15  17
  1  6  8  10  15  18
  1  6  8  10  16  17
  1  6  8  10  16  18
  1  6  8  10  17  18
  1  6  8  11  12  13
  1  6  8  11  12  14
  1  6  8  11  12  15
  1  6  8  11  12  16
  1  6  8  11  12  17
  1  6  8  11  12  18
  1  6  8  11  13  14
  1  6  8  11  13  15
  1  6  8  11  13  16
  1  6  8  11  13  17
  1  6  8  11  13  18
  1  6  8  11  14  15
  1  6  8  11  14  16
  1  6  8  11  14  17
  1  6  8  11  14  18
  1  6  8  11  15  16
  1  6  8  11  15  17
  1  6  8  11  15  18
  1  6  8  11  16  17
  1  6  8  11  16  18
  1  6  8  11  17  18
  1  6  8  12  13  14
  1  6  8  12  13  15
  1  6  8  12  13  16
  1  6  8  12  13  17
  1  6  8  12  13  18
  1  6  8  12  14  15
  1  6  8  12  14  16
  1  6  8  12  14  17
  1  6  8  12  14  18
  1  6  8  12  15  16
  1  6  8  12  15  17
  1  6  8  12  15  18
  1  6  8  12  16  17
  1  6  8  12  16  18
  1  6  8  12  17  18
  1  6  8  13  14  15
  1  6  8  13  14  16
  1  6  8  13  14  17
  1  6  8  13  14  18
  1  6  8  13  15  16
  1  6  8  13  15  17
  1  6  8  13  15  18
  1  6  8  13  16  17
  1  6  8  13  16  18
  1  6  8  13  17  18
  1  6  8  14  15  16
  1  6  8  14  15  17
  1  6  8  14  15  18
  1  6  8  14  16  17
  1  6  8  14  16  18
  1  6  8  14  17  18
  1  6  8  15  16  17
  1  6  8  15  16  18
  1  6  8  15  17  18
  1  6  8  16  17  18
  1  6  9  10  11  12
  1  6  9  10  11  13
  1  6  9  10  11  14
  1  6  9  10  11  15
  1  6  9  10  11  16
  1  6  9  10  11  17
  1  6  9  10  11  18
  1  6  9  10  12  13
  1  6  9  10  12  14
  1  6  9  10  12  15
  1  6  9  10  12  16
  1  6  9  10  12  17
  1  6  9  10  12  18
  1  6  9  10  13  14
  1  6  9  10  13  15
  1  6  9  10  13  16
  1  6  9  10  13  17
  1  6  9  10  13  18
  1  6  9  10  14  15
  1  6  9  10  14  16
  1  6  9  10  14  17
  1  6  9  10  14  18
  1  6  9  10  15  16
  1  6  9  10  15  17
  1  6  9  10  15  18
  1  6  9  10  16  17
  1  6  9  10  16  18
  1  6  9  10  17  18
  1  6  9  11  12  13
  1  6  9  11  12  14
  1  6  9  11  12  15
  1  6  9  11  12  16
  1  6  9  11  12  17
  1  6  9  11  12  18
  1  6  9  11  13  14
  1  6  9  11  13  15
  1  6  9  11  13  16
  1  6  9  11  13  17
  1  6  9  11  13  18
  1  6  9  11  14  15
  1  6  9  11  14  16
  1  6  9  11  14  17
  1  6  9  11  14  18
  1  6  9  11  15  16
  1  6  9  11  15  17
  1  6  9  11  15  18
  1  6  9  11  16  17
  1  6  9  11  16  18
  1  6  9  11  17  18
  1  6  9  12  13  14
  1  6  9  12  13  15
  1  6  9  12  13  16
  1  6  9  12  13  17
  1  6  9  12  13  18
  1  6  9  12  14  15
  1  6  9  12  14  16
  1  6  9  12  14  17
  1  6  9  12  14  18
  1  6  9  12  15  16
  1  6  9  12  15  17
  1  6  9  12  15  18
  1  6  9  12  16  17
  1  6  9  12  16  18
  1  6  9  12  17  18
  1  6  9  13  14  15
  1  6  9  13  14  16
  1  6  9  13  14  17
  1  6  9  13  14  18
  1  6  9  13  15  16
  1  6  9  13  15  17
  1  6  9  13  15  18
  1  6  9  13  16  17
  1  6  9  13  16  18
  1  6  9  13  17  18
  1  6  9  14  15  16
  1  6  9  14  15  17
  1  6  9  14  15  18
  1  6  9  14  16  17
  1  6  9  14  16  18
  1  6  9  14  17  18
  1  6  9  15  16  17
  1  6  9  15  16  18
  1  6  9  15  17  18
  1  6  9  16  17  18
  1  6  10  11  12  13
  1  6  10  11  12  14
  1  6  10  11  12  15
  1  6  10  11  12  16
  1  6  10  11  12  17
  1  6  10  11  12  18
  1  6  10  11  13  14
  1  6  10  11  13  15
  1  6  10  11  13  16
  1  6  10  11  13  17
  1  6  10  11  13  18
  1  6  10  11  14  15
  1  6  10  11  14  16
  1  6  10  11  14  17
  1  6  10  11  14  18
  1  6  10  11  15  16
  1  6  10  11  15  17
  1  6  10  11  15  18
  1  6  10  11  16  17
  1  6  10  11  16  18
  1  6  10  11  17  18
  1  6  10  12  13  14
  1  6  10  12  13  15
  1  6  10  12  13  16
  1  6  10  12  13  17
  1  6  10  12  13  18
  1  6  10  12  14  15
  1  6  10  12  14  16
  1  6  10  12  14  17
  1  6  10  12  14  18
  1  6  10  12  15  16
  1  6  10  12  15  17
  1  6  10  12  15  18
  1  6  10  12  16  17
  1  6  10  12  16  18
  1  6  10  12  17  18
  1  6  10  13  14  15
  1  6  10  13  14  16
  1  6  10  13  14  17
  1  6  10  13  14  18
  1  6  10  13  15  16
  1  6  10  13  15  17
  1  6  10  13  15  18
  1  6  10  13  16  17
  1  6  10  13  16  18
  1  6  10  13  17  18
  1  6  10  14  15  16
  1  6  10  14  15  17
  1  6  10  14  15  18
  1  6  10  14  16  17
  1  6  10  14  16  18
  1  6  10  14  17  18
  1  6  10  15  16  17
  1  6  10  15  16  18
  1  6  10  15  17  18
  1  6  10  16  17  18
  1  6  11  12  13  14
  1  6  11  12  13  15
  1  6  11  12  13  16
  1  6  11  12  13  17
  1  6  11  12  13  18
  1  6  11  12  14  15
  1  6  11  12  14  16
  1  6  11  12  14  17
  1  6  11  12  14  18
  1  6  11  12  15  16
  1  6  11  12  15  17
  1  6  11  12  15  18
  1  6  11  12  16  17
  1  6  11  12  16  18
  1  6  11  12  17  18
  1  6  11  13  14  15
  1  6  11  13  14  16
  1  6  11  13  14  17
  1  6  11  13  14  18
  1  6  11  13  15  16
  1  6  11  13  15  17
  1  6  11  13  15  18
  1  6  11  13  16  17
  1  6  11  13  16  18
  1  6  11  13  17  18
  1  6  11  14  15  16
  1  6  11  14  15  17
  1  6  11  14  15  18
  1  6  11  14  16  17
  1  6  11  14  16  18
  1  6  11  14  17  18
  1  6  11  15  16  17
  1  6  11  15  16  18
  1  6  11  15  17  18
  1  6  11  16  17  18
  1  6  12  13  14  15
  1  6  12  13  14  16
  1  6  12  13  14  17
  1  6  12  13  14  18
  1  6  12  13  15  16
  1  6  12  13  15  17
  1  6  12  13  15  18
  1  6  12  13  16  17
  1  6  12  13  16  18
  1  6  12  13  17  18
  1  6  12  14  15  16
  1  6  12  14  15  17
  1  6  12  14  15  18
  1  6  12  14  16  17
  1  6  12  14  16  18
  1  6  12  14  17  18
  1  6  12  15  16  17
  1  6  12  15  16  18
  1  6  12  15  17  18
  1  6  12  16  17  18
  1  6  13  14  15  16
  1  6  13  14  15  17
  1  6  13  14  15  18
  1  6  13  14  16  17
  1  6  13  14  16  18
  1  6  13  14  17  18
  1  6  13  15  16  17
  1  6  13  15  16  18
  1  6  13  15  17  18
  1  6  13  16  17  18
  1  6  14  15  16  17
  1  6  14  15  16  18
  1  6  14  15  17  18
  1  6  14  16  17  18
  1  6  15  16  17  18
  1  7  8  9  10  11
  1  7  8  9  10  12
  1  7  8  9  10  13
  1  7  8  9  10  14
  1  7  8  9  10  15
  1  7  8  9  10  16
  1  7  8  9  10  17
  1  7  8  9  10  18
  1  7  8  9  11  12
  1  7  8  9  11  13
  1  7  8  9  11  14
  1  7  8  9  11  15
  1  7  8  9  11  16
  1  7  8  9  11  17
  1  7  8  9  11  18
  1  7  8  9  12  13
  1  7  8  9  12  14
  1  7  8  9  12  15
  1  7  8  9  12  16
  1  7  8  9  12  17
  1  7  8  9  12  18
  1  7  8  9  13  14
  1  7  8  9  13  15
  1  7  8  9  13  16
  1  7  8  9  13  17
  1  7  8  9  13  18
  1  7  8  9  14  15
  1  7  8  9  14  16
  1  7  8  9  14  17
  1  7  8  9  14  18
  1  7  8  9  15  16
  1  7  8  9  15  17
  1  7  8  9  15  18
  1  7  8  9  16  17
  1  7  8  9  16  18
  1  7  8  9  17  18
  1  7  8  10  11  12
  1  7  8  10  11  13
  1  7  8  10  11  14
  1  7  8  10  11  15
  1  7  8  10  11  16
  1  7  8  10  11  17
  1  7  8  10  11  18
  1  7  8  10  12  13
  1  7  8  10  12  14
  1  7  8  10  12  15
  1  7  8  10  12  16
  1  7  8  10  12  17
  1  7  8  10  12  18
  1  7  8  10  13  14
  1  7  8  10  13  15
  1  7  8  10  13  16
  1  7  8  10  13  17
  1  7  8  10  13  18
  1  7  8  10  14  15
  1  7  8  10  14  16
  1  7  8  10  14  17
  1  7  8  10  14  18
  1  7  8  10  15  16
  1  7  8  10  15  17
  1  7  8  10  15  18
  1  7  8  10  16  17
  1  7  8  10  16  18
  1  7  8  10  17  18
  1  7  8  11  12  13
  1  7  8  11  12  14
  1  7  8  11  12  15
  1  7  8  11  12  16
  1  7  8  11  12  17
  1  7  8  11  12  18
  1  7  8  11  13  14
  1  7  8  11  13  15
  1  7  8  11  13  16
  1  7  8  11  13  17
  1  7  8  11  13  18
  1  7  8  11  14  15
  1  7  8  11  14  16
  1  7  8  11  14  17
  1  7  8  11  14  18
  1  7  8  11  15  16
  1  7  8  11  15  17
  1  7  8  11  15  18
  1  7  8  11  16  17
  1  7  8  11  16  18
  1  7  8  11  17  18
  1  7  8  12  13  14
  1  7  8  12  13  15
  1  7  8  12  13  16
  1  7  8  12  13  17
  1  7  8  12  13  18
  1  7  8  12  14  15
  1  7  8  12  14  16
  1  7  8  12  14  17
  1  7  8  12  14  18
  1  7  8  12  15  16
  1  7  8  12  15  17
  1  7  8  12  15  18
  1  7  8  12  16  17
  1  7  8  12  16  18
  1  7  8  12  17  18
  1  7  8  13  14  15
  1  7  8  13  14  16
  1  7  8  13  14  17
  1  7  8  13  14  18
  1  7  8  13  15  16
  1  7  8  13  15  17
  1  7  8  13  15  18
  1  7  8  13  16  17
  1  7  8  13  16  18
  1  7  8  13  17  18
  1  7  8  14  15  16
  1  7  8  14  15  17
  1  7  8  14  15  18
  1  7  8  14  16  17
  1  7  8  14  16  18
  1  7  8  14  17  18
  1  7  8  15  16  17
  1  7  8  15  16  18
  1  7  8  15  17  18
  1  7  8  16  17  18
  1  7  9  10  11  12
  1  7  9  10  11  13
  1  7  9  10  11  14
  1  7  9  10  11  15
  1  7  9  10  11  16
  1  7  9  10  11  17
  1  7  9  10  11  18
  1  7  9  10  12  13
  1  7  9  10  12  14
  1  7  9  10  12  15
  1  7  9  10  12  16
  1  7  9  10  12  17
  1  7  9  10  12  18
  1  7  9  10  13  14
  1  7  9  10  13  15
  1  7  9  10  13  16
  1  7  9  10  13  17
  1  7  9  10  13  18
  1  7  9  10  14  15
  1  7  9  10  14  16
  1  7  9  10  14  17
  1  7  9  10  14  18
  1  7  9  10  15  16
  1  7  9  10  15  17
  1  7  9  10  15  18
  1  7  9  10  16  17
  1  7  9  10  16  18
  1  7  9  10  17  18
  1  7  9  11  12  13
  1  7  9  11  12  14
  1  7  9  11  12  15
  1  7  9  11  12  16
  1  7  9  11  12  17
  1  7  9  11  12  18
  1  7  9  11  13  14
  1  7  9  11  13  15
  1  7  9  11  13  16
  1  7  9  11  13  17
  1  7  9  11  13  18
  1  7  9  11  14  15
  1  7  9  11  14  16
  1  7  9  11  14  17
  1  7  9  11  14  18
  1  7  9  11  15  16
  1  7  9  11  15  17
  1  7  9  11  15  18
  1  7  9  11  16  17
  1  7  9  11  16  18
  1  7  9  11  17  18
  1  7  9  12  13  14
  1  7  9  12  13  15
  1  7  9  12  13  16
  1  7  9  12  13  17
  1  7  9  12  13  18
  1  7  9  12  14  15
  1  7  9  12  14  16
  1  7  9  12  14  17
  1  7  9  12  14  18
  1  7  9  12  15  16
  1  7  9  12  15  17
  1  7  9  12  15  18
  1  7  9  12  16  17
  1  7  9  12  16  18
  1  7  9  12  17  18
  1  7  9  13  14  15
  1  7  9  13  14  16
  1  7  9  13  14  17
  1  7  9  13  14  18
  1  7  9  13  15  16
  1  7  9  13  15  17
  1  7  9  13  15  18
  1  7  9  13  16  17
  1  7  9  13  16  18
  1  7  9  13  17  18
  1  7  9  14  15  16
  1  7  9  14  15  17
  1  7  9  14  15  18
  1  7  9  14  16  17
  1  7  9  14  16  18
  1  7  9  14  17  18
  1  7  9  15  16  17
  1  7  9  15  16  18
  1  7  9  15  17  18
  1  7  9  16  17  18
  1  7  10  11  12  13
  1  7  10  11  12  14
  1  7  10  11  12  15
  1  7  10  11  12  16
  1  7  10  11  12  17
  1  7  10  11  12  18
  1  7  10  11  13  14
  1  7  10  11  13  15
  1  7  10  11  13  16
  1  7  10  11  13  17
  1  7  10  11  13  18
  1  7  10  11  14  15
  1  7  10  11  14  16
  1  7  10  11  14  17
  1  7  10  11  14  18
  1  7  10  11  15  16
  1  7  10  11  15  17
  1  7  10  11  15  18
  1  7  10  11  16  17
  1  7  10  11  16  18
  1  7  10  11  17  18
  1  7  10  12  13  14
  1  7  10  12  13  15
  1  7  10  12  13  16
  1  7  10  12  13  17
  1  7  10  12  13  18
  1  7  10  12  14  15
  1  7  10  12  14  16
  1  7  10  12  14  17
  1  7  10  12  14  18
  1  7  10  12  15  16
  1  7  10  12  15  17
  1  7  10  12  15  18
  1  7  10  12  16  17
  1  7  10  12  16  18
  1  7  10  12  17  18
  1  7  10  13  14  15
  1  7  10  13  14  16
  1  7  10  13  14  17
  1  7  10  13  14  18
  1  7  10  13  15  16
  1  7  10  13  15  17
  1  7  10  13  15  18
  1  7  10  13  16  17
  1  7  10  13  16  18
  1  7  10  13  17  18
  1  7  10  14  15  16
  1  7  10  14  15  17
  1  7  10  14  15  18
  1  7  10  14  16  17
  1  7  10  14  16  18
  1  7  10  14  17  18
  1  7  10  15  16  17
  1  7  10  15  16  18
  1  7  10  15  17  18
  1  7  10  16  17  18
  1  7  11  12  13  14
  1  7  11  12  13  15
  1  7  11  12  13  16
  1  7  11  12  13  17
  1  7  11  12  13  18
  1  7  11  12  14  15
  1  7  11  12  14  16
  1  7  11  12  14  17
  1  7  11  12  14  18
  1  7  11  12  15  16
  1  7  11  12  15  17
  1  7  11  12  15  18
  1  7  11  12  16  17
  1  7  11  12  16  18
  1  7  11  12  17  18
  1  7  11  13  14  15
  1  7  11  13  14  16
  1  7  11  13  14  17
  1  7  11  13  14  18
  1  7  11  13  15  16
  1  7  11  13  15  17
  1  7  11  13  15  18
  1  7  11  13  16  17
  1  7  11  13  16  18
  1  7  11  13  17  18
  1  7  11  14  15  16
  1  7  11  14  15  17
  1  7  11  14  15  18
  1  7  11  14  16  17
  1  7  11  14  16  18
  1  7  11  14  17  18
  1  7  11  15  16  17
  1  7  11  15  16  18
  1  7  11  15  17  18
  1  7  11  16  17  18
  1  7  12  13  14  15
  1  7  12  13  14  16
  1  7  12  13  14  17
  1  7  12  13  14  18
  1  7  12  13  15  16
  1  7  12  13  15  17
  1  7  12  13  15  18
  1  7  12  13  16  17
  1  7  12  13  16  18
  1  7  12  13  17  18
  1  7  12  14  15  16
  1  7  12  14  15  17
  1  7  12  14  15  18
  1  7  12  14  16  17
  1  7  12  14  16  18
  1  7  12  14  17  18
  1  7  12  15  16  17
  1  7  12  15  16  18
  1  7  12  15  17  18
  1  7  12  16  17  18
  1  7  13  14  15  16
  1  7  13  14  15  17
  1  7  13  14  15  18
  1  7  13  14  16  17
  1  7  13  14  16  18
  1  7  13  14  17  18
  1  7  13  15  16  17
  1  7  13  15  16  18
  1  7  13  15  17  18
  1  7  13  16  17  18
  1  7  14  15  16  17
  1  7  14  15  16  18
  1  7  14  15  17  18
  1  7  14  16  17  18
  1  7  15  16  17  18
  1  8  9  10  11  12
  1  8  9  10  11  13
  1  8  9  10  11  14
  1  8  9  10  11  15
  1  8  9  10  11  16
  1  8  9  10  11  17
  1  8  9  10  11  18
  1  8  9  10  12  13
  1  8  9  10  12  14
  1  8  9  10  12  15
  1  8  9  10  12  16
  1  8  9  10  12  17
  1  8  9  10  12  18
  1  8  9  10  13  14
  1  8  9  10  13  15
  1  8  9  10  13  16
  1  8  9  10  13  17
  1  8  9  10  13  18
  1  8  9  10  14  15
  1  8  9  10  14  16
  1  8  9  10  14  17
  1  8  9  10  14  18
  1  8  9  10  15  16
  1  8  9  10  15  17
  1  8  9  10  15  18
  1  8  9  10  16  17
  1  8  9  10  16  18
  1  8  9  10  17  18
  1  8  9  11  12  13
  1  8  9  11  12  14
  1  8  9  11  12  15
  1  8  9  11  12  16
  1  8  9  11  12  17
  1  8  9  11  12  18
  1  8  9  11  13  14
  1  8  9  11  13  15
  1  8  9  11  13  16
  1  8  9  11  13  17
  1  8  9  11  13  18
  1  8  9  11  14  15
  1  8  9  11  14  16
  1  8  9  11  14  17
  1  8  9  11  14  18
  1  8  9  11  15  16
  1  8  9  11  15  17
  1  8  9  11  15  18
  1  8  9  11  16  17
  1  8  9  11  16  18
  1  8  9  11  17  18
  1  8  9  12  13  14
  1  8  9  12  13  15
  1  8  9  12  13  16
  1  8  9  12  13  17
  1  8  9  12  13  18
  1  8  9  12  14  15
  1  8  9  12  14  16
  1  8  9  12  14  17
  1  8  9  12  14  18
  1  8  9  12  15  16
  1  8  9  12  15  17
  1  8  9  12  15  18
  1  8  9  12  16  17
  1  8  9  12  16  18
  1  8  9  12  17  18
  1  8  9  13  14  15
  1  8  9  13  14  16
  1  8  9  13  14  17
  1  8  9  13  14  18
  1  8  9  13  15  16
  1  8  9  13  15  17
  1  8  9  13  15  18
  1  8  9  13  16  17
  1  8  9  13  16  18
  1  8  9  13  17  18
  1  8  9  14  15  16
  1  8  9  14  15  17
  1  8  9  14  15  18
  1  8  9  14  16  17
  1  8  9  14  16  18
  1  8  9  14  17  18
  1  8  9  15  16  17
  1  8  9  15  16  18
  1  8  9  15  17  18
  1  8  9  16  17  18
  1  8  10  11  12  13
  1  8  10  11  12  14
  1  8  10  11  12  15
  1  8  10  11  12  16
  1  8  10  11  12  17
  1  8  10  11  12  18
  1  8  10  11  13  14
  1  8  10  11  13  15
  1  8  10  11  13  16
  1  8  10  11  13  17
  1  8  10  11  13  18
  1  8  10  11  14  15
  1  8  10  11  14  16
  1  8  10  11  14  17
  1  8  10  11  14  18
  1  8  10  11  15  16
  1  8  10  11  15  17
  1  8  10  11  15  18
  1  8  10  11  16  17
  1  8  10  11  16  18
  1  8  10  11  17  18
  1  8  10  12  13  14
  1  8  10  12  13  15
  1  8  10  12  13  16
  1  8  10  12  13  17
  1  8  10  12  13  18
  1  8  10  12  14  15
  1  8  10  12  14  16
  1  8  10  12  14  17
  1  8  10  12  14  18
  1  8  10  12  15  16
  1  8  10  12  15  17
  1  8  10  12  15  18
  1  8  10  12  16  17
  1  8  10  12  16  18
  1  8  10  12  17  18
  1  8  10  13  14  15
  1  8  10  13  14  16
  1  8  10  13  14  17
  1  8  10  13  14  18
  1  8  10  13  15  16
  1  8  10  13  15  17
  1  8  10  13  15  18
  1  8  10  13  16  17
  1  8  10  13  16  18
  1  8  10  13  17  18
  1  8  10  14  15  16
  1  8  10  14  15  17
  1  8  10  14  15  18
  1  8  10  14  16  17
  1  8  10  14  16  18
  1  8  10  14  17  18
