96432 71664
53568 75717 48
23011 48352 64
70719 93815 94
13673 78033 100
30004 87633 9
27329 91248 35
8149 39508 17
29574 70860 22
21560 45934 16
23641 68894 50
18541 55649 44
22979 45975 36
4783 90353 14
27840 53838 2
4389 60480 35
11825 87360 86
2748 80310 10
7648 48481 18
56488 85925 66
8231 87633 8
30904 60849 18
2329 70164 52
4220 43448 74
54256 87114 86
3036 35197 12
8644 77340 58
12037 60441 2
56272 84112 69
22737 64673 53
9212 50809 64
31993 91705 89
31506 92207 59
4304 46152 97
47395 72793 17
57317 95665 82
16745 43312 100
13156 39488 45
29567 76780 35
23522 62265 6
10141 77833 42
17250 80616 96
23002 79176 57
2617 28232 57
4793 36305 9
69409 92880 49
56961 93153 68
12251 59168 74
7701 82860 75
2581 81263 11
49303 83201 85
5681 95372 17
12624 82077 76
29835 94062 100
11457 59968 82
33793 85104 61
18088 92428 99
16225 65231 14
16479 52518 72
50378 74273 73
7341 46592 56
25778 82177 59
2627 43480 47
17668 41256 40
37552 84489 98
32324 60961 83
42144 64388 74
11845 84743 65
36524 72881 10
15301 49296 98
31669 54740 34
67598 91636 74
19504 78385 23
33312 81762 100
29617 87351 42
53481 86380 53
47441 90641 26
32129 78741 14
14108 58090 9
32781 59073 69
49012 78854 21
12769 80304 48
3921 24689 43
14056 37777 100
37804 91617 45
19640 89609 7
3035 66993 48
19584 40907 72
29928 87992 63
26164 82176 29
17660 51465 62
21771 46320 71
5472 89171 68
8508 57920 71
19340 59314 89
26810 79614 72
49984 92401 63
39 92007 25
264 31505 63
2800 93191 20
46341 79056 3
22592 81867 98
37965 69886 98
33904 58438 89
4769 94786 36
4528 38992 58
9700 42065 45
57425 91481 62
118 48419 94
5409 95860 73
33448 71404 66
24846 48497 63
23791 69799 37
4816 57353 9
31776 66961 45
18384 50533 47
43212 82448 21
50556 77391 51
2816 66303 62
7938 33380 48
22653 60788 63
25123 80607 48
3520 69665 0
7601 92757 51
9134 50509 90
51504 79277 37
56367 87531 96
25569 46918 69
2599 67937 14
9040 47736 97
7413 90368 91
38464 88065 98
21248 92641 49
7083 54244 98
13580 86576 73
5408 38657 44
39009 65968 34
49333 76832 99
28249 79216 94
47822 81620 81
28312 83345 0
14714 44550 11
40278 88496 63
22504 65313 17
2936 29164 25
63424 94961 99
61986 82393 77
58700 86913 35
13374 82608 2
8979 85852 12
14704 77772 30
38172 74341 9
38810 59241 0
4032 78171 63
54040 87488 81
1543 66546 23
3925 57481 78
62225 91571 72
2527 24209 27
67224 89986 52
39336 95342 16
74053 96378 23
54561 88681 66
4225 48824 14
6336 65165 55
31490 55329 13
4402 76364 62
31610 56946 46
52533 76835 46
10444 82384 44
14376 51377 23
1391 43687 0
25670 50560 37
18274 66781 50
43841 81491 82
18945 69952 22
13415 62729 37
36320 74145 42
53912 91035 56
14700 59350 37
64914 86505 78
1176 51356 10
68609 93772 61
19615 70831 24
35681 71842 87
8352 34273 58
34021 57808 62
7069 44210 89
32019 66588 99
8577 50283 47
25297 81250 61
433 46341 77
45673 76033 64
1745 48424 61
6445 66264 97
25333 50172 45
29861 69440 85
10801 76652 94
11793 56821 12
69692 94776 92
10597 78913 93
17601 68228 99
46602 70808 19
11381 60049 68
48368 79865 80
8824 80469 6
3169 68069 12
4800 69974 86
46311 73911 81
1437 88996 1
12653 74072 50
6944 70042 87
23631 88553 5
62528 95181 65
16090 94074 60
43816 96296 72
32032 52952 60
35576 58849 56
8336 78036 3
23552 47494 82
31124 67423 69
721 46272 74
14024 71807 98
46372 94694 30
26921 67088 9
11504 57236 17
35044 75284 67
5505 62198 78
7083 31004 26
6177 75736 55
7729 60368 91
19713 49353 86
5781 45009 19
32065 63040 13
19409 66204 82
13351 87585 68
36928 65625 94
24353 84533 22
23314 69356 11
14396 90441 24
7522 87175 66
20342 89327 59
505 66913 91
69800 92494 87
37360 77247 24
38103 66824 18
7821 30656 56
21884 64817 74
31149 69887 68
41019 75793 59
46640 78109 87
15008 77077 13
17664 42213 97
32875 54436 3
20762 87343 64
33366 63081 57
26105 56673 31
60782 85166 48
21334 78497 98
27261 59536 87
22353 68432 90
40312 79789 84
11993 47761 28
8407 52393 24
13272 71956 43
28044 73472 89
46817 71158 7
22769 82181 63
58633 82608 35
44033 86417 3
12425 62487 29
22568 88919 40
34409 65209 23
2447 39381 52
5377 75360 85
35312 68793 86
7732 53201 53
23025 85534 96
56080 88936 87
24654 45985 15
30080 53892 15
55105 95855 98
12000 71688 80
60030 93464 66
19968 46689 29
25729 68948 73
5377 25534 33
58243 88683 23
30349 83666 34
56961 89693 57
19940 71645 56
39409 72128 43
8593 72336 95
42081 92400 20
25225 90209 68
5061 70474 62
25451 50186 65
41534 79729 16
12509 76572 48
45382 76038 43
11017 35705 23
30528 90596 28
16009 80209 52
16830 87200 78
51928 76019 75
23848 58092 6
23096 50949 48
13920 91616 65
1341 92977 13
4582 49409 27
2925 84721 72
10900 44529 56
33693 79566 47
6000 42397 92
896 75799 13
21558 52493 59
34466 85905 56
45813 84080 77
44353 86920 47
12001 88409 66
12428 51891 44
24611 62185 1
1128 70048 74
9569 73328 98
20241 47489 16
664 47073 79
17505 55990 63
54922 82445 47
47248 69404 7
13237 93088 25
3204 89433 34
14565 89610 1
7576 45669 47
31265 77183 92
34547 67033 81
23996 50833 31
19277 86178 95
42561 81999 17
9600 94637 87
7695 74025 98
42577 76145 81
11544 55924 60
50731 85123 78
32027 84416 84
31761 63401 73
65512 90841 53
13009 60929 76
7054 71214 89
13209 86665 90
14480 78177 45
12033 78560 87
43519 75537 63
20580 72793 34
28416 72420 65
55860 82442 29
16235 73104 28
37521 76212 58
31696 86623 38
11313 57940 30
24600 61934 10
22096 69380 82
4412 52632 45
25347 88889 1
46881 87621 57
42009 80926 18
49505 78470 49
50021 89681 28
36288 88777 68
39203 85141 68
15913 41735 10
4978 38238 46
9601 49872 31
22193 52048 3
30360 54428 14
29921 53389 20
9433 51069 49
29164 93105 50
8705 69078 48
3205 51372 57
9328 38049 94
30177 72680 39
12529 63450 76
5260 76833 90
32984 75552 100
32828 79388 68
4720 59540 66
46218 94109 12
74872 95934 16
13792 59060 50
17146 73876 35
7073 36601 0
7101 68780 8
45297 71631 95
17841 65897 23
29761 68796 17
33942 95973 85
31873 69341 93
15201 70845 77
4936 62352 95
5057 56940 50
15872 84781 31
9724 74064 1
20025 67454 45
537 55592 4
28804 65337 69
14449 63833 45
52890 92682 31
18720 73057 43
4536 75464 85
35904 71255 25
2756 23516 70
16307 85040 95
8272 53041 31
13261 55162 57
40960 77644 73
18204 67551 67
21227 69703 47
46657 89840 34
60625 84161 96
35366 64161 4
36496 89296 13
57909 86141 58
25865 89953 30
21937 49569 7
37614 78880 21
16519 80529 100
41704 74883 59
2937 59212 93
33689 74925 80
4604 58924 99
34208 87709 68
29648 71936 24
36200 82021 61
46784 72417 31
21383 55787 7
4848 65513 83
46408 94672 48
28833 54901 76
49854 79768 61
14769 59684 69
24100 52292 56
20081 57660 96
19710 95966 63
26502 52240 4
17032 45415 96
141 95113 83
16729 40325 93
44161 80926 23
60192 91297 3
26737 87904 58
7437 55824 39
9795 59697 79
25735 65941 12
1521 51204 45
24185 64673 57
1559 65738 45
25281 75266 67
16478 56143 84
41265 68927 85
46910 88412 54
43713 91548 36
29296 53804 26
40176 64687 19
20064 66129 96
52083 74417 74
23164 80164 12
897 35964 56
6203 57074 27
8899 62194 94
20800 79900 46
33360 90848 7
17080 77348 56
8957 50544 36
52791 83252 77
2880 48273 93
38558 70601 22
808 68791 71
61814 82981 40
26343 78544 42
360 31649 67
15216 59560 17
3188 93734 52
5817 83877 83
26697 71511 15
5377 95920 90
38881 89800 36
65381 92508 90
9373 35805 46
15225 46741 52
1601 60281 41
2925 72127 74
12368 40485 80
20493 58953 49
2353 53813 68
4152 89665 73
38161 76478 97
2161 89325 85
22884 57562 88
70893 93945 11
45345 72329 33
15205 54973 58
25204 84545 48
65841 95838 54
16336 52366 44
44364 91603 42
44896 81333 65
17409 41527 70
30096 73452 78
18482 79848 38
5841 73088 94
34656 58255 17
66621 90576 43
27009 79542 29
6241 49304 32
12392 72761 56
33694 62855 15
5359 42705 98
45985 76405 55
52485 77512 1
26784 55495 98
37936 90009 28
21696 86972 47
37186 87153 57
38488 82625 96
13921 87678 10
31073 76002 1
1167 50508 29
44847 86161 26
9232 77205 8
33681 92976 67
33112 56556 68
14418 57297 93
7804 42552 91
3825 37709 93
52528 90958 51
30207 86215 61
5200 44801 39
44844 77408 55
43408 78240 33
10040 31361 83
5623 60864 35
59609 94768 34
67707 92504 77
34192 93349 51
18035 42752 7
8832 84016 84
24280 61217 87
6887 40012 78
36932 87424 82
7872 62985 74
50828 89263 10
22061 56236 73
31761 68570 79
26978 93141 95
12176 69905 77
17188 91877 30
1108 28624 59
32625 54296 13
14068 36094 74
38804 79529 61
13257 87292 17
13393 94868 60
3633 28446 89
19312 52568 43
38116 60016 7
1537 55456 94
15899 94721 36
4768 46672 54
1856 24660 70
2472 54881 27
7769 75774 4
19596 47865 73
47812 85624 95
31729 74065 52
32912 94553 50
13766 68034 49
26805 71185 3
35864 76860 38
2489 26869 67
41227 91457 21
21146 46943 100
696 49030 24
10592 57765 59
14609 94064 72
27568 94688 21
28437 51904 69
9008 53787 98
15058 85743 61
8068 65208 9
42363 70480 99
39457 76763 87
57904 82192 65
18947 38961 58
9136 68257 88
23817 60971 53
998 70793 38
29036 75761 58
17801 44961 67
20864 86627 13
7267 47848 74
63450 85711 84
46784 80807 95
43341 68817 80
11359 62553 69
43392 63440 99
25576 61861 63
50229 78448 41
39177 89793 52
53642 76589 56
21400 80161 66
8182 86449 64
35873 71837 48
32032 64373 62
34016 56624 94
160 67023 79
15145 95119 24
5514 66341 95
10278 86556 93
8217 58650 50
58379 95059 35
42840 87680 44
11952 61156 68
34394 71163 14
32692 81504 73
36672 77473 38
29920 63296 18
31127 88519 30
25632 94097 39
69142 94170 28
59298 89809 94
1808 56200 95
16385 64092 64
19561 76313 59
1913 95525 67
32129 54666 51
6536 81873 69
11040 73656 88
27697 95273 48
19905 90952 86
15392 88428 70
54448 82309 50
23635 89427 92
24148 62904 99
39560 85356 20
8948 32729 94
2045 28207 71
40241 92289 70
64704 94257 0
38532 65815 6
33170 65921 32
37854 61849 15
31057 63892 97
18847 55020 25
45977 94012 85
3617 45552 8
14017 89120 28
11713 84688 44
501 21119 32
12284 48379 95
28164 90881 62
45100 90544 85
444 28833 63
67592 93424 22
11020 61790 38
7 94337 18
24628 81329 3
23680 82624 9
21024 52305 68
36329 70708 81
6958 35639 50
44344 95025 13
37331 70666 32
31194 68993 81
17152 81890 98
54088 81354 1
18229 44272 21
24021 65968 29
8054 28896 82
39934 79369 73
7699 30032 94
51326 86274 78
27745 94132 20
1824 22870 65
33009 54885 67
43123 91849 88
20269 88031 26
28748 94434 28
9329 42681 48
43135 64906 63
45733 83361 67
9257 94557 30
15311 93728 74
720 65456 67
24166 63048 63
16446 58661 43
5727 92034 26
63278 83736 90
53951 94684 91
55730 96013 9
3293 67601 59
13821 49325 57
74945 95088 76
29630 52400 11
2160 90564 81
38866 87680 82
44864 67675 43
22544 72328 65
27669 88932 72
21089 87040 26
13243 90232 67
28400 62893 93
33739 68117 81
26288 91848 52
39296 77136 1
40153 86657 66
36424 72284 78
20009 55161 21
66241 90064 10
51640 87766 8
54620 75120 17
15490 89152 85
5009 26721 7
19887 75521 92
25314 45377 25
5360 50094 43
15356 52120 70
39616 94669 77
18576 63738 76
48593 81690 73
64280 91070 96
11889 70862 32
3925 96277 61
51713 73877 53
5945 37701 15
50409 88412 75
38952 64900 60
11592 96239 87
22161 83811 81
2893 32826 87
36033 79141 86
33360 90480 44
15262 63643 38
14865 55997 87
59006 79289 56
44825 74224 66
3745 55570 67
15128 45328 88
22829 43639 22
49424 85363 59
32909 83638 43
47627 86736 50
16127 43344 45
26160 58096 40
55439 90505 12
19169 44929 14
21896 42092 64
14848 71441 3
54625 96305 100
13705 79346 58
11493 66209 73
44208 64897 37
27657 56028 91
27897 53804 46
25984 87297 97
47861 82292 100
15627 45928 91
26784 53064 43
25374 88973 12
27670 57545 95
35506 79132 45
4413 79886 55
186 88839 28
9848 91674 92
46494 81840 0
40636 86109 64
51386 95424 90
25089 85256 24
37680 80225 94
18192 39807 43
20510 46242 79
35073 84073 20
16736 71137 16
66524 90929 100
11597 71321 84
47392 71765 79
35773 95744 9
139 79389 84
12012 83377 86
13977 75168 69
63531 91624 31
12106 40144 71
2273 41264 64
4229 72993 5
61295 82945 13
1584 24347 45
8413 94208 70
28497 95266 5
11470 80832 35
14372 73739 23
14755 82656 3
28113 72737 2
55074 80764 40
25473 88063 7
16116 37616 21
34669 76113 61
64606 87097 80
38857 58891 68
7595 87277 48
16479 59529 5
50506 88480 89
12937 55105 0
18576 63792 85
10956 82811 50
36701 82352 86
46056 92577 59
56333 81035 88
45088 81829 76
23216 68669 39
4748 60231 78
8499 42257 11
24273 93901 89
30472 60655 11
2928 60964 63
27648 81041 44
68336 94045 24
27872 50848 36
21521 51941 91
42104 95473 22
35169 79914 16
8912 72956 94
40392 85990 83
2544 33596 26
58843 81692 45
20132 56020 45
28175 87204 13
43525 78821 79
14906 64053 20
14920 71280 68
19505 71910 51
13558 75144 81
27135 52294 35
46072 67044 54
29233 57185 85
38208 91233 54
57544 84572 64
4960 72628 100
17784 93468 93
5177 61250 97
7968 30805 65
38166 77528 100
35828 88497 98
13227 74452 23
3842 75079 7
68782 90098 6
25120 63608 40
15084 59808 86
4556 94889 21
48394 68415 66
33815 74656 41
49493 86784 21
29289 69999 9
5144 25540 89
24763 58449 74
5473 91617 6
29410 85230 15
12481 40672 12
20854 66433 56
18516 42728 40
46195 67328 76
49559 71539 87
40209 75212 38
32977 77519 72
36332 76325 58
28064 91407 30
8524 68807 81
23953 67648 4
5305 91221 77
53149 78808 22
26869 60641 42
45491 74960 5
38488 67124 89
1968 67345 21
15048 64441 22
30185 72931 87
39553 89532 82
4039 51036 42
38633 59008 40
14600 61485 98
4433 41456 17
17169 89201 55
51232 93738 95
7327 60529 76
4304 28754 29
47249 80906 92
2352 76456 62
11728 49805 64
39681 80733 0
6688 80110 85
26145 69196 28
17513 86929 10
74736 95049 1
5562 54689 32
41214 82673 48
45940 93521 38
37 75329 70
11681 79261 76
44358 65063 10
1451 76552 3
34759 90309 78
10440 41191 55
62903 94544 76
33505 75098 77
22753 93044 95
5904 66131 26
32624 64024 2
1301 87521 56
30241 93841 10
23585 91504 39
8928 89372 55
26896 73939 29
56704 84932 33
31485 74456 16
33973 67839 30
9137 37312 31
16389 36615 70
8524 47536 85
66189 90753 49
17801 76381 92
16687 95236 92
816 81991 98
5240 84280 54
25694 62609 4
20144 93713 17
28846 72184 30
21148 59124 26
2545 77342 33
21091 89721 13
3808 75256 55
50753 84764 22
26866 89425 33
44976 67792 71
60110 93761 56
46371 74467 59
9838 90261 22
35886 94746 88
26605 63425 63
18536 94177 85
32756 69578 81
59859 94992 16
8167 42081 80
57645 89166 71
1207 31968 8
1442 25635 80
18184 83509 33
6909 59267 50
38752 75515 56
26792 77975 78
21609 53065 58
25183 68698 91
11041 83191 0
22864 56817 41
24464 54320 22
67472 93919 98
16160 43926 72
19184 71242 91
3585 50562 15
57081 87238 11
41857 77710 56
44473 96262 5
20449 70341 54
24204 81058 61
2016 38340 1
1827 35882 50
50688 92141 27
7792 34304 23
4449 71441 86
28947 69473 39
57515 83057 95
39268 96360 27
8991 89089 20
17029 74005 39
39980 88944 6
41968 69729 81
6613 38307 94
6137 44435 12
1873 80144 58
2298 65412 35
13268 58160 33
21280 47664 40
45633 80821 59
13487 46361 48
30829 91334 31
30027 90997 26
39242 67601 38
10855 81577 89
1928 55600 75
4053 49809 35
17655 94804 28
8564 32285 71
61765 90985 80
35072 94119 20
38652 72221 7
4722 53898 60
54368 96223 81
43931 67424 75
3976 24264 45
8728 94289 17
19898 93354 48
58608 92467 78
46586 86184 32
24768 88758 23
27724 57619 76
50458 91873 13
9412 96317 57
18897 52789 31
4555 69454 38
13817 52032 43
49052 86509 93
37886 83510 47
4277 66459 43
21792 72891 5
12090 68573 89
12833 66021 21
14524 57882 32
6673 74249 66
8258 62273 2
30860 79116 3
66001 96141 31
19057 77875 62
44274 66496 10
273 38643 69
56105 83073 90
50184 83088 60
35388 60738 50
1817 54444 0
18453 62121 8
5922 51054 58
11521 57552 15
11268 86169 48
14482 89805 24
24235 62578 69
913 90239 47
10407 64452 95
14577 91539 99
29468 68293 15
44211 80625 66
32085 87792 94
30706 54808 26
20313 91467 29
55704 92153 83
33954 74406 67
32929 59984 36
59007 96130 19
26032 87248 55
17284 64292 1
30694 58078 43
11449 71936 15
1705 63532 51
32068 92893 59
4651 53409 49
27622 80017 98
65105 89736 30
13992 43744 45
2517 49261 87
5446 42627 4
49733 92657 78
6880 90760 75
65169 89985 8
12689 80694 68
18095 58924 50
43367 81966 94
32491 53490 12
26688 63552 55
20010 78545 44
32736 81649 90
14351 82605 74
47976 89336 31
19348 75088 45
2976 57147 31
10529 41092 26
61860 93876 95
42039 71008 55
11390 37982 83
32328 83105 19
5713 32265 18
50284 75155 78
40346 74116 82
24661 94960 43
26769 68849 57
31953 65585 86
3872 52090 14
18096 56865 11
5883 48552 35
44027 89685 2
17726 84837 45
3610 27940 87
16545 95097 61
25784 56560 43
63440 92747 88
25313 48105 91
24297 78203 31
39808 89825 54
943 25809 98
40824 65298 83
15403 59745 36
38216 85355 12
16358 90309 89
2632 44369 94
5405 57225 50
51873 89681 22
364 64125 47
10803 60688 17
34753 57671 65
31762 68017 18
25273 78561 67
14097 48867 72
45601 93473 64
15872 41158 81
1153 92580 95
17516 89692 5
15504 57376 56
20909 88072 20
411 58345 95
13313 53642 22
22245 68641 52
1994 28592 80
19648 54992 94
6900 62928 89
3988 91589 55
14080 84720 56
5312 62932 92
60718 83333 71
2273 59586 65
5873 48451 59
7983 67564 20
43280 69496 6
54689 88528 50
4519 45081 46
8956 79157 17
39728 66329 8
13032 82561 4
17747 82796 96
40176 75777 21
3144 52585 63
2833 86496 50
37753 96048 40
15636 81121 99
10903 66050 77
13625 92423 96
29248 71578 14
19648 90893 8
5130 30871 50
9338 88848 51
27489 87709 69
4480 76719 31
8633 33001 2
49585 71192 12
17585 38604 69
18693 67279 90
26498 90737 2
13405 47329 80
22241 92133 71
18268 63922 63
13104 55025 68
25643 54195 73
4609 65176 67
2576 36209 97
565 74132 52
49369 69727 65
39448 90449 19
18423 61847 41
30209 50357 11
5152 70596 13
10386 52864 48
5425 70977 60
14944 85146 73
49325 95045 59
5859 54952 18
52358 86353 71
18111 86089 100
26033 62535 84
41725 85608 97
17841 61610 18
12688 34704 28
23793 92185 50
13346 58160 92
25000 90589 88
50048 78003 51
30240 67610 69
1680 70729 97
61 77628 25
27808 57937 61
51609 71685 17
13768 79793 83
12921 40545 90
18827 57622 13
42211 91465 38
421 91240 69
12320 89260 100
11408 68736 80
8848 89416 97
17017 63298 93
7365 65278 21
21144 66985 22
50991 92441 61
25988 62630 42
14521 86049 76
17200 68393 31
27905 67021 17
51120 73585 50
45852 76257 30
4777 74016 100
12491 35202 31
5563 77488 36
13680 45955 85
7330 70111 52
29847 89269 94
59873 87545 100
40324 88748 8
38431 61025 8
14920 73920 40
4845 37883 12
3096 32253 35
25876 80781 81
37312 83682 22
39066 68534 6
32784 58713 22
44112 74658 41
33318 84473 34
27004 77127 78
60865 87393 7
23666 94973 6
45089 70737 65
44585 77748 32
37221 64755 12
10119 51153 66
30456 58368 60
15249 80048 17
39264 80420 71
21840 91280 57
4606 55784 38
41013 79011 18
25198 71636 97
15613 72558 28
51937 86910 32
46272 77762 45
20682 65680 95
45408 94861 11
50016 80707 85
4135 72049 67
8193 93594 51
40284 62243 93
6333 30768 58
19125 70911 59
7859 45968 99
12828 33469 7
54144 87329 97
37521 65920 79
38472 59625 80
12784 60464 86
8133 54704 7
5472 86917 86
25989 94858 62
72177 92897 32
7929 28373 52
5353 60412 68
14177 77024 55
6487 78049 96
20049 59145 26
14960 90250 0
43336 87135 77
825 82741 52
565 45432 47
48196 94124 98
9616 74561 77
22062 95824 86
39480 95280 13
5944 34936 15
21649 76805 65
16464 40165 3
28347 49544 11
46485 67125 52
34321 66499 25
3040 62592 92
29544 75187 10
50353 85252 82
25061 69093 66
6700 65296 45
44913 74524 13
23904 67058 9
66801 92670 86
30483 66945 42
16144 45920 63
7305 68632 93
63284 90822 34
35403 90977 16
23681 88053 31
27800 67007 81
62017 90193 55
2305 78942 8
27459 58841 53
44704 85094 19
577 64292 22
29961 78393 78
18657 81057 75
14792 56353 24
25921 54632 45
42224 79137 0
38832 78021 45
17274 55633 62
7218 46313 92
39533 71056 54
38624 65728 77
17469 64564 56
29693 72406 83
11424 38767 96
45770 78911 3
7263 92965 63
22877 91808 65
7920 35408 84
26586 92289 79
58431 82024 57
23249 59876 96
3347 84848 15
8784 70853 68
6116 42554 33
32696 73681 34
25041 73225 21
21623 57824 76
25144 57888 76
15773 76709 50
53731 82911 10
12780 72262 53
5440 84192 6
63737 96080 84
16185 51845 73
36448 74880 77
31553 88512 7
16328 85920 9
9842 83160 15
15833 66080 20
21230 83987 54
20256 93121 73
32316 76308 37
17524 66076 90
39981 82661 92
34122 68533 58
20926 68785 88
1521 23800 98
49367 89549 83
6795 74053 64
1275 53199 76
62610 90374 36
8873 79769 70
60176 93953 78
27608 58815 76
4521 49619 60
42768 94616 39
1872 22866 82
25181 71343 5
25089 87576 6
58113 93553 20
5379 92682 97
42481 86323 48
24864 64661 39
51185 84802 52
12400 69552 43
6776 59841 22
31609 62300 97
32092 76789 53
44696 95737 89
4160 51837 60
17976 93483 23
25505 93394 17
1640 82648 98
27216 96241 84
46810 69739 34
23442 88433 12
4027 31704 50
11414 73552 60
51072 83923 83
17849 64236 33
29422 50594 59
24340 46304 21
42418 66325 18
1989 76449 100
48872 86408 87
4692 33744 32
1745 57476 38
31305 62233 3
23649 52505 60
22380 54908 40
16579 80816 63
25281 90885 43
57991 84593 24
23528 68230 30
12417 66997 24
5065 35761 41
33144 57694 37
17161 48092 97
9293 85969 49
14293 84823 50
20116 84797 71
25620 71400 58
39112 72113 22
2305 86424 68
31557 81536 59
2886 62353 52
43780 81217 87
10946 93282 11
60689 92107 14
6866 52801 11
7105 78976 19
29585 90969 29
37376 79601 81
22369 95718 50
46784 90586 52
15716 82085 86
10384 48276 16
16004 54977 59
35012 95594 20
33274 59256 85
8929 85937 100
25304 70133 42
50945 76323 45
15234 51933 88
39589 79302 43
22657 69778 82
35329 75056 30
11841 35325 85
46568 83412 73
15433 83827 99
37825 73001 51
34079 66048 40
10580 41130 95
4993 86272 72
35920 65521 23
1282 93617 75
23068 64140 73
18294 78272 89
20633 63185 8
14260 62699 29
1390 42880 28
16089 77895 80
15521 84560 27
4008 38074 12
46225 67559 10
32081 74523 16
14556 83033 52
36592 85963 35
44910 78379 64
13206 71097 82
44351 83562 26
6126 30577 90
57120 94958 53
14792 79377 99
20768 42636 87
17108 52011 10
21369 70229 44
10645 44820 100
8896 60874 15
30145 94860 53
6043 58812 58
13584 83258 11
12030 64577 78
27557 84824 93
3369 31657 91
42782 81329 89
33268 62816 54
54024 85085 43
245 34590 76
20274 65721 0
29335 94865 40
20544 78526 79
9985 88534 92
67161 89441 70
57570 82937 21
3140 76004 67
21465 87322 34
34755 79785 62
20176 74417 26
2550 48517 100
35709 93408 52
12336 56823 31
31908 67273 66
30896 65045 3
43084 69084 55
25056 47544 26
35997 63165 22
48212 70001 18
26137 86504 13
18916 79000 26
45424 66454 26
9984 45495 60
23903 72992 60
24142 71619 14
1486 64360 43
40443 94744 26
16532 69552 26
13489 59776 8
51665 85424 45
10969 80728 87
40753 85152 16
23032 78244 95
27908 82821 72
20509 43555 96
13200 92158 59
12648 50297 16
697 72534 42
11474 58788 7
20657 81920 36
52191 91084 45
68668 94873 11
4872 93632 35
38801 67196 24
61664 82272 82
7589 50902 82
7680 74956 63
8485 32776 29
33833 78121 18
11969 66337 92
37609 74572 50
15013 83437 82
5276 84352 75
35589 55677 38
9964 41648 94
552 72383 73
739 74840 36
31445 63089 9
22961 78408 14
35955 65372 76
14603 61136 60
6125 44141 62
44921 79259 2
737 62976 52
3540 85480 41
30035 90392 33
60220 83917 45
6289 74275 3
59292 92768 66
30568 62008 40
15979 61305 14
1457 47360 39
16993 60576 47
2877 28107 35
2346 41469 8
7985 28947 26
61079 84788 96
36499 60656 90
26729 64304 86
65689 86624 74
8875 72131 70
39792 67053 27
51930 77213 6
23323 69840 36
15676 69595 44
4033 89908 97
5370 60785 0
33474 76912 55
37281 77293 93
5712 72544 94
35427 71311 53
46160 89329 95
28337 58131 90
71040 94820 86
20736 57414 14
45169 83985 40
19580 80948 97
14741 48001 41
14081 46665 79
25782 55165 52
43369 83133 47
6769 35425 89
2305 90400 3
16464 96296 88
29784 91419 98
8205 87062 11
21288 51959 94
30561 74208 42
17796 41649 15
11137 44326 63
36334 67713 98
60157 93449 85
7856 51664 1
62575 86911 28
17713 86151 13
52801 83705 87
1089 24344 16
19183 75051 84
5360 67369 60
48405 73600 98
24977 55260 16
26360 84288 61
37798 58847 93
33003 60192 88
1732 96154 26
33209 61259 62
51079 90875 79
2952 91553 45
14169 44656 31
17628 39617 43
13774 72568 41
9824 33841 1
2262 85721 13
55202 88976 6
40096 69484 54
10567 37468 3
28692 51401 65
15276 58784 23
10480 74843 90
66248 87556 96
13315 69844 65
1050 38428 17
14300 79473 21
19524 74097 97
527 23352 37
17448 70291 57
31519 56854 40
30925 84820 72
47760 69185 17
49592 82583 23
46262 67617 90
7663 78416 72
39662 66967 95
9395 32129 88
7279 40225 13
30957 75168 95
26160 52178 97
8593 88746 65
26473 61244 100
28830 81413 12
15832 45106 90
16291 79921 99
63307 86840 63
19038 93766 43
19776 76464 30
13393 82871 77
17553 57630 9
1 85312 1
16800 61760 69
6512 56366 97
11985 68425 52
25086 86190 80
15870 92065 10
31433 83872 85
6480 39649 18
10585 70824 83
12592 38145 32
55422 88129 43
21152 69037 12
17867 48319 87
31540 63517 77
15300 63185 75
4420 66653 64
5040 55621 87
32267 56577 14
20412 55976 70
11120 59669 55
38344 74868 23
9704 85441 43
15492 85593 0
42376 82469 68
7489 55326 52
57847 95856 92
9606 70821 46
16128 75568 28
23200 75640 97
68525 92673 7
10823 67901 64
2750 87888 92
35824 92489 69
49246 92921 38
4080 42650 16
1681 28268 5
9859 74288 52
24576 77972 62
23540 65104 79
3132 56669 13
11680 73524 46
20949 43074 78
25628 73800 43
29273 63024 77
37824 79888 99
52928 93748 39
41839 88177 62
43365 85248 25
36385 88420 12
37361 65913 4
2233 83026 79
52 31482 11
12365 82944 9
12552 70480 7
3401 28087 62
5568 36621 17
32937 83512 41
4121 27112 35
13300 48160 42
34608 56817 53
6864 30724 74
6576 61383 68
35216 67029 54
25710 74096 26
19633 64351 46
15660 46050 37
5162 45761 69
39073 77168 96
46062 66116 89
6097 37738 72
38751 63052 58
20653 70150 71
2064 90129 97
11036 92097 26
25657 82272 87
35489 86925 20
47807 81155 29
7485 65249 2
3841 36461 75
25360 75088 94
9624 60511 41
53679 75259 78
41104 86184 2
5542 93937 37
54285 95084 75
34286 61297 53
49393 75108 62
36644 72953 59
9977 92887 83
25937 58913 52
32712 91601 71
1974 77536 0
20369 89768 0
11645 39208 7
6393 88060 54
23312 93580 6
22924 54050 82
49025 90113 13
43504 96392 72
8998 70228 9
21956 61284 17
10540 75895 77
20257 76222 40
1475 92516 52
60748 81306 60
29865 79636 100
6754 42828 46
1760 83469 21
54240 94698 57
35359 91744 51
4701 54041 44
8190 83684 63
21861 65653 49
8113 74567 28
2497 77381 41
33140 86067 37
20347 82771 28
