69711 61774
24167 33461 1
3371 46181 1
23187 67546 1
10701 61701 1
44406 68400 1
15906 42713 1
30735 43649 1
17054 28639 1
9513 46639 1
8751 18313 1
3335 26272 1
21668 22272 1
9478 41545 1
26884 53681 1
4834 68592 1
13833 37707 1
25377 61524 1
31035 39523 1
38181 68091 1
58755 69450 1
16288 28236 1
14923 43482 1
2107 7719 1
6320 37014 1
4070 57309 1
31422 33403 1
21404 61211 1
16242 54743 1
13326 57495 1
29953 59905 1
23486 24052 1
14341 68740 1
2059 45303 1
4327 60512 1
45943 50515 1
7072 25083 1
4129 24179 1
44128 60745 1
51913 64321 1
12263 69455 1
35704 62656 1
1402 35275 1
55206 68281 1
31821 51746 1
22489 44747 1
35835 64986 1
47636 61020 1
23348 59340 1
9671 39212 1
33011 38756 1
1214 66315 1
42360 56764 1
17635 51431 1
3945 34949 1
32958 59415 1
721 13934 1
15578 47013 1
30178 34060 1
19206 57158 1
10602 39899 1
12172 44570 1
12265 61146 1
29391 44493 1
608 33236 1
11482 34165 1
18359 60970 1
11700 28970 1
11949 44175 1
881 7076 1
1616 49818 1
2597 52895 1
703 41510 1
26498 30279 1
44788 57468 1
1056 28696 1
52681 62475 1
16476 67147 1
3477 62697 1
4213 5511 1
7885 58597 1
47558 54529 1
26994 57820 1
12486 31581 1
16785 43756 1
20011 57212 1
4071 25659 1
22654 34109 1
46396 55760 1
16825 23520 1
14246 34392 1
41763 62136 1
45952 63898 1
6354 53695 1
245 47818 1
24336 41423 1
4941 60162 1
23188 56750 1
1660 26830 1
28717 35872 1
339 48863 1
1696 61856 1
2992 17684 1
12933 37533 1
6549 54662 1
38658 46081 1
16983 38367 1
32296 59663 1
20595 40326 1
24190 53872 1
50100 68924 1
39379 49163 1
22315 58898 1
34193 68153 1
39596 53748 1
59009 59673 1
4829 30839 1
45234 46893 1
23156 30877 1
20532 66905 1
8946 68069 1
3477 23834 1
4208 7382 1
11759 20747 1
14183 38709 1
46228 46280 1
8849 49327 1
4217 40282 1
8652 52221 1
10133 50679 1
51801 55243 1
32640 50118 1
44435 52182 1
43756 52787 1
20439 64335 1
38448 60452 1
64403 68697 1
13788 48139 1
13290 62887 1
15598 44423 1
3468 61563 1
36277 65136 1
59205 62412 1
31722 49046 1
35837 46056 1
1010 40510 1
21102 66214 1
28225 35930 1
23652 51068 1
54776 67470 1
33416 47467 1
43399 64910 1
52124 62065 1
28226 34371 1
25269 47546 1
13358 19849 1
48837 67956 1
23780 38827 1
25565 26804 1
10258 21442 1
7419 10212 1
13524 17456 1
9400 36219 1
51433 54395 1
46006 47063 1
23794 56855 1
33451 41848 1
18518 33213 1
48544 57760 1
1436 16179 1
28778 37589 1
39548 39681 1
27259 35638 1
13526 37752 1
47144 47551 1
8484 62974 1
19457 28793 1
15729 60001 1
28517 48075 1
42702 66002 1
5630 55897 1
11904 46046 1
3115 5976 1
32378 61980 1
7585 69394 1
39850 60958 1
208 22896 1
26332 42256 1
25307 54909 1
40476 63394 1
8019 34478 1
16210 46069 1
6833 28139 1
29922 55042 1
48563 61247 1
4292 69216 1
1914 18124 1
7396 69350 1
15978 57075 1
5329 61702 1
3697 56703 1
38086 61776 1
22842 58492 1
60372 69507 1
54104 68926 1
6306 12138 1
8576 25348 1
2994 40682 1
25737 27036 1
36434 65650 1
21629 36099 1
42127 54745 1
36825 54739 1
8155 58063 1
13553 45872 1
37774 45276 1
11867 32786 1
19550 32132 1
33416 59991 1
42551 60919 1
1503 30835 1
17373 43437 1
25860 27234 1
24453 35927 1
36576 52405 1
9571 24499 1
19151 23907 1
36737 65769 1
1535 26862 1
1720 45927 1
23511 52653 1
37935 41243 1
5184 26211 1
13956 45908 1
26072 26191 1
29759 48923 1
30311 51996 1
31124 47198 1
27573 66545 1
16629 66973 1
27328 29050 1
37437 65908 1
42610 66532 1
6009 44341 1
18461 22754 1
28009 31053 1
19400 31160 1
1838 46172 1
40244 57046 1
5484 57782 1
45785 64066 1
24413 41263 1
12472 40382 1
19028 64497 1
2381 38367 1
23946 63985 1
48324 48878 1
1042 24488 1
40094 46146 1
18047 46675 1
19834 50016 1
10248 65800 1
39336 45826 1
347 43340 1
11332 49942 1
17163 45634 1
25973 59665 1
44681 58253 1
18796 39297 1
60732 63899 1
40319 66329 1
17342 60413 1
29622 57161 1
50434 67314 1
25581 33409 1
3264 52435 1
20810 27177 1
50633 57202 1
4139 49701 1
37510 41936 1
3453 55598 1
3796 39211 1
17231 25090 1
33981 63968 1
57812 59032 1
28932 62217 1
44839 69382 1
43543 56311 1
23618 45200 1
40080 58945 1
40795 43820 1
50424 51791 1
28315 62638 1
49442 56791 1
21528 46216 1
63031 63099 1
61360 64989 1
1556 54121 1
25066 58991 1
9400 10456 1
9488 69687 1
3465 18365 1
22329 27496 1
33904 43712 1
8529 61093 1
34096 56628 1
20131 64090 1
31784 67223 1
5993 37466 1
42813 55872 1
50133 58817 1
32943 54976 1
2800 44448 1
11939 58856 1
240 10760 1
33112 46572 1
42449 43493 1
16865 27779 1
9656 25596 1
1207 37357 1
4450 19543 1
15392 18265 1
3807 15033 1
47092 62442 1
1523 37270 1
21494 46174 1
11608 16547 1
31204 47269 1
21260 60768 1
15498 32173 1
4921 48367 1
20687 52037 1
52213 58306 1
1336 22049 1
48745 54484 1
23332 53462 1
31756 58459 1
11235 52483 1
34976 60840 1
18177 41772 1
52605 53627 1
27541 47785 1
22068 57522 1
5573 34017 1
4298 58055 1
837 29002 1
52531 56010 1
19179 53810 1
2432 12551 1
37262 67104 1
1310 10768 1
17277 30648 1
10133 61725 1
8615 58203 1
12615 16182 1
10393 43875 1
445 11126 1
10416 49299 1
25964 39769 1
50990 63996 1
35896 41490 1
46096 50756 1
20220 24206 1
15883 24585 1
43072 54438 1
21834 26233 1
20210 33200 1
14334 21887 1
23879 27329 1
9044 27330 1
6735 18143 1
6819 51901 1
50109 51575 1
12424 68156 1
58092 67751 1
30581 69661 1
26084 42700 1
12053 30883 1
58136 58647 1
31409 49921 1
28972 67034 1
6328 14009 1
8361 19254 1
6726 32003 1
20434 37696 1
31585 37058 1
6957 51968 1
17292 25266 1
10862 58770 1
2057 27412 1
35784 52444 1
8025 9607 1
47510 52533 1
11481 53094 1
7660 18031 1
44106 45299 1
255 31867 1
22225 29015 1
27283 67296 1
33365 63059 1
17431 50595 1
29703 54885 1
34988 47703 1
1434 23331 1
16780 47648 1
20673 34254 1
33351 41897 1
40288 68433 1
25319 25372 1
50368 50914 1
35179 43416 1
28568 63881 1
46721 56111 1
9922 48985 1
48404 53857 1
10668 66073 1
2848 9110 1
12147 38192 1
1039 35361 1
29979 61666 1
3747 54252 1
42462 59547 1
29741 41393 1
668 3212 1
1905 16302 1
32310 60623 1
61598 63855 1
66189 68237 1
32759 40148 1
12574 16196 1
38362 51133 1
12187 33866 1
29533 62532 1
37657 47951 1
30732 55334 1
34396 68902 1
13060 48074 1
11275 38737 1
46622 57691 1
27602 49388 1
51945 65580 1
19643 36040 1
33309 38738 1
14055 46571 1
4616 6869 1
30082 53723 1
43341 56296 1
8333 17803 1
441 8886 1
35452 55505 1
1234 36227 1
7343 66110 1
32043 69315 1
8731 56093 1
8534 59498 1
6128 33440 1
25605 54198 1
30122 66476 1
51941 59042 1
25836 49079 1
46795 58390 1
1783 2059 1
12329 60282 1
16780 64438 1
11754 35093 1
16382 28040 1
26954 64552 1
29099 57284 1
31628 48102 1
31371 41357 1
16751 38266 1
6214 9568 1
37470 40508 1
12624 12692 1
21548 57188 1
12181 33958 1
2015 56725 1
10464 51599 1
32685 54020 1
33839 48268 1
24967 34136 1
53972 69533 1
36764 42007 1
3145 43884 1
401 40764 1
19380 42301 1
14051 52700 1
41919 68289 1
26489 44798 1
11089 66620 1
6139 30310 1
9086 56563 1
636 36481 1
12355 36364 1
31458 33317 1
39672 60453 1
9515 66620 1
19325 20513 1
16457 38521 1
32188 58727 1
54163 62779 1
39352 67431 1
4834 24704 1
20683 50990 1
16151 28243 1
4306 11104 1
29842 34592 1
910 16755 1
16443 32221 1
62860 67133 1
15521 39152 1
22710 40146 1
27242 60223 1
4469 43141 1
3135 13508 1
15232 39249 1
6464 35997 1
353 29882 1
10612 23795 1
31776 64795 1
16033 43792 1
11722 29332 1
17215 57740 1
11358 39459 1
44511 68295 1
45885 57212 1
2795 10396 1
11340 58786 1
45861 54382 1
10481 66932 1
3599 26639 1
8488 27301 1
62 15039 1
1043 35021 1
27056 34024 1
2997 35858 1
46833 51331 1
9718 43209 1
4296 60609 1
44658 58853 1
24367 42118 1
13076 57224 1
3735 37790 1
38259 45485 1
7970 17680 1
7969 12129 1
26731 35507 1
31466 50828 1
42420 65739 1
36293 45130 1
29695 36035 1
4837 8863 1
11270 59219 1
4415 68717 1
8186 14499 1
40916 61180 1
3093 21657 1
15495 16897 1
6696 31887 1
62431 68100 1
15174 17338 1
35847 47668 1
37 5991 1
7693 17906 1
59888 67904 1
41475 68207 1
5199 40861 1
18074 36515 1
28664 68725 1
11848 20357 1
13504 29142 1
67999 69610 1
2541 40905 1
25639 58603 1
56258 56924 1
1857 18722 1
14089 69391 1
21397 23034 1
2790 18568 1
52864 61146 1
14389 59746 1
15083 65631 1
16311 69593 1
26380 68133 1
2490 19200 1
3357 49091 1
47127 65031 1
5186 48242 1
333 32952 1
1489 67055 1
22646 42973 1
21923 58723 1
54367 64908 1
14573 59861 1
12063 51381 1
11619 41572 1
47630 60887 1
10347 51769 1
30372 32351 1
45865 67547 1
56175 60471 1
32694 47723 1
21742 44256 1
53869 63232 1
6157 35292 1
9922 62096 1
44341 46693 1
11316 32223 1
16444 19940 1
33382 67650 1
44200 62734 1
1711 66430 1
58046 68836 1
37668 63803 1
23900 66004 1
4923 10550 1
35004 68874 1
38462 41023 1
38202 51822 1
8119 46554 1
17530 68748 1
29262 47126 1
34505 44115 1
13486 48668 1
31015 56015 1
14311 30401 1
32313 64332 1
23754 56174 1
3605 59660 1
40739 40841 1
13198 61680 1
37282 45038 1
31519 63068 1
26800 29487 1
12401 18229 1
61652 66379 1
528 51640 1
19405 31796 1
38323 65173 1
7953 16767 1
13317 16254 1
698 60246 1
15769 37171 1
40168 60464 1
9998 59943 1
32331 66828 1
48029 52952 1
35376 54097 1
43674 59568 1
210 54566 1
8732 66571 1
3490 58705 1
11788 54094 1
50702 59672 1
2946 3308 1
9067 56167 1
29346 56073 1
11738 59649 1
17799 62134 1
30969 59575 1
6630 68318 1
3197 10105 1
6921 39358 1
17312 66534 1
11925 32748 1
27880 51734 1
11772 61166 1
24368 31862 1
36870 67978 1
38249 38975 1
1222 11631 1
60802 65373 1
34283 37839 1
14722 44595 1
42019 61826 1
11511 20028 1
3807 67131 1
9018 43621 1
24482 27154 1
34768 54397 1
2888 24475 1
17761 63530 1
7550 61488 1
11411 61503 1
14641 69303 1
46856 66450 1
2075 49742 1
18705 23184 1
29713 54451 1
13296 68895 1
19626 49928 1
12592 59237 1
1011 15639 1
49475 51572 1
5801 20445 1
12998 41424 1
15453 54496 1
5270 60254 1
26204 47123 1
8567 17947 1
12872 66872 1
4491 58525 1
20444 56029 1
23106 50743 1
23177 69302 1
773 63691 1
45973 65545 1
25133 60086 1
13249 20267 1
65171 65842 1
42492 43400 1
45707 52669 1
30134 55070 1
11265 65399 1
26188 33849 1
34119 34229 1
53859 62064 1
15235 17261 1
54728 60138 1
1262 34485 1
18578 26433 1
26369 41632 1
9499 14101 1
23510 55060 1
25762 30289 1
9314 43860 1
33886 67264 1
20086 58154 1
2764 35089 1
44804 65390 1
48579 50112 1
6307 35606 1
14223 35537 1
28760 59392 1
27276 32649 1
4104 27905 1
11406 49393 1
7627 9726 1
45903 55559 1
16166 20203 1
6970 48951 1
11358 12167 1
24455 24793 1
54795 60273 1
59341 60399 1
17489 44509 1
37481 66457 1
35239 67427 1
22964 38354 1
21502 39209 1
32658 39158 1
26208 31874 1
3085 52782 1
2230 25738 1
15028 67146 1
7805 40137 1
60010 67848 1
47671 51839 1
22700 42087 1
29041 58771 1
26769 41776 1
34858 39369 1
16925 18540 1
16274 58094 1
38789 57626 1
24355 34019 1
5234 28071 1
116 27739 1
7910 41318 1
32626 51336 1
28044 42363 1
15321 60766 1
27216 66432 1
16251 42088 1
9862 29356 1
3577 49349 1
45899 46941 1
2328 54432 1
1470 11852 1
36887 42923 1
7872 20604 1
12723 38122 1
10911 23374 1
54789 55107 1
34607 67587 1
34361 40412 1
13050 43650 1
3399 48308 1
33660 43146 1
54906 67596 1
34003 54382 1
36261 53253 1
9510 38921 1
13833 64786 1
8618 30599 1
17767 45148 1
269 48924 1
9472 64220 1
15725 59092 1
55700 67347 1
40283 43220 1
29726 54019 1
8910 31379 1
31132 64807 1
1664 9041 1
41152 47231 1
39139 61943 1
12472 12822 1
37581 68056 1
33588 59381 1
15803 45290 1
12910 26703 1
9919 42734 1
21022 56057 1
40002 56846 1
18834 53913 1
27217 52042 1
1295 48426 1
20775 58088 1
26970 59010 1
18815 48374 1
16006 61512 1
56144 67624 1
18742 26688 1
19550 24570 1
28659 63018 1
16479 39807 1
5238 59432 1
3405 66377 1
41376 48359 1
11375 32136 1
17369 31858 1
7899 67231 1
24133 39166 1
51563 63068 1
34814 54593 1
22985 59840 1
7292 45593 1
8610 36369 1
1294 35308 1
26091 45029 1
1523 62015 1
293 66517 1
7868 24464 1
33210 52630 1
2651 64907 1
46785 67456 1
27218 66185 1
51887 67749 1
3342 47294 1
653 46131 1
38172 57588 1
26718 52269 1
13908 68130 1
24472 64652 1
5108 24266 1
42237 62393 1
41737 43783 1
13278 27618 1
13205 31270 1
61779 66041 1
15264 15428 1
38018 45832 1
221 23445 1
40920 60948 1
13269 37788 1
49870 58656 1
29578 64130 1
54179 54700 1
185 68832 1
21858 41716 1
48558 66856 1
55848 57481 1
52651 62142 1
13989 38389 1
4706 21139 1
32313 40849 1
52431 63042 1
29221 41839 1
1000 48160 1
13600 51612 1
15996 37633 1
753 47097 1
18603 23946 1
44696 53169 1
20994 35775 1
3216 51035 1
15776 30160 1
11709 41441 1
11280 22309 1
19065 41394 1
24108 68053 1
41097 53361 1
36276 37106 1
34052 36184 1
2238 55054 1
10347 49415 1
47235 55025 1
12093 50324 1
32737 58895 1
40852 59021 1
35359 43790 1
2645 8981 1
22714 42323 1
24473 28091 1
45417 54434 1
839 36565 1
1956 35348 1
42215 63661 1
27449 38510 1
24926 45432 1
43113 65537 1
2020 19637 1
38716 51373 1
3592 15624 1
51572 53039 1
16672 32020 1
22235 37916 1
29798 45718 1
29718 55988 1
48059 55085 1
4977 20671 1
13693 14017 1
1540 12967 1
1507 35499 1
26817 29906 1
61261 67863 1
2411 3425 1
9248 48964 1
10548 38803 1
57638 60900 1
13119 24415 1
46614 48986 1
15028 16735 1
27046 58427 1
10110 49185 1
57244 66499 1
4411 31647 1
3722 29984 1
33322 55186 1
42683 63570 1
6539 45044 1
25312 47930 1
14652 68107 1
1352 33080 1
62536 65633 1
27922 58140 1
38671 54964 1
40143 43203 1
24801 45435 1
8114 33488 1
1445 44478 1
46556 55212 1
12388 66955 1
16294 63703 1
63185 64444 1
31430 47328 1
11100 32730 1
32668 61836 1
12288 25149 1
44193 63064 1
52436 53326 1
35585 53189 1
47295 64975 1
19617 57698 1
35609 53192 1
8361 43024 1
30315 38715 1
48002 56248 1
6280 69005 1
19163 41310 1
44921 55390 1
53620 57912 1
25768 47887 1
44202 67886 1
33925 59286 1
13686 59586 1
13856 46424 1
9372 57786 1
53077 59000 1
18935 41459 1
20607 30988 1
37564 39151 1
9260 15705 1
14272 58619 1
44729 45094 1
8016 36138 1
19054 60419 1
15715 31656 1
14831 17875 1
23759 35663 1
8200 53073 1
46444 62791 1
6899 10841 1
4759 22257 1
1845 48997 1
23026 56394 1
7573 14822 1
1903 40745 1
19536 63705 1
47532 51821 1
20842 52193 1
38888 56064 1
25410 27896 1
17566 59904 1
39764 43375 1
8004 51646 1
21382 21552 1
5239 50382 1
54324 62086 1
12508 53189 1
14380 31403 1
26940 48177 1
24023 48519 1
8867 21633 1
3483 46390 1
15297 59540 1
10305 42764 1
46054 55847 1
18116 38149 1
32510 49914 1
52961 64373 1
28530 63012 1
1544 40153 1
32414 32718 1
33500 37005 1
10056 58784 1
53014 58085 1
23640 38975 1
1134 19413 1
31253 61970 1
9860 34237 1
1213 10382 1
16599 16652 1
27030 38903 1
25972 33705 1
48471 59939 1
18477 66024 1
7731 62749 1
4252 49526 1
48972 63651 1
41189 54835 1
55263 68594 1
20837 52093 1
55215 62837 1
12136 69077 1
7237 19223 1
1574 45716 1
3800 15131 1
17644 54558 1
12780 24479 1
17325 29177 1
17151 45736 1
29903 50519 1
31654 65216 1
12401 19531 1
17907 26676 1
51765 64995 1
28387 40148 1
24363 65397 1
58067 64294 1
23072 43366 1
15511 19433 1
46943 49675 1
27279 36231 1
60972 67759 1
18119 28042 1
30946 61535 1
46304 59202 1
2746 53980 1
2312 26649 1
6951 51340 1
25229 63396 1
3218 31398 1
18038 54904 1
11228 39290 1
54696 65009 1
50470 67634 1
42812 53875 1
24043 38984 1
10662 34220 1
51312 63475 1
14877 23282 1
3120 41516 1
21553 30332 1
272 10434 1
33532 52337 1
49145 59339 1
7888 59777 1
22692 32629 1
24527 46605 1
27804 40485 1
545 15002 1
21222 26631 1
52748 53504 1
12332 38679 1
13411 52149 1
384 30871 1
16616 51193 1
25057 45162 1
21451 62751 1
44697 53529 1
33108 37497 1
3366 28150 1
16658 39928 1
1413 53904 1
37251 54547 1
16533 42634 1
22593 49097 1
12049 43863 1
31939 69660 1
42570 46199 1
25790 65710 1
261 36687 1
15460 56241 1
20831 34255 1
15485 43430 1
19555 61758 1
18818 20487 1
5617 38321 1
34157 37599 1
16004 57868 1
1523 55562 1
7991 8816 1
10053 63950 1
30467 63112 1
4259 38390 1
11371 63698 1
449 64950 1
10438 21086 1
22618 58524 1
32248 43636 1
10929 53422 1
2291 38285 1
32536 55856 1
2292 11534 1
16337 51689 1
46008 48774 1
13247 68258 1
2522 24788 1
18272 68340 1
34941 47848 1
29402 41720 1
17893 25916 1
5529 18085 1
36697 51413 1
4287 49052 1
11183 54024 1
26884 53443 1
32677 55643 1
25368 52930 1
9454 69180 1
45603 54784 1
9568 41282 1
34022 39695 1
7204 29326 1
46366 63184 1
8901 23838 1
23715 48085 1
9266 23605 1
27083 66900 1
27981 36284 1
32523 45165 1
39895 64549 1
2348 51464 1
3156 55200 1
25021 31515 1
54719 56369 1
62235 67391 1
35917 44914 1
5406 62046 1
1077 13917 1
13938 61598 1
38257 45372 1
23694 44833 1
24991 50297 1
1099 15073 1
272 711 1
2521 51382 1
41893 57701 1
19 36435 1
13656 39222 1
35231 45811 1
46039 58629 1
13408 49870 1
20291 59912 1
7009 28011 1
41424 68727 1
16800 66145 1
29317 37822 1
27518 47689 1
31433 51024 1
19857 53013 1
2546 4840 1
38188 39062 1
41179 45099 1
19165 36795 1
15403 22479 1
9483 19093 1
8315 32764 1
25029 46704 1
52605 66902 1
46345 51549 1
63200 68242 1
32237 34216 1
3228 37017 1
37633 68249 1
41551 61978 1
2757 64627 1
3107 64366 1
43862 68600 1
12629 63701 1
22848 66282 1
2986 14718 1
23684 63770 1
44632 60035 1
8232 68079 1
42979 50809 1
64160 67669 1
16249 18065 1
52071 61272 1
64326 65544 1
62117 63855 1
24748 53693 1
42197 63168 1
33394 51500 1
10673 36616 1
32186 44400 1
19555 69112 1
40304 67961 1
19698 48377 1
19874 42104 1
1217 32058 1
33892 45610 1
24599 35344 1
6386 35369 1
32563 44390 1
43875 67741 1
2391 29054 1
25122 50112 1
9546 18171 1
33486 34243 1
20156 51125 1
18482 23237 1
15768 19385 1
8889 54143 1
15420 15762 1
34154 47883 1
36970 65751 1
31457 41674 1
3886 29092 1
38282 42375 1
30990 67933 1
49260 58930 1
32436 47191 1
8704 30811 1
31187 65485 1
32304 65743 1
32854 48109 1
26470 53305 1
9201 56928 1
5676 42231 1
9534 68554 1
13864 21941 1
2661 41322 1
42957 61310 1
62406 68472 1
40653 66784 1
17947 63755 1
19163 23493 1
28202 30747 1
221 66102 1
27477 52137 1
64572 65798 1
48834 63150 1
28912 47266 1
12472 31237 1
4363 67398 1
43472 64647 1
1207 5277 1
47637 49272 1
6412 37689 1
8857 12300 1
46465 47593 1
51924 55197 1
12600 64138 1
12146 55341 1
3731 27439 1
21003 29652 1
32571 54968 1
2621 67157 1
26953 51093 1
20794 32637 1
20626 29957 1
22746 30157 1
29058 43819 1
18313 43925 1
25108 40326 1
25935 66573 1
539 12989 1
19665 24647 1
6749 42255 1
33878 52895 1
33593 50189 1
64180 68269 1
36570 55820 1
11466 62528 1
51673 69054 1
13907 28419 1
8707 58840 1
13790 52443 1
56857 68053 1
58468 61328 1
20626 21532 1
51449 53958 1
11599 33118 1
17635 42497 1
52914 66191 1
48204 49603 1
25422 65935 1
24155 50129 1
21720 28824 1
2530 16601 1
39608 41450 1
21099 32713 1
28245 42691 1
28839 67878 1
31448 40534 1
18627 24676 1
28620 37838 1
11936 57027 1
41130 41600 1
24039 37279 1
53965 64816 1
11523 26275 1
13434 39708 1
31333 45506 1
13873 22381 1
12066 30352 1
44977 68775 1
16038 62654 1
51343 69227 1
23050 47567 1
1129 7187 1
35707 69530 1
10533 29572 1
20081 37992 1
33561 50885 1
33248 58827 1
17172 64279 1
22233 26769 1
8437 43288 1
20938 22621 1
28024 69711 1
6827 21243 1
37252 57520 1
10510 29347 1
50843 52254 1
14775 22497 1
9203 46464 1
7274 37935 1
5852 30397 1
3545 40704 1
9023 41623 1
11434 37854 1
25938 44110 1
25911 51731 1
55297 60098 1
48447 67792 1
15753 56949 1
11494 67778 1
10158 53957 1
37755 48471 1
1526 5208 1
19015 35758 1
26375 34660 1
25212 60881 1
9869 31126 1
11350 37517 1
42753 57247 1
1635 1765 1
56635 67791 1
23879 24576 1
11639 58568 1
19624 35535 1
17311 53463 1
2510 53905 1
350 16969 1
27127 32905 1
4977 27193 1
31148 34902 1
1706 39489 1
14340 35692 1
45586 45927 1
23272 62944 1
15398 55330 1
44254 50497 1
3223 66731 1
36806 59830 1
51800 66658 1
20222 45987 1
2803 17096 1
19151 59253 1
30208 31489 1
18047 30535 1
15948 59601 1
16044 31702 1
11639 46375 1
36919 56888 1
778 17413 1
20597 61371 1
10664 44058 1
5131 10834 1
26866 50945 1
26676 39114 1
38321 51001 1
6113 55387 1
14490 37619 1
7603 31967 1
16256 48997 1
3059 3427 1
14687 51774 1
12866 56187 1
22421 24547 1
36911 37406 1
24427 51716 1
13126 66670 1
13046 51759 1
12075 34799 1
11549 23497 1
5602 20281 1
18089 65510 1
44084 48989 1
48095 66608 1
8039 45580 1
17137 22978 1
12406 60679 1
26116 56954 1
18944 68791 1
60450 65782 1
24527 68077 1
4967 31081 1
24762 67411 1
45783 49482 1
12741 23710 1
33879 59834 1
38186 61484 1
22197 61662 1
14635 42541 1
29043 31931 1
17126 47746 1
28449 69564 1
17123 63053 1
56490 59778 1
538 20803 1
15698 59941 1
48597 56456 1
34265 65641 1
12622 30688 1
13939 33475 1
13854 46985 1
17039 28322 1
35214 38301 1
28733 31573 1
19513 54575 1
35775 41875 1
12126 16900 1
8830 50988 1
8093 62322 1
19552 27784 1
5700 18119 1
25887 38593 1
19922 65344 1
9285 52277 1
9541 24854 1
15319 36168 1
612 24028 1
57548 62338 1
43160 63898 1
5471 16528 1
14551 42843 1
4022 21245 1
10362 65564 1
9614 32330 1
15113 34940 1
13025 43091 1
5365 61066 1
57514 60444 1
22194 34556 1
14663 22681 1
2875 4707 1
16857 53958 1
4576 10336 1
19967 58468 1
45540 64940 1
29059 61637 1
23902 54051 1
10290 30112 1
17592 30821 1
31527 38417 1
22580 30305 1
57020 69540 1
32456 65542 1
17810 21991 1
61659 61816 1
6397 17815 1
16930 35237 1
6651 56972 1
21852 42244 1
41813 55865 1
6608 52407 1
12798 30189 1
44166 61957 1
380 8717 1
15301 27219 1
34740 61794 1
9252 24767 1
4396 28655 1
3322 6656 1
9580 41671 1
2514 7532 1
32796 53221 1
6790 20649 1
60235 60264 1
23791 33604 1
36540 57536 1
16967 61504 1
59312 67907 1
48119 56654 1
3456 59295 1
1103 35070 1
30438 45755 1
26566 68287 1
19961 40307 1
21798 50111 1
17306 48143 1
30111 42428 1
3868 15748 1
12621 46779 1
9755 23486 1
21042 37741 1
18289 60539 1
3028 53907 1
13838 62148 1
7095 47787 1
20754 67576 1
27284 30451 1
2123 13878 1
54672 59393 1
34652 58664 1
22963 57653 1
29833 63327 1
25676 57498 1
20617 44520 1
31927 45773 1
26559 45555 1
50056 61583 1
5790 15389 1
35078 47977 1
2406 35776 1
17016 26096 1
20407 51192 1
45820 56771 1
31095 68625 1
41733 51773 1
564 9704 1
8833 44046 1
10233 61517 1
313 56165 1
13826 53107 1
29053 57105 1
13876 15287 1
16119 47790 1
12429 27744 1
7905 32124 1
45861 49524 1
7364 53514 1
25179 38770 1
58126 60616 1
28983 51331 1
38832 41511 1
30743 49762 1
26640 27610 1
8521 44409 1
3814 28581 1
1719 36840 1
18838 61528 1
40293 62354 1
10670 67391 1
1099 23012 1
32594 33361 1
22129 45227 1
6264 27061 1
5711 47125 1
5700 8845 1
49503 60183 1
5735 16574 1
32085 56197 1
7011 29211 1
39036 49516 1
5222 48652 1
42395 66386 1
30585 50913 1
32484 33686 1
42 23556 1
3080 10711 1
32398 60902 1
22824 59595 1
20906 56069 1
29217 64135 1
10552 37412 1
20041 51332 1
24395 64531 1
17399 54201 1
10630 58186 1
22832 33736 1
45494 59350 1
48904 51260 1
8142 65288 1
2149 25386 1
28575 49614 1
20400 66022 1
5169 12613 1
15541 27556 1
1549 29652 1
50192 56974 1
19036 39213 1
923 26586 1
6569 32717 1
29595 51540 1
42400 46613 1
44766 59518 1
44439 53478 1
6123 39740 1
12774 22195 1
22237 52101 1
24264 41743 1
17153 37158 1
53208 56081 1
53291 61822 1
38935 64911 1
4164 34231 1
39405 54642 1
39068 62860 1
20072 22352 1
4298 47547 1
7713 18507 1
32074 47904 1
8811 63580 1
68138 68330 1
28117 65783 1
44967 55731 1
16281 55319 1
45686 50982 1
56729 68797 1
2647 11243 1
25607 67381 1
33842 66636 1
16025 40562 1
12634 66533 1
5856 48399 1
15612 52657 1
41852 64000 1
16045 48865 1
52162 68653 1
16549 33951 1
32998 53790 1
9693 31270 1
11032 65180 1
52829 68950 1
2779 61343 1
4387 55352 1
29456 43616 1
32093 41617 1
19199 46627 1
28947 65395 1
6162 18359 1
24349 65051 1
13128 68917 1
54420 55864 1
10862 59182 1
20803 40303 1
22767 69614 1
44824 58510 1
31541 45312 1
13989 52798 1
16312 25492 1
34097 53346 1
40698 58615 1
30900 38832 1
25153 60326 1
38659 66926 1
46345 66424 1
19948 51217 1
32350 45150 1
43373 50325 1
11498 22366 1
15802 49445 1
21751 58753 1
12974 19485 1
33602 40364 1
20813 59351 1
12358 15844 1
8779 43799 1
21357 68384 1
13748 42249 1
25777 36213 1
12227 59175 1
16727 58952 1
39241 48965 1
45699 60336 1
315 538 1
3001 45712 1
32137 50205 1
37306 68296 1
37011 47594 1
12408 13454 1
60477 61817 1
660 48190 1
4651 12866 1
41665 51445 1
10952 44162 1
53448 61798 1
270 381 1
394 33921 1
17741 41519 1
20481 35476 1
39304 44989 1
7741 53470 1
60339 68716 1
13602 33179 1
2332 27625 1
48286 64023 1
18818 48561 1
22087 54788 1
9420 58605 1
2648 46629 1
40234 45086 1
29643 29828 1
26250 45720 1
13903 44248 1
32210 61653 1
27231 59394 1
5732 8578 1
5092 10512 1
25571 45627 1
40771 65170 1
56190 61399 1
8825 52473 1
922 15178 1
59544 63893 1
8642 62969 1
30768 48325 1
55208 69216 1
18739 24285 1
6913 61138 1
1911 12721 1
