93425 99508
43528 90331 96
2503 75511 49
42438 77618 79
9388 93355 54
17506 88492 55
47268 83375 12
12623 89378 88
52923 89173 71
1864 61031 84
36354 86548 37
41001 71104 51
29454 71580 96
46800 79967 54
17716 66841 23
6439 76466 58
33858 80847 93
27874 79012 84
43804 91387 19
2642 57279 2
16135 84185 55
13462 59862 94
35532 80777 77
7604 38863 55
31843 67920 70
39302 80456 17
16614 54017 65
24687 83474 31
40086 81450 45
24957 72866 82
4107 92267 75
17551 88567 0
940 35467 18
41680 89938 40
6758 80294 91
38708 76872 71
15882 90182 48
40252 74894 15
38713 82025 62
22875 72011 35
6377 71657 43
9034 48398 76
13748 47995 62
4160 48075 33
40225 75186 82
9053 39335 92
25016 55565 99
52508 84135 14
29648 82536 3
39705 71960 25
5186 54573 60
14017 92520 80
13456 49836 58
29038 72346 65
4588 45398 64
44294 88798 4
51244 91366 70
17933 72174 48
18214 92185 45
17441 67934 70
1985 55438 55
57431 91686 66
33529 68413 52
8927 60482 89
41657 75095 99
49457 81687 26
5523 50756 19
38207 86997 37
21786 70285 77
39269 83758 54
29492 92417 76
18813 86897 25
16833 71768 77
8586 64786 88
2591 54590 56
21245 59035 42
50326 89089 29
25401 61923 73
24724 77329 39
7170 82138 60
8688 74921 69
141 51543 43
11883 59703 81
21564 91623 78
4953 85299 95
41114 84567 77
45797 82753 17
32148 78739 77
24488 73034 91
38928 84171 72
36891 91954 91
3376 58103 65
29648 76637 82
17733 53688 60
47873 92888 43
10829 75778 95
5775 91473 69
23627 60008 96
5176 82862 89
19630 86829 82
27293 92400 41
29908 78600 28
30804 63365 10
7647 45682 2
17182 74500 22
19782 70052 25
34166 64577 5
32799 76983 74
24655 78921 66
11033 65581 80
33540 87930 33
43156 81977 5
46159 91470 37
38350 76754 16
44780 78609 90
5602 45999 53
8767 82179 53
51438 92372 22
12233 81816 46
16993 69379 93
10404 85793 43
23058 91659 67
18509 50048 59
12468 82269 32
31878 88264 60
4799 78411 32
13996 91194 23
16724 50671 71
26745 61281 59
20788 65088 53
7938 47994 8
30520 66920 11
15745 65745 86
15610 59359 99
24456 65777 69
34602 74847 41
591 63649 44
37497 91768 31
38527 73294 79
18174 90166 81
51155 89978 13
31552 78641 66
24997 86983 86
20334 64182 8
14064 52305 58
32442 66855 43
42285 80708 80
21339 87831 63
45904 90190 91
16250 75777 66
31423 70010 22
20404 89343 7
20568 54963 34
26426 69859 51
27179 89507 87
14043 91606 60
1229 69972 26
42849 92917 29
19457 65377 54
34679 66457 17
41047 90761 87
15800 83580 23
20862 74104 24
24711 78421 9
14454 49009 42
4717 63320 66
4930 56762 53
2782 44633 75
14363 47368 92
18079 64868 43
39656 81616 41
12773 92573 29
7206 91699 80
7691 91253 20
19918 52516 60
10275 62244 59
6639 60587 55
9570 86252 87
28307 72162 5
21388 89037 45
2000 72777 7
44037 81954 60
11700 81102 41
11132 61169 52
31602 67806 34
11139 85380 94
3183 86075 90
48730 91146 100
50982 89319 69
18924 79422 85
10548 62118 57
23969 92683 37
15882 88213 44
47148 82274 28
35968 90014 17
29701 64390 36
3070 87976 56
28146 80278 75
5986 65139 48
43794 86724 15
9315 76764 2
57311 91177 95
11515 47559 46
34641 88108 94
20478 53078 23
49839 84224 1
2942 85940 90
45106 91040 66
16424 68619 93
4145 64050 96
11745 42734 10
14918 53170 17
8386 52800 96
3534 46072 97
423 65251 75
655 83610 10
151 88864 13
27632 81931 26
24037 81024 89
31874 62547 41
22853 65737 73
30130 79161 11
18973 81695 75
7278 67500 93
14042 76170 64
21968 91582 99
18240 80160 52
27102 78331 0
9813 52207 64
6385 52089 19
11390 82075 45
35421 91067 59
6158 44170 11
14435 68516 29
33831 91586 10
9859 51600 98
14768 53463 23
10026 40917 61
8433 86426 39
17585 85942 18
37624 81937 27
19104 81055 3
6035 84742 89
659 58429 88
30227 80852 2
8893 49506 5
7039 44938 52
12678 80975 47
37573 84695 33
44591 82527 71
2449 37099 58
16854 48875 88
10737 75491 52
9825 56429 10
2409 34892 72
20854 77402 51
6977 45229 62
28297 92942 27
10341 42460 52
19460 68156 18
32576 90307 79
21228 72891 58
3750 56837 60
83 89591 24
36837 91448 73
10120 83528 88
45515 77593 11
16259 69264 23
41152 73045 86
8830 78554 63
2812 92108 69
58293 92521 45
28451 86926 100
19080 63095 12
44287 93125 73
22408 83654 10
24789 64192 43
12315 64225 59
10630 48773 61
7885 80661 43
44753 90771 35
59186 93147 92
16320 87260 49
54048 84429 52
32253 77068 96
17300 74738 65
26905 83513 46
4101 58702 97
27825 82988 84
32833 87529 17
2975 80808 77
46723 88984 48
9354 43200 61
29679 71677 17
40762 72101 40
4914 57912 98
14086 69470 35
19217 68866 42
45412 82712 24
16259 82182 67
7992 42434 50
24742 76250 15
39924 70814 66
4385 62624 8
8477 56884 47
721 53185 53
7920 67805 51
28469 60588 72
32086 83111 1
41737 89186 55
2487 81148 96
16466 79807 29
18921 63015 48
4591 35841 60
47409 92834 26
43525 80607 67
42873 78266 34
9164 45288 41
898 33045 42
2630 54952 92
12455 86350 8
3726 93236 6
9372 75641 87
37264 78423 11
4899 67274 43
11052 54118 77
39630 70946 25
1355 41442 6
35760 81272 44
13380 75500 14
8430 80851 18
4394 61565 17
14004 75328 82
15894 87273 89
15679 85268 77
1941 83570 29
4634 73238 29
43561 91796 35
22464 56521 75
20572 62009 9
12155 46424 79
17271 63545 25
40070 78613 46
381 78628 59
36924 74951 70
19530 55238 58
15481 71796 69
18116 61601 71
559 46363 16
662 80687 94
19970 61411 33
14736 54749 77
7840 61395 10
60792 90942 70
23138 88062 70
8092 38831 59
30027 66356 1
5739 39295 69
21240 65682 22
49698 82431 82
11775 89842 91
14207 59276 15
2165 92657 23
43623 79106 74
2542 34007 56
650 85719 15
16989 91450 1
29229 79904 53
10784 64032 3
971 38080 21
7581 91202 32
9984 47114 99
6850 70030 31
307 93315 44
19144 76952 95
38662 87468 23
40446 89627 26
23488 80111 6
2033 86354 69
18787 86675 65
2550 36741 16
5616 69724 72
34141 67452 77
32729 80021 78
14525 64690 90
14710 81680 89
11892 76832 54
30105 69512 56
18237 76261 28
49496 85664 38
34436 66824 35
15550 63991 78
10317 62693 25
36470 91421 52
44410 92897 69
5414 88038 3
12597 74200 76
16555 73871 3
50747 87399 1
37104 86750 33
16983 77100 16
11184 50166 77
38560 85141 3
52060 82640 13
24340 68496 1
29756 92187 67
10692 84268 67
17170 78522 50
29731 91029 63
30590 65123 89
3754 66872 39
24613 67802 89
30837 70967 32
3938 63689 61
19704 62854 25
11061 51743 71
45548 86862 11
25374 57320 61
54735 90718 92
19384 84389 6
24085 88302 19
30192 64752 99
38574 75988 48
6432 52893 78
24684 90589 35
26607 82378 80
27173 58899 69
10054 93111 11
32920 83570 68
8709 82129 3
32895 77467 63
1544 43169 2
30740 68553 13
19920 64064 84
52407 91023 46
28039 77328 25
35092 83427 17
1116 42947 66
8478 62161 24
28023 77723 81
34144 78295 14
17496 71025 52
19068 66283 50
6666 69626 3
7019 54938 70
21316 92224 92
2046 33323 91
45434 84498 78
6283 48390 6
32291 82097 52
53488 86880 95
32201 70749 65
21335 57621 66
48610 80963 82
21744 53830 62
26185 93333 9
30695 79363 30
11142 50201 72
28659 93035 40
11331 66506 60
1083 71882 74
32331 90384 3
3215 68861 33
14325 52527 95
6573 89795 21
5688 76539 68
31014 65805 98
27556 85527 30
36659 79307 73
8253 84626 96
40075 86272 26
19186 58217 44
42415 88730 23
24081 77872 64
35288 81192 89
7027 56659 42
29383 77319 18
28069 86291 76
12489 64870 88
35861 76640 7
965 64607 16
7434 65519 13
812 32569 88
13220 73774 19
525 80897 14
38992 89961 37
26353 81507 26
26293 82284 20
14784 65975 74
42491 90006 73
24848 81361 73
14413 64997 10
1319 58392 7
4828 64560 98
30470 86186 43
10003 87678 96
17833 79332 54
10439 78887 41
13826 61323 78
48344 80727 18
22311 63498 8
29770 68898 24
16880 62191 54
14746 75924 86
56087 89935 20
3814 82278 99
36819 90838 66
10543 76174 62
31166 68705 98
22382 79638 88
33106 87243 64
24865 72368 0
13563 79223 33
27439 73112 63
16231 50711 14
5892 75287 74
11114 66849 70
19675 70935 82
13787 89404 72
7217 86698 82
21797 64349 67
36124 90024 94
2873 61579 84
31187 82746 33
4093 89104 38
33228 68245 71
1521 82106 99
3072 34137 8
20844 81813 25
26849 80407 15
7247 51160 6
93 37098 32
29872 88476 54
36480 93118 88
1986 47269 50
25961 90047 82
24550 88559 82
28133 85950 73
30879 81626 2
43392 76533 31
40762 90833 77
18131 56832 6
8524 59736 46
46281 84478 93
19254 59466 28
18117 57568 6
61952 92853 80
40159 87183 23
42098 90791 47
5299 92606 1
16868 75971 42
3678 76157 40
19158 69222 69
6104 62013 94
24057 91305 28
31469 82869 61
6775 43905 12
877 70339 100
18111 51175 25
13152 72885 43
22865 83915 37
17918 63739 24
28647 89294 4
24992 59114 73
28501 93247 94
31086 66575 5
1272 58387 17
7148 90666 30
1965 35480 5
2492 43184 34
33421 63793 75
18131 82075 79
1948 36223 71
55180 92239 99
20320 59940 47
49397 90866 41
8579 65911 61
9286 86708 23
4512 90591 83
5191 71808 60
34895 82217 68
55093 90864 20
26025 70872 2
54912 91311 68
3926 46335 31
96 67882 56
6326 81122 100
39923 92229 45
4267 64274 13
425 71920 64
49670 80847 48
47985 82304 70
2043 75263 91
40448 76889 70
56016 90938 30
2120 42639 46
60293 91184 46
559 66219 93
24132 81787 53
20369 89573 33
5229 82109 93
9319 56458 97
39079 81335 55
19407 88238 63
55939 87524 73
5342 60971 44
5716 39451 44
26925 83997 19
13257 79190 69
33248 64145 43
5385 65577 13
12365 51339 56
35523 93087 92
7416 50054 4
17347 81917 76
2375 79614 92
12687 78255 27
8758 43350 67
3474 48177 50
16854 77597 28
3163 47286 86
2032 44545 59
9870 48330 44
27272 60771 0
9875 60306 27
56932 90193 22
8956 68792 51
1609 64977 27
16777 64785 43
18236 63927 37
27201 69411 90
14210 92367 16
49319 93061 20
24861 75458 52
58580 92738 49
12985 65650 20
41858 76951 24
18774 87629 86
39670 72929 33
2880 72660 99
14691 77677 5
57961 92578 51
7690 53045 31
23024 62765 63
11602 92893 71
33984 70679 83
14001 78766 38
1602 76459 72
7057 85149 97
6152 89727 84
9763 66308 62
25656 91211 47
7607 79495 6
5193 70334 75
21943 91874 10
20460 54825 39
1646 83950 54
38124 84689 81
54467 92053 21
36372 84719 75
11078 53267 24
36983 85530 7
7142 43504 57
52741 84031 74
29301 72400 45
3649 61382 3
11742 91601 27
14900 92830 2
10471 72591 66
166 30204 5
37589 75785 67
43437 90922 61
28834 66220 45
49030 91087 20
23133 67331 58
39516 85261 3
12919 51717 58
8535 77340 11
40752 87193 69
46439 85065 29
6998 53687 81
28228 62814 53
21146 70614 57
39453 78246 82
4943 65926 45
341 49988 37
35376 92084 54
43054 93089 81
18050 80705 75
49900 85897 11
10970 65033 89
49641 85050 53
21410 75638 0
1149 88045 63
24489 84541 54
25112 63372 15
9232 67517 99
20808 76516 34
7746 39753 28
38072 77931 82
6803 44694 61
4645 39078 49
40655 82610 63
17659 86480 2
15408 51757 76
34253 65337 20
1920 56433 89
16211 85004 24
18495 90262 53
31035 80867 60
18681 57280 33
10314 58604 51
12900 88432 44
24991 82350 46
10642 44443 10
18432 72449 70
8435 64411 67
6540 41184 52
6160 91103 0
30975 90519 29
48745 87886 87
3183 60493 61
334 57647 60
14916 67767 81
3401 93222 51
7637 63386 97
45417 80949 79
19481 49831 92
27067 89590 49
7473 43674 56
39111 72994 14
43996 89226 31
4849 47925 4
30038 78775 23
14327 80154 58
42693 81374 1
28525 83742 49
27635 63019 54
2765 64986 48
28135 81363 24
13029 68873 41
19052 50987 29
13150 73936 64
6973 53929 94
33768 67602 85
8553 91828 90
49249 86888 38
15895 56819 9
11814 81691 30
21859 80525 32
22114 71758 44
22564 80637 79
15238 52297 9
3921 91975 39
39290 88688 21
32195 73622 49
32718 92951 66
45904 81486 2
25464 90723 33
16132 58850 34
2555 92378 0
2152 78251 89
23183 68936 76
26010 78820 5
31845 65324 95
33882 80483 89
23876 73801 57
13433 68369 3
22314 70706 33
22042 62266 16
10892 66465 20
27441 88240 48
19119 59100 50
28467 60594 8
11400 87612 98
8141 62144 60
25700 76212 58
43595 90825 58
6997 61725 56
6291 60465 87
44704 76800 33
19769 64164 43
33585 80336 35
39217 83730 14
19438 62039 75
45251 81292 67
30328 72037 30
20409 61094 18
51555 92638 17
2043 71358 65
16844 56124 29
7335 91101 31
7644 85540 24
13419 66632 8
2085 77951 67
6679 77072 19
1116 79014 87
6592 82910 73
3071 37515 79
12721 79912 68
13524 91324 84
41833 92537 97
3438 92518 61
37279 71688 62
7091 87062 46
28095 79088 29
54523 89076 47
17807 75549 53
16670 50164 49
18024 80528 48
39508 69877 80
8228 79877 32
6763 57783 80
39829 70227 53
5170 70470 58
37079 69286 93
40679 77950 73
20339 67221 2
2979 45422 44
4947 40309 8
1259 47425 96
2937 53462 38
3238 33584 6
23213 75354 3
26680 79341 85
25576 73587 12
27837 91742 96
15866 92037 76
8666 88985 1
24750 55824 60
7983 80654 94
48498 92778 16
39787 82745 18
25810 83673 79
26155 91487 95
46645 86711 31
14565 46759 80
11873 87018 95
19014 52742 70
5378 81997 64
12838 76218 9
25645 74263 100
30728 74276 59
41800 78781 18
30591 70658 70
49742 88209 93
6533 52921 38
611 72657 52
47264 83342 93
44137 84452 83
32213 91893 74
28792 86361 19
19680 53851 10
34621 84068 78
36506 85155 69
3566 60057 83
2930 69857 10
37529 77525 94
19343 69712 42
13397 82015 42
6080 85282 56
31171 61562 78
9913 44820 83
28153 63516 100
5184 77720 38
17781 54085 88
238 72185 14
29760 76928 5
19149 51453 66
979 45151 17
28047 74563 4
31012 69249 55
7340 85877 97
23400 62178 36
23343 76260 85
26120 89064 84
25758 66057 2
17621 66506 50
5718 68503 71
28650 81123 22
17595 66457 78
23768 61099 43
41328 88010 8
29164 92561 65
6795 91088 60
19034 52226 64
23952 83142 38
14635 73762 62
27391 78878 51
10312 47586 60
40138 85560 89
4905 35844 58
4072 55215 98
48145 85634 47
24795 77842 39
19446 75086 93
10439 70133 61
15365 45788 51
17936 65204 84
7772 80645 97
24886 89624 86
15436 64811 45
29685 69140 12
13194 77328 33
1842 49673 92
39234 82909 96
8772 71738 18
7644 49888 80
22067 82119 99
16872 81535 52
9595 66849 83
4314 85131 31
8746 89650 81
13054 93047 73
53457 84473 96
17415 51338 34
49405 85426 33
19333 56586 32
91 68959 22
1180 78543 72
19829 71933 90
14789 82232 81
28989 78154 94
31103 69340 18
22205 72885 20
6976 56217 21
612 62815 35
10009 45027 89
24247 63504 40
32539 83501 71
17474 92851 64
3966 70533 28
12096 77549 2
22266 80773 43
12118 60706 92
17439 49615 1
28412 61056 20
26755 78124 69
40309 91478 34
40189 85047 7
12650 83051 79
9114 73185 83
38242 80815 31
18250 62087 68
16733 58800 33
47346 81573 23
6834 47584 25
28170 81140 100
4318 43691 11
38623 84929 75
30543 86634 26
5968 70239 4
5729 64680 38
11449 61580 12
13559 85029 38
17152 91676 3
3797 36750 18
47436 78138 5
11684 78327 49
23621 64312 77
19254 51198 40
18735 64947 48
19607 57050 9
31980 79155 75
4592 62928 9
43787 78868 95
16718 55538 24
33630 91845 7
8914 72171 60
683 47730 38
5850 72797 48
11474 59974 72
41017 74143 33
22343 74199 56
12187 74614 26
8951 41125 96
37825 79831 11
30157 80128 29
33301 72571 58
28522 66183 30
668 89651 44
12935 78844 28
18095 79784 65
1120 38429 59
34873 67081 71
40469 75876 63
16035 90542 78
12715 44166 89
31645 82348 100
27816 63437 82
35758 87923 59
26949 90736 75
28586 75608 40
17918 78176 80
28923 62334 64
29606 87575 65
31371 61982 36
22742 92610 25
14801 56945 47
26032 58137 96
13026 86246 83
16073 52428 54
2089 92714 22
819 83059 95
8491 88909 4
43433 78287 7
39866 83645 88
39156 69933 33
2749 54662 23
12145 55685 83
31032 74052 26
52642 90391 61
23622 76630 51
2378 40833 39
47063 81507 80
56915 87045 87
9679 56191 51
8992 87882 26
7327 78928 47
6991 40591 23
13134 92978 42
25247 70721 35
20048 90458 11
6377 53155 54
3441 77842 5
51659 88342 43
42725 88715 45
47389 77451 99
61419 91764 93
15952 57489 72
9142 80323 99
25200 64444 22
9698 89119 44
30710 68674 48
10244 85513 9
7296 41583 36
39067 88047 32
15745 53726 71
38884 83726 47
10903 41495 45
9423 54521 99
26214 87403 82
23917 61694 37
6483 38584 79
30220 87540 12
37583 84551 93
7850 71757 56
36503 87153 70
36965 75935 38
6429 63918 88
8380 84261 68
27276 72555 90
11270 62936 63
10056 50232 31
679 66879 36
2953 40285 1
43018 78909 60
36760 74174 25
24668 89665 74
19914 51956 74
15331 55499 20
16551 81258 64
150 83354 63
25746 62611 42
15869 86652 68
25768 70801 55
2349 65340 34
56977 88995 71
54453 87035 25
22421 84517 84
4305 67497 98
46899 90393 0
36110 67101 23
35352 73681 20
48170 79857 62
47767 77772 93
12219 90897 79
27524 61952 72
22742 54322 26
15072 68893 32
306 79889 13
39985 73239 91
53434 85635 9
15909 59076 79
9317 69048 97
39868 90220 6
30636 68587 48
32440 64103 96
8577 87893 66
19720 54612 53
6758 51606 98
17332 47829 6
32241 84709 54
1131 38142 58
13623 50721 53
19866 69266 29
35651 86685 36
9946 85605 68
1694 86169 12
406 38422 29
47318 87258 28
11379 54231 9
4515 51454 29
33219 91825 52
36505 88047 76
8597 54704 94
5310 46546 24
33510 72613 47
32919 70465 83
16501 50926 70
22401 55486 1
39833 91696 94
3720 90610 82
2463 83064 38
12007 63249 94
34348 87975 8
42196 79658 62
16628 46708 21
25544 67258 40
14680 87071 6
6647 43452 22
43168 84250 2
12443 88468 58
15756 64349 25
12835 66235 28
45090 79079 91
11535 52998 64
32100 62233 34
9651 64397 83
1896 44271 0
23452 69919 20
39297 71458 34
10602 88936 50
7149 39133 15
10724 76566 39
16963 57310 15
23945 78402 14
22761 78594 77
11191 41671 25
9848 41620 89
35185 77028 18
23079 84069 6
43060 82749 24
22301 78775 9
14309 60328 52
5482 38275 91
3494 72019 19
29629 76230 45
40115 83589 57
40193 83886 52
5530 37558 99
3912 77785 62
1485 45091 13
5194 69074 44
13143 58956 48
1678 77168 94
34725 68513 97
18024 50824 66
39264 69573 35
8637 42161 87
27233 72997 93
28264 77864 92
29881 61446 76
9561 45249 73
20149 71503 68
3862 72549 50
9972 44334 40
37014 69792 62
5820 80451 79
19029 55763 39
18511 82584 18
21109 78342 55
18261 90156 10
11827 63848 22
9740 68844 80
1712 46474 56
13280 93242 7
13375 70798 50
11726 46620 57
10505 90901 99
1470 38019 99
19032 75074 23
19283 50742 3
11052 81142 24
23704 65075 70
5778 74641 76
7647 69733 10
36871 86844 73
14665 65971 51
17501 77422 85
15894 47921 99
15461 66445 51
8850 73685 91
16320 89260 73
2779 70982 99
21968 92557 0
7010 74343 57
31953 82475 57
34519 65625 98
33380 80600 15
9559 67027 97
10336 50595 71
8360 55624 7
15148 65626 97
30767 85775 62
6573 90949 93
19856 58279 68
45940 80481 3
16244 75531 85
29186 91666 46
8064 51003 11
9946 80117 28
24805 65726 51
16005 90025 22
22799 91426 55
54323 91258 31
27313 73069 32
30813 86172 18
12696 59113 41
29454 70539 94
482 37475 69
47024 79034 57
23059 63517 5
23591 80998 84
6389 71846 57
9902 59365 55
2569 63135 69
38495 81351 61
12193 75048 47
29293 88684 50
28703 71752 37
38194 85521 34
14138 47250 74
23764 85792 43
28370 65508 47
15248 64553 14
10685 89722 25
47998 93202 100
43188 87176 2
40127 89210 94
31957 68576 16
14835 49942 55
51121 91746 59
6846 66174 44
7972 53274 89
7617 53552 64
7261 46133 31
13342 57222 20
10483 53136 32
2800 89552 71
18778 53046 10
19531 68938 80
19552 87233 91
4493 62103 60
28693 75512 70
11730 71448 68
21225 71437 2
680 55231 71
1489 35457 43
10881 83204 49
10133 56115 41
19503 70753 47
14581 55797 4
27680 79783 47
4205 67636 79
6235 65263 48
9935 44716 12
19527 75020 41
11216 91258 1
24816 90636 62
941 55796 91
20903 81588 91
15411 92065 59
10009 83149 0
36808 71612 71
27707 84218 70
38673 92943 72
52802 85548 29
9703 64666 59
16059 91669 29
47998 87476 24
5920 83197 38
34038 85271 28
47143 80008 28
13146 92543 55
822 48271 95
22789 70601 73
31484 64818 95
21227 77936 24
16190 49870 29
12189 60517 1
26666 65880 98
32744 71104 16
41663 72449 17
20674 50701 38
5679 71425 17
44134 90822 97
42165 75339 32
18742 83843 57
24712 62032 68
3811 63943 92
14606 47302 63
12021 58415 22
6857 51739 3
5814 67923 95
5787 56522 99
14620 84519 100
845 60820 89
36586 77594 56
21515 68537 95
52698 83901 67
9507 74386 38
31900 83231 90
42901 78008 4
6283 46534 26
21629 67721 100
9853 91862 71
36576 91173 10
36873 91451 64
17150 64726 60
14600 79445 31
7450 61866 95
13667 69332 48
2492 82437 11
4708 65624 90
18524 66823 27
32774 68736 41
1942 55766 77
26268 81224 83
14822 47051 75
14689 55959 23
45920 92139 74
50197 86705 17
6301 70034 7
24375 87048 47
37277 78318 72
24460 76631 76
30803 63984 24
39084 86540 88
18812 73200 81
44120 75514 78
13065 69394 70
1588 53162 7
10849 43319 58
28730 86033 34
8720 73107 11
28913 75079 56
10080 79472 31
13980 47714 44
40012 86504 38
18476 74654 94
55022 93346 63
41092 83091 94
50156 80261 12
26285 79263 87
34820 79762 36
46285 81356 21
791 45979 51
20912 73062 13
32441 76762 2
3527 55533 37
13012 73519 25
35439 73778 85
24270 64468 32
21697 92188 10
10678 77604 63
9416 88800 3
19436 89939 32
27581 58262 3
6169 37986 53
43545 80459 97
10721 59936 60
6928 59557 72
28684 68612 35
1683 55805 58
33471 70416 52
40277 83361 24
40760 90962 24
9037 57741 63
12918 71107 95
13689 62106 32
6327 62656 80
23352 91703 86
15090 55177 97
50649 83982 41
41181 80332 53
28944 67513 47
24513 54919 34
12258 48663 45
30204 78787 32
27155 79035 8
26002 67792 48
12160 89008 86
11429 65500 28
44763 76711 26
34380 75286 74
15458 74925 57
25848 66082 86
5067 67272 29
19643 60685 12
342 72526 15
27474 57728 11
16642 61054 65
25302 65994 28
23181 79998 24
9475 43879 58
824 46408 31
22784 90740 32
5015 71551 22
19122 57408 20
2007 60561 2
1742 92629 42
10257 75540 69
1831 47550 52
29600 85679 21
18839 53586 51
6923 44944 74
37001 91029 36
12230 81332 81
14710 50635 10
2608 65219 50
2509 40564 50
591 70523 81
6048 71194 30
19820 59523 45
25757 71355 89
41639 78121 27
34987 67835 86
574 60136 43
14259 80115 14
35319 82405 83
4721 44738 4
25495 66479 29
19872 92251 86
36258 71624 10
7077 72683 17
30950 72515 22
35661 84524 51
25145 78266 40
57519 90085 25
25499 79396 72
26239 69434 10
14877 60552 55
1858 36486 37
5243 40817 43
56408 89007 54
50005 85230 67
22083 81719 56
2752 65766 52
20075 64957 25
19628 61004 97
15787 80597 17
21168 58149 12
57190 92354 18
33886 68362 41
23094 58719 63
24782 76893 78
28448 70580 22
48529 90691 11
50732 86873 90
15862 82889 68
3370 63163 91
39376 78241 78
40622 71233 53
20648 64006 66
3443 82175 32
9345 69854 69
1713 75960 98
23841 60105 41
439 85796 88
37329 79247 45
811 60508 91
46595 87981 64
1321 91712 75
13152 72681 69
39046 88500 30
4337 74563 5
6149 79919 17
39865 70387 67
2318 32755 39
6535 40375 32
16418 49247 70
29263 64670 0
61197 91547 58
28 30881 13
3133 35760 65
31814 92807 4
6936 43281 79
2649 38106 43
10935 86504 47
3199 45233 26
6617 43514 75
4917 35391 64
12994 92765 90
25394 66073 12
22232 74846 57
30117 66048 99
8397 38945 23
24339 57647 87
41707 85592 56
36558 76634 99
32653 75845 7
26508 77804 78
42450 75853 57
10249 40622 56
550 80518 100
30619 80458 100
30423 81740 55
18020 60722 21
8537 62214 19
22185 74271 81
15731 50561 54
9275 57595 10
4515 46446 18
31005 63799 71
1144 91123 99
5590 49081 87
12465 79198 19
49158 87494 69
4328 59617 14
16887 78385 70
29390 87457 95
26630 72243 27
30965 72097 79
4073 38549 49
35359 72054 87
38320 77153 37
15143 80466 35
5838 45699 66
19265 92751 77
6443 91033 21
7751 82615 23
35305 83201 88
46007 83695 97
18732 77573 35
29722 73311 96
44196 76546 59
43751 81615 68
18436 61903 14
14226 65305 39
5204 68084 30
27966 75952 47
31068 86080 78
53909 90775 16
55661 86927 91
22845 67504 13
39196 72023 97
36237 74327 43
40444 71381 68
58502 90890 24
8602 43241 86
50743 87384 8
18649 67190 100
22865 85320 69
19343 51216 4
34470 89535 85
22441 54180 4
27641 89416 15
348 63731 83
20603 76035 29
3312 35159 61
125 42032 54
12356 57134 71
8313 85119 6
58786 92962 60
47356 78481 15
1664 91115 3
14573 78523 68
35688 89986 67
21937 81185 54
31080 92898 39
15897 62378 55
1080 49388 20
8911 68461 54
30558 79393 4
5279 90292 88
27526 68102 5
31286 89319 14
29986 71606 26
31266 77797 11
33748 90564 39
7386 51600 44
11580 84213 12
20813 75509 67
1860 69535 19
27496 92711 7
9544 51367 87
7810 57141 59
1612 65360 35
14234 60622 58
630 41304 72
32780 74547 57
28300 63073 80
11231 80193 21
20307 91303 60
28024 65496 60
41481 74018 11
17113 89697 6
51099 85681 51
31281 65167 69
15187 88792 76
3976 81772 44
21243 67151 81
8819 69882 12
45836 82412 82
3701 47963 32
7409 45978 39
2787 45673 30
1077 42841 21
30221 75074 4
39823 70090 89
7819 40763 26
37647 82734 23
451 37622 11
7452 59463 3
7474 60858 88
1195 43318 49
25573 64176 25
27115 74058 95
9209 71942 19
40976 80384 99
45897 90674 26
21905 85371 94
15437 79777 17
42186 81824 5
53706 84453 52
21598 54985 20
7149 37272 67
10709 63708 2
24115 87639 86
34346 85406 64
1262 36651 30
3347 83909 98
4527 43715 96
10742 87179 86
14179 83632 52
48007 86269 66
27084 62466 99
11621 90814 1
4424 54364 57
10343 51324 23
20 43117 35
43734 78320 30
3227 37126 10
12364 68502 14
5532 82895 72
15378 71266 32
13584 56255 30
9168 72553 17
19872 89866 14
17516 68679 79
23019 91350 69
9472 84125 49
3787 68575 52
12192 63916 40
4310 37411 64
19182 71763 67
20504 91199 88
21911 74881 0
2079 42907 54
13044 69618 74
40546 84022 19
5160 42033 54
36853 74383 42
48264 87980 29
14587 78354 87
41866 78994 6
8394 57061 76
1337 65383 79
3519 59079 61
8744 46732 62
18929 83498 91
9504 81183 0
398 81529 65
9263 50321 31
3348 88581 54
48054 93388 54
38290 86310 51
56436 87747 29
31847 63677 30
39609 90669 96
11313 79261 97
36099 77772 60
40376 85836 73
55761 91931 92
27477 61702 20
24620 82981 46
18209 87977 91
48605 85533 6
4661 36890 41
30348 68252 49
44581 82560 96
6270 53408 70
15599 59173 37
11792 51313 52
1822 91095 76
17487 81630 82
14029 79125 62
50036 88707 46
35639 78009 72
22490 70431 87
17085 74577 30
27734 89321 36
25425 82462 99
34264 81623 6
8338 75934 76
27323 78423 47
22521 64605 50
47553 83182 97
36805 84898 2
17454 65392 74
56834 88237 22
745 33575 79
13392 44755 39
20600 78358 50
20038 66435 19
21021 52547 52
17118 89657 9
60582 91382 52
20137 76685 42
5264 83310 17
43301 81619 96
13403 58662 45
59612 92537 57
35198 70091 41
10452 46471 6
26111 82683 51
42456 87186 0
29181 67094 70
37327 91246 12
3029 76359 70
26509 60676 8
36481 71209 54
15467 91731 21
17795 53477 74
25757 80076 97
4930 92477 6
41497 76509 91
10038 83097 70
11140 43313 97
4501 43571 55
18808 89762 23
9148 78209 7
4925 91653 52
9977 51817 51
5247 51530 87
2736 93153 27
28319 65458 49
49096 84380 98
26199 87052 22
36252 91821 65
5207 73230 68
26075 73237 86
2684 91426 82
19383 80541 32
2797 50257 50
41321 92088 56
