100000 100000
6280 87441 54
6674 62352 42
26169 78825 99
31841 94517 61
4873 61226 38
16989 90208 44
6575 63073 2
9921 70824 99
7636 87488 99
9557 68312 39
29312 85257 82
12064 92888 44
33990 96577 54
41184 96028 75
10975 98496 14
3852 85646 55
31237 96096 57
7248 99969 74
34552 96813 8
4826 93788 42
14369 79311 88
1312 66257 36
29008 90721 85
14692 98912 17
33027 96870 53
19103 80675 40
33875 99521 0
3489 86393 25
20049 88081 32
25892 91685 35
23713 91060 10
11553 76732 72
5401 97840 9
4841 65806 66
2621 63856 47
32621 99913 18
13569 79304 51
1368 66543 9
26760 93481 68
4848 78468 49
9545 67414 0
20064 78052 11
38280 97344 49
3457 56784 64
19081 81185 88
24544 96329 84
4993 80569 75
7206 73149 30
42069 95857 72
19609 96060 46
1045 88385 14
3081 99840 31
25385 78701 36
6698 66873 53
30591 88441 67
39264 92064 55
32752 92321 34
12485 83353 74
2493 58329 72
9745 72353 34
22280 73425 61
4577 67765 81
35466 88705 56
13966 80992 32
4289 58797 34
17152 97132 99
13336 80768 17
3578 65212 3
23185 77856 87
31383 89420 55
20616 94400 10
6521 75076 96
26128 97132 96
30081 83101 64
4507 75595 91
11593 74812 24
14791 70555 61
6763 97825 34
10453 83648 44
5290 70696 6
28994 87137 37
1757 90758 32
8045 95529 47
36397 87996 52
1449 94300 83
19404 89765 63
20857 74749 72
8480 93147 49
321 62032 94
36961 97908 93
26296 97223 90
22981 74550 54
19225 98278 58
22684 84564 87
12416 86576 94
6783 90229 93
5185 62937 84
8185 72433 78
8009 98918 65
23036 74044 42
4321 74748 33
12404 79437 88
29124 88110 89
17640 70083 10
29394 84165 57
14571 80589 79
34538 85957 44
1358 85595 45
26769 90684 41
1723 96951 3
38741 89433 40
9350 96633 49
2727 92301 6
5392 61977 12
24710 83308 90
34280 84832 14
16001 80683 27
20553 93164 56
25277 87961 48
6680 73885 6
6017 74757 100
35114 92704 5
10624 78577 86
34476 89346 10
32032 88192 37
10732 64240 76
22028 75215 79
14682 76748 36
16064 75091 86
8305 61251 8
17473 70937 99
6624 57403 29
6041 79335 43
7808 81535 32
34848 89193 19
2405 79105 80
22716 99464 53
20589 90273 90
44185 95540 73
7008 87457 97
11136 78736 39
20529 91759 58
32384 98604 52
19542 73185 30
34682 99304 55
7976 94949 39
3749 86011 89
16824 67329 46
24563 86801 85
36330 95347 14
11608 76353 14
42432 98464 18
27985 79360 38
15371 94988 81
26036 91201 53
9728 94432 6
14561 70329 22
8993 85109 37
46511 98984 59
18423 93501 17
22400 96382 74
18986 96206 26
1947 68544 87
8212 78121 29
20032 89024 35
11233 76479 51
21395 84928 66
19034 99151 8
12625 70241 3
9145 87888 98
16769 75184 17
11791 86115 31
8928 93070 32
30480 94052 81
14501 96678 67
3666 75570 42
9051 63329 62
14816 72706 30
14998 69480 41
41355 99680 51
20801 79117 37
8673 78688 25
313 97108 45
340 95216 100
46665 97125 62
35521 90909 82
16940 97784 84
10880 65970 15
3648 60187 15
23490 93429 96
28579 94976 57
25465 84145 53
19774 83608 60
25849 78739 10
29765 88984 81
25215 79745 91
18595 77985 34
15041 90173 85
28769 88717 0
8097 73006 7
32206 94104 29
31360 92247 68
8987 89039 23
7713 59424 51
9201 63117 88
28857 99872 51
8821 81137 63
26764 99649 80
41992 93104 88
19688 90550 56
15296 91463 3
8753 75183 97
23744 84565 50
20024 93121 10
19805 94987 20
15648 87317 66
48183 99209 58
21912 87529 39
2011 88872 23
15942 72121 42
41737 92360 67
45274 97480 43
14900 74841 12
3873 95304 78
7520 67168 69
11186 76385 10
39580 98400 15
517 66992 61
2880 85596 45
26784 91088 92
1938 80251 24
13681 67840 32
15626 97925 23
2784 94625 26
9649 69810 96
11864 87488 64
7267 87651 98
13352 68470 42
32784 94809 7
23485 94001 64
12444 73873 12
20106 91112 59
6076 70865 98
17025 91361 84
18702 91760 0
29632 90400 51
8035 94925 43
9664 92997 91
16991 82212 25
4496 82873 85
36896 88810 13
19585 69696 75
9468 81515 1
32848 87079 97
30685 96985 7
30365 98583 70
22421 73932 19
25457 85455 3
27120 99874 28
12289 90288 13
16882 94810 68
26869 82791 10
19663 70373 90
4240 89921 56
29375 98985 39
18005 82669 82
1257 97694 56
5784 64736 24
7412 70657 16
4377 64868 59
10481 70560 19
38028 99614 37
22556 96541 95
22596 82592 28
8087 89909 39
14626 95552 25
5024 93761 6
32502 92732 48
27142 92672 58
18873 71060 90
32131 86129 93
13249 76817 85
6269 88678 44
41821 95146 68
44682 97496 84
28399 88796 74
8953 62298 51
8448 74132 38
20017 77048 67
17932 83404 99
19680 90816 7
35057 98189 43
23520 88929 26
12653 85034 51
1061 94640 94
6697 90385 66
6976 86884 15
14197 82176 30
6784 74643 42
34967 88531 9
12305 89521 15
15297 76449 57
704 64757 62
6544 87396 86
28992 87504 63
2739 94368 38
12641 64573 27
602 95972 54
8472 72536 70
3225 60033 71
887 60146 69
19601 97281 42
2763 97816 81
2433 84755 36
32428 88045 20
30173 84001 10
9856 76854 77
17169 77052 38
10101 93168 92
4214 97040 87
100 76732 85
4970 92473 39
5736 81375 32
3009 87988 40
7497 82400 23
3905 71456 10
3180 95001 94
19021 80492 31
9392 95040 8
6229 66945 16
993 55975 56
18004 85585 52
32833 92817 78
21244 88617 16
30056 85361 32
27581 88986 38
22185 81584 53
8440 70320 77
21216 89795 49
10430 89741 67
216 86093 58
4880 55040 19
37809 91430 24
12329 68033 99
12408 94593 59
41888 96657 8
4000 60523 77
17089 86009 5
38088 96123 17
19328 91763 0
7324 61247 91
7528 73751 23
21064 98060 67
17547 96775 76
27972 80513 99
20609 98785 70
8769 94528 74
18051 78464 33
33376 95528 14
28032 93129 32
3020 91681 45
1075 57689 65
14113 92552 35
13856 71360 37
11276 63425 19
24012 80904 92
17160 98731 25
32336 95580 89
3836 57463 31
21800 84727 86
9715 81640 43
15509 81982 50
12193 97393 20
9889 94733 32
13761 64012 13
6939 81057 84
25321 77440 66
4949 60825 36
8397 98056 100
6847 60681 62
42352 98041 13
6128 84475 2
14298 71617 40
86 54560 70
7133 91957 87
44858 98022 67
34752 87952 43
18469 89793 59
22145 99241 67
16654 74472 34
4545 88137 62
601 85155 90
24705 97432 55
15101 72201 97
42217 94883 41
6625 80689 55
28936 98423 20
39157 90126 65
10049 73184 63
28033 83705 6
2497 81805 93
560 62508 94
7297 86876 67
1517 68720 73
86 94705 47
1916 52032 12
17438 68852 28
10875 64497 2
28909 81592 2
36480 92608 56
13168 81505 52
10540 91009 45
160 63043 72
26623 98591 36
2012 97997 0
25945 84867 5
8605 94361 24
1058 70882 71
8361 70681 12
9968 88376 99
11225 89760 23
13248 75860 4
27872 87056 50
7754 72193 66
13208 89982 49
39583 91196 19
9772 70992 69
5072 67464 71
35248 99131 64
14993 70529 66
35897 98312 97
7495 78878 76
4693 70042 15
737 66081 62
272 66505 61
12666 94464 44
26565 95872 22
889 82197 31
48085 99980 55
16384 86586 51
650 83521 61
10773 86161 40
19246 93306 8
4237 84128 87
9048 77123 53
19084 98332 35
25262 90764 12
28829 87196 34
13674 68709 10
224 54910 32
13696 66496 2
36417 98432 61
17729 69373 66
15538 74273 99
9148 86220 68
4416 80000 24
39784 96288 21
25759 96366 94
2744 57024 70
21281 72193 19
20113 99839 79
13522 64325 86
5644 71124 45
1640 76101 91
14561 95534 36
11901 89775 45
19265 74465 87
41518 94072 28
36600 87169 5
8521 93281 18
29134 97976 82
5444 97344 96
11884 73131 42
7621 57720 22
25465 84936 12
43377 96346 20
2131 72409 63
13913 98117 64
38655 93608 53
11162 65992 15
17871 80116 4
12824 75168 24
17284 85919 56
3745 75918 92
2928 65137 2
18992 95708 84
1376 97352 32
10770 89496 16
40800 92959 2
2860 85024 60
16647 77799 15
18235 78450 47
32767 95177 50
47831 100000 28
31745 88208 54
10424 89557 5
16453 97492 10
532 67960 88
5224 97869 15
24912 85400 57
17741 87994 92
20049 84956 45
14162 82465 41
4991 80065 21
8635 79513 87
29937 96891 79
13225 96683 62
14776 80196 85
13228 90567 81
29933 93483 40
12513 70609 28
7733 72193 94
7477 59496 30
14376 70440 96
37001 97713 62
18469 89889 60
3681 72892 9
22912 88256 89
19592 91145 83
32536 87039 98
10976 89888 73
18252 93260 20
1897 93501 97
11530 72316 39
24160 87240 30
5676 72421 37
14653 97008 74
31689 95168 27
23725 98228 28
18785 82256 57
15397 98728 34
4764 58044 95
12559 95858 13
29020 82406 18
6628 74880 26
23328 77600 92
1161 82272 63
5489 79137 21
14248 96909 76
13081 97985 61
15463 95318 58
7828 93778 96
14060 74064 74
29448 85088 87
17999 88465 32
11093 64209 9
9185 81805 58
24247 80732 1
19137 86421 20
5142 97976 67
11529 95777 19
1725 73452 51
36339 89357 28
32419 84112 76
28745 99572 84
494 99809 4
12001 96434 66
11204 65192 76
26489 88175 53
7206 79326 79
565 75116 28
40862 95096 6
43040 99126 54
4705 69087 79
13474 92008 82
35050 92090 10
17391 76991 47
27481 97613 52
23708 97617 75
17776 97793 76
17523 72880 23
22541 79613 3
11077 69064 89
16385 84029 73
12004 91600 50
40120 93376 64
421 62575 37
3873 61496 40
9062 99660 29
31833 95408 82
5870 67368 58
26832 77536 50
15691 97032 12
18142 85486 74
13302 99201 2
17953 92452 6
11316 85275 76
8403 86222 47
13136 64544 43
5729 97082 60
1284 71541 96
3444 62828 60
34384 85045 59
42816 97745 70
1056 62566 93
14929 98945 96
26069 96800 17
28800 86018 12
5951 82117 50
13390 69879 19
25569 88574 90
21069 98192 94
29688 86513 49
27633 96561 43
8344 64545 38
30327 88790 23
28481 90421 70
23649 89729 50
21844 95049 68
11833 67361 27
9454 91031 90
8097 87563 62
31969 90923 77
43208 97683 16
3065 92801 44
12492 87111 40
12242 96026 22
6356 75332 35
13549 80785 52
15015 98218 11
213 70552 21
5431 66543 60
35802 93030 71
4284 65505 38
10144 71821 46
4461 92697 76
37496 90177 25
14336 64481 23
15045 73851 68
12833 68020 46
5111 83057 87
4315 69001 53
5068 94370 99
19865 90801 16
21552 82556 34
43600 93896 4
166 93932 41
37104 91697 30
23120 78192 21
19297 84265 29
28778 79373 51
14464 96229 7
9481 77917 54
18048 90208 46
1456 60476 43
35023 94898 39
6347 65159 17
6122 74073 93
9560 75084 69
8439 64345 14
12657 71345 88
19296 99392 2
5198 87696 30
7591 62485 11
6512 88057 32
21480 73064 82
23866 91098 65
39712 99568 91
5697 78427 12
2024 85345 33
14305 67759 18
27808 90228 92
32561 86781 75
2765 56233 55
44214 94624 11
4510 92638 64
6898 91904 27
31008 93580 7
19980 70639 50
26866 91815 97
39657 91111 55
25241 75467 97
3913 85888 80
1409 63808 6
22265 83025 13
30549 94261 22
17183 93952 67
6886 97116 11
20000 93164 7
9661 70969 99
10501 64096 77
12541 93772 58
34960 91559 13
17569 95034 85
5664 77528 94
11869 83688 5
5210 86553 39
829 52097 1
9369 77824 93
46864 99761 64
3928 95473 50
10233 65982 13
44889 97117 89
14849 68705 35
1128 74135 4
6241 95239 81
9336 94159 97
11764 73218 95
34272 90530 77
37973 91937 76
2268 54417 61
9569 90625 39
29541 84976 97
33518 84418 99
23315 77533 25
31146 97088 74
41825 92288 49
20929 75589 77
4057 97032 99
16321 80321 20
4037 62273 85
17594 88427 68
6360 97721 59
336 70509 19
7917 65268 28
19897 77388 18
33634 98184 40
10345 90419 65
30912 98880 88
23569 99333 15
43873 98608 28
14307 70369 60
21057 90559 28
17632 80704 40
6529 61125 87
28441 95161 65
4849 95992 38
18952 75426 39
1552 80431 2
3009 70758 5
21648 89065 40
29467 97340 91
11969 62401 41
13242 75954 1
14184 92081 54
17267 81220 99
24562 97701 52
27907 78808 69
2120 70624 14
15403 92824 57
22041 98245 96
33818 95536 85
16464 91409 72
20321 77110 59
29104 85313 37
28128 91805 72
18405 91824 94
8138 92976 12
6031 82361 57
769 98305 37
929 70392 6
21710 94158 4
4900 64904 68
541 77217 94
1505 99389 95
30628 88633 2
10365 91252 85
1175 97948 15
7105 98101 81
20351 96701 59
19296 77484 57
1073 87592 61
1409 81353 46
9285 65021 70
1175 59265 46
11329 83553 76
31768 87949 42
1377 87356 6
27272 83171 44
14660 83632 41
21559 93804 63
1934 81034 53
29856 83377 6
10352 77583 79
6330 78380 45
27084 99865 65
31968 86917 60
3929 89550 55
35977 92108 62
11585 87600 52
21184 98465 4
27649 96449 63
13968 72577 53
32416 84646 92
33607 99857 69
3813 62785 43
20336 96608 71
975 67983 77
5183 99432 31
12704 66465 29
34056 94233 85
29372 85513 9
30192 91215 90
1447 82480 5
39876 99680 55
35419 90874 61
12622 84085 9
14752 85041 1
24954 84875 60
24032 96177 40
19164 75841 45
6057 92201 12
27086 85720 43
2032 72884 70
9745 98433 79
20590 92851 68
30624 89018 56
21755 89216 0
14304 98241 8
13264 91862 84
2880 68665 12
5902 65269 99
12704 98095 91
17616 88488 2
15637 96257 81
2441 81280 50
7901 76495 52
560 98145 3
4536 66497 45
4769 79809 92
12718 69104 35
24206 81424 74
342 53057 55
12222 95681 0
30429 82563 76
12216 96880 41
8769 72929 33
46569 96930 42
28625 89633 89
5121 96112 97
24230 88379 48
27541 85932 44
992 71016 84
19104 87712 82
909 65292 52
6466 91282 99
22113 73449 27
12309 92065 87
29200 85504 78
26624 80256 99
44 99274 38
16485 70673 27
31157 91192 94
22034 72106 35
32740 89152 68
7046 92989 34
33055 98556 77
33170 99555 63
26578 78081 62
5968 72599 19
23632 93278 96
18353 72097 56
5884 72560 18
9133 65897 87
25026 96257 63
32313 95785 36
5152 80002 2
11424 91033 55
35457 97423 69
21629 98011 72
10401 80212 79
11417 92248 38
9799 63287 7
326 62705 94
2447 91009 40
2949 53896 33
32387 99912 26
40549 98569 22
29544 83037 82
11432 76656 73
7108 85337 60
29549 84581 40
18064 76128 40
9652 86977 10
1132 99521 24
9233 86000 57
9262 67836 8
9080 98532 40
30333 89106 16
5937 66193 91
12920 72696 55
1055 82240 28
24429 91696 38
13312 93281 26
10791 71876 98
33374 85248 26
12296 72091 5
5945 66113 91
11365 83468 75
12097 63809 86
1530 79552 99
32857 97880 17
6484 86705 55
35476 86656 84
39616 93297 71
14946 87032 5
16632 78049 41
13605 84089 26
9198 92145 99
36081 93892 85
10328 94093 28
33307 84668 49
24214 81960 24
16484 82376 71
13677 73244 11
4929 97640 90
3330 93704 56
1918 60529 100
9529 89373 59
16905 78582 6
24083 99745 8
26161 77149 59
2745 88592 26
15428 94183 12
33680 83884 86
16649 80456 22
6895 81979 24
20087 88064 37
14405 84881 49
6814 60382 67
23292 83384 54
21375 94296 89
15841 76449 60
8097 60961 27
6522 92370 28
4176 64732 89
2391 52896 21
11632 82724 16
39320 90217 42
11725 99637 71
16250 70008 21
23344 85836 13
12184 80000 54
17650 79691 77
21349 79713 0
46191 99593 7
5711 86949 97
21578 99792 93
23986 83297 60
33077 93920 1
17252 75543 55
2293 78708 99
9355 98281 9
10309 97787 59
31041 86737 92
9649 67567 66
35056 96308 67
8910 79923 4
2464 52981 19
280 92145 44
6236 66160 40
39105 98823 30
1549 51578 74
9952 75888 56
7824 80392 3
8118 69664 31
18986 78017 4
6025 98189 72
28904 92485 3
20936 86761 98
25057 80892 95
20867 79168 18
34929 89937 86
5364 65843 89
23857 88230 59
13968 91297 57
15161 77924 95
15081 98004 100
15150 85461 47
27672 92391 14
25154 98696 94
17018 96914 83
8832 75144 2
5104 62497 45
33461 98149 43
8656 68701 8
18285 98531 87
19771 90432 26
16429 77584 67
5045 76628 96
22528 78081 36
38635 96585 67
24756 83584 97
19279 93713 68
18114 92835 9
13648 82449 71
9685 86500 26
22525 89056 48
1884 87545 73
8392 86672 68
22034 88081 95
16648 81473 51
2625 56705 59
38901 90996 16
30273 97883 88
35440 91780 33
44225 95313 86
17108 67670 83
38016 89881 11
6970 99912 72
3913 59360 71
5921 98006 47
16192 74593 82
4384 55648 36
11108 85817 97
16092 71297 60
14045 70689 39
16688 80359 4
24785 86485 54
20480 73248 8
32988 86429 26
18784 82657 70
21573 98368 64
313 83760 12
14184 80876 65
3048 94273 84
10373 68774 20
18259 85546 21
18849 71713 88
318 67745 10
10479 92097 1
10301 62214 48
13855 74159 85
28058 85720 16
3098 90732 53
43533 94540 5
6508 84064 45
10621 80059 54
42048 99937 37
9313 93095 60
27080 89857 52
2566 92305 20
34933 87824 53
32800 88002 59
21861 98326 34
46073 96081 28
13240 63657 17
15760 68329 51
3585 80096 8
12312 64609 26
23080 90661 39
41544 95216 24
12916 89443 49
300 65650 20
25473 92811 31
3109 76201 75
5888 63137 18
3504 66130 18
41360 95801 87
25336 98017 76
213 64512 94
1400 62249 43
3249 84960 18
25945 91424 75
6605 88364 96
27818 77921 53
6873 92485 5
39213 93691 50
30216 80902 75
1716 75122 25
14894 88114 27
10913 75649 89
23113 88386 25
8066 91577 100
24537 79220 71
11608 79233 24
4146 68984 2
3748 79452 31
32657 93489 4
15072 99998 100
19265 90060 69
15648 85953 58
28528 97014 79
15650 94832 70
5793 92048 52
14472 83276 48
1277 79160 34
32031 84806 95
30992 85012 26
37241 93454 63
10975 81993 96
14871 99722 25
14984 87882 4
40284 91714 19
8354 60160 82
9425 71770 53
26424 76969 62
5649 65970 41
8625 77436 3
21106 96497 54
5665 87195 41
36797 90261 70
35744 90816 58
11216 61392 72
436 87756 49
10289 73423 85
24572 75968 24
32841 97822 62
35105 93394 50
1153 70659 12
22300 76636 14
8592 82176 18
10358 70177 62
3780 85252 61
8412 69208 70
2108 78060 87
11441 92800 29
27584 96779 65
21569 87810 59
22684 75510 45
6804 74824 58
42935 97015 18
6093 85760 9
13508 95569 79
22739 82369 51
22145 86716 70
10680 75520 93
18517 82892 50
31016 87903 20
14380 89600 73
15936 94400 21
233 80647 85
2401 65985 69
29165 83753 24
23441 91393 4
30848 94179 66
7881 68657 73
9291 79195 23
10926 87863 27
34233 90305 21
45320 98165 22
30367 87081 13
1893 95380 34
9953 95395 1
20994 99222 92
24861 84619 67
1914 61513 81
33600 87246 80
1088 55965 75
1776 52428 97
3305 95017 94
1824 70644 65
14432 86688 9
47170 98528 56
32145 87061 61
38785 96960 34
21879 82535 91
6746 63020 81
13249 91604 56
31712 82432 49
11249 83728 86
2513 76726 89
23834 78384 28
16880 92952 3
24657 79520 5
1631 53457 4
24405 76417 44
29 65367 16
29008 90301 9
8673 93952 8
11678 73104 13
23483 93329 16
20101 89032 39
16617 86023 76
27608 96768 32
579 68943 52
7997 71920 39
2133 95415 85
1717 82559 19
9437 82064 53
35657 96633 25
2539 55104 27
4032 81110 9
25489 88100 76
15904 92569 49
27616 88272 95
6723 73509 64
2992 93753 66
16321 69127 61
22636 93816 79
22694 84950 91
31142 84142 45
22561 93764 79
30688 86464 35
7705 75662 93
4856 85099 58
41665 94457 78
20161 70642 23
13072 81800 61
36256 95008 21
9885 84475 91
30581 96236 61
21983 85106 65
4449 75741 65
15081 65268 26
4944 69383 65
20157 96708 4
35612 86479 7
13235 94413 61
25674 88705 31
5053 55374 35
8369 77974 23
37333 92804 35
11944 96409 72
16011 86764 61
31873 83025 44
12367 93905 63
18273 77351 26
12929 82591 21
28660 88498 76
22433 86376 23
3786 62227 34
3740 73813 6
28017 93889 70
27056 92148 48
982 76649 100
702 74060 55
28985 88376 84
13932 92520 59
15153 76423 27
3374 87410 10
17337 78897 40
27057 90983 96
33624 83861 52
5968 92245 3
14681 87874 49
5055 99169 2
23209 96400 65
20032 70737 3
5009 79822 37
25696 90688 20
30081 85070 3
35457 87960 37
26593 78677 80
13096 99265 50
4288 91040 54
23792 82369 14
1177 75954 89
13544 80803 14
10703 82984 82
29992 97334 67
632 80721 21
10280 86730 88
5520 65318 2
17745 71524 14
40148 98502 18
8532 75525 9
1803 87617 85
7769 72923 45
39259 92554 28
36944 93425 26
1264 93988 91
15361 95728 30
7782 91910 47
41489 96115 49
40693 94357 54
14721 95325 14
9865 81334 69
16800 99772 19
25571 81953 97
8820 59357 15
730 78809 38
1744 61000 31
30957 99847 96
18828 74457 69
41274 91553 7
22567 75713 3
9682 95965 18
24318 93290 17
30202 96619 97
20978 84464 11
2689 84105 35
17646 91448 80
8889 80848 18
41145 99783 76
13760 85050 64
13196 93244 66
4611 99529 24
9916 92048 7
34433 98469 71
221 51369 56
3405 57561 9
10587 93765 98
9451 65759 90
5097 78305 38
382 87884 47
20032 99653 95
29032 80984 67
9724 84385 53
7028 94408 99
16317 98021 38
14561 86336 64
3753 54801 74
18086 88101 26
10090 91874 68
26000 86568 44
11832 84204 29
8616 95712 1
28749 83857 77
18168 89184 49
27597 82864 42
23262 97456 11
4092 56870 87
13443 72657 84
11520 85901 96
15341 99680 18
29635 89429 80
36839 93665 35
13336 96188 20
17713 95089 59
7360 90016 99
9325 76001 11
19812 96069 27
8738 94129 48
6099 69089 96
35131 99145 86
22102 95689 73
26335 83169 80
608 77729 39
23376 78945 80
864 72293 54
32001 92627 17
31864 85791 58
21545 89673 2
681 54947 43
40657 99009 70
5992 62594 91
7649 99962 81
26724 90601 5
16537 91272 25
4762 82149 4
37856 91335 15
2684 53665 51
17416 99280 46
13016 86305 82
13456 84312 1
12345 91600 53
23861 74921 64
19149 79944 81
5856 62540 58
9181 78920 98
29036 98321 9
4136 73444 23
30319 87241 19
5617 64243 82
4692 82217 89
11928 84717 76
17714 93248 77
45641 99451 24
27485 79097 53
10521 69372 82
15488 91008 34
23048 86035 66
5260 70885 100
23417 91647 41
33248 89672 56
32672 88114 22
11819 94328 3
10160 70378 50
5818 59585 96
1529 65879 98
7866 60641 92
28864 82173 47
15708 72381 0
2048 52546 82
9791 69942 28
5153 67273 69
11075 65873 97
14423 94964 53
17604 85809 56
6366 79872 38
11489 78553 42
2577 79033 54
41618 95625 77
21289 87787 81
12176 83540 25
24440 90884 58
2112 85345 97
1868 58441 90
26560 97145 1
4305 95977 99
5658 88149 82
7145 68289 65
24361 91396 54
9585 62554 35
17937 96608 90
4672 98112 68
12825 92980 9
7361 78962 55
27296 83840 66
11799 77452 81
16224 86281 54
2822 64112 60
21664 83457 40
26220 77388 72
12641 74608 71
14348 89571 45
9291 60321 11
6696 59575 4
20960 74632 61
18682 69510 0
11264 96237 21
42689 94741 92
6208 92969 79
26017 87671 75
8245 75645 19
33363 87213 40
28977 95064 22
19210 82787 52
5857 88445 17
30880 81280 47
45704 98794 42
2438 54433 72
25185 82216 90
2792 68040 91
3725 65550 67
6005 83475 47
16577 68556 31
12764 81541 21
20477 80097 16
23272 95465 26
2315 53712 50
33592 91658 94
29513 94528 79
33856 84769 34
2517 92696 56
22335 80292 76
26077 87457 79
19810 77011 9
14832 94252 72
12068 84926 76
14177 84325 22
44590 99676 48
18441 78053 89
3900 87897 12
11341 75137 92
2075 67841 37
11553 85400 40
11361 73064 56
24179 93805 29
21812 84446 66
20912 88583 56
5249 64925 84
5632 84811 68
25576 86048 86
8299 86033 65
21732 75403 69
40614 91862 10
22849 90529 15
4974 99680 98
19635 96297 9
25635 96741 24
2190 64301 99
8944 63450 85
29728 87104 89
16168 82118 34
27458 79609 1
8336 63856 51
6049 64855 32
22667 83310 6
13640 67101 54
5717 76512 47
12544 63123 6
1067 53472 21
2932 75769 38
3205 70818 6
6496 94743 54
1057 65313 15
47036 99356 53
5184 68977 51
17042 91641 21
6192 74840 27
10055 77009 40
30657 91665 4
32933 87719 90
773 52033 13
43122 99441 77
42319 98377 13
13516 95329 2
9168 92832 26
12709 92419 75
33814 93063 80
19274 98995 22
3837 87796 85
6785 64731 59
4544 94880 25
21726 99880 85
20956 78080 88
34552 85876 42
6116 72337 61
9872 82960 4
44785 97812 34
12381 78721 5
6048 94424 87
18433 75296 47
14621 98158 82
20192 81251 88
17647 92621 1
32872 87979 89
35880 90649 78
29281 96241 15
13473 92917 31
26687 86665 95
29249 93376 61
29186 86357 44
5053 84459 65
21764 83297 91
7606 65286 25
27296 97484 24
29440 98164 18
4665 91131 67
39714 95696 55
20846 90224 57
6808 72520 47
16001 88192 2
8686 61486 68
9592 86368 3
11081 72288 43
45891 98655 58
32656 84171 70
1753 62891 16
23600 81279 69
5953 76213 36
1337 57441 69
7201 91660 38
41291 99581 93
22545 77613 92
617 90148 85
18176 69792 83
8399 93424 29
21168 87602 11
8544 62069 5
13499 98728 51
1140 52608 98
12057 76481 15
1272 52389 25
2993 66876 29
3946 54135 48
31857 95169 6
17401 73877 95
5704 99131 1
7421 88177 77
172 78922 64
21513 92110 43
8576 81496 37
16406 82637 75
12712 84737 58
22840 89733 36
15969 99049 73
32330 94700 88
1939 96272 7
32128 86213 91
16487 78180 33
21664 84864 98
14693 85985 83
10688 70432 26
5869 71896 54
18073 99274 26
9457 65428 58
988 64160 80
9677 71784 84
25156 78971 72
9961 70813 98
741 83708 61
6976 60045 5
16273 84229 66
13626 75969 86
36153 93573 20
8649 93648 61
29497 97856 95
18138 69024 71
24854 82609 12
13177 81434 62
380 98160 38
3882 89577 7
13756 65033 10
13584 65841 1
417 93696 3
10209 65275 44
5488 72416 45
5485 65828 37
37541 91998 86
17568 70937 60
16458 98260 63
19345 87497 74
8141 88689 21
25896 78114 33
12689 65828 5
726 90817 85
12016 72832 100
2387 99144 51
29505 97229 85
8561 80657 23
29378 96145 85
2905 84200 1
24820 90897 2
34928 95425 60
7331 75985 49
25440 89215 16
17200 67254 62
1809 53913 39
39305 93569 1
11168 73977 75
10181 98719 83
42985 97056 34
46590 96783 29
4856 63184 8
10399 72677 66
20341 86924 42
13364 97576 57
23765 78768 86
12727 99955 76
30776 92736 57
4469 70285 32
452 85532 95
9920 64160 12
19881 88897 64
11473 86312 69
22784 95688 88
39932 98837 0
961 75901 46
12290 86236 73
42529 93333 36
1099 77509 8
19718 79248 34
8807 64958 78
23073 73330 8
7021 97152 28
35585 95840 81
1447 96894 88
10239 93561 56
3895 77157 63
14259 79885 2
18163 74567 30
10209 66413 75
10619 89042 100
12400 79690 7
45929 98210 59
13416 66068 33
25204 90029 64
6387 61019 1
7810 80288 40
20609 99381 44
14211 89632 29
23397 82673 11
8304 74106 18
8660 93051 43
11873 64188 40
32617 91725 70
10476 99661 11
24300 91991 95
20884 77637 36
36480 94961 94
3333 59551 90
512 59176 28
10684 98600 6
15448 89378 96
32616 87456 79
24441 81156 14
10688 83744 96
26839 93528 84
12237 94582 50
12724 65397 75
15808 78712 87
9059 78226 72
27121 83183 28
4316 76253 84
7584 94120 94
2080 52924 8
20399 71424 15
45951 99035 37
5070 76888 61
28473 98200 59
10181 91293 35
2425 67389 35
11623 78952 34
10929 63253 6
23113 81121 11
9705 93841 10
6985 88072 16
16710 78334 22
4135 63478 57
12724 83345 33
9288 89204 100
5649 71325 10
5012 78721 4
17057 91569 21
24093 97889 13
12184 71409 98
5484 61688 79
4996 94966 48
184 82817 16
29292 82001 70
828 99405 80
14064 84621 32
25473 81640 64
917 59429 76
1640 80991 43
4768 91191 10
8989 87089 77
7743 62280 20
19622 94360 92
28275 90944 38
10133 87857 63
5888 79893 22
12730 99303 24
15490 70270 64
19351 97345 18
19284 76228 85
24324 91912 17
29409 86881 24
5585 93618 74
40449 91925 93
27289 93816 67
28221 94060 2
19081 91457 13
45849 98193 45
19387 73432 66
19035 69039 32
8208 85909 62
21964 80784 33
11995 65840 20
28708 80769 75
22550 74625 39
4332 68307 27
14360 72640 96
34969 87538 46
15562 88740 83
5934 77392 76
26362 87718 42
34640 89342 38
6608 74546 11
18203 92342 58
13313 77411 94
5367 57586 21
8759 97114 88
1016 93353 10
1553 58191 51
11240 76865 58
24688 96609 59
5120 90749 65
10141 95913 68
26892 98769 0
21906 72922 8
17296 84760 53
752 79924 66
11377 90305 45
14161 99102 15
39968 98413 76
19200 83360 76
25977 92613 40
15575 98837 56
27353 93235 39
14481 74257 78
18841 79029 93
736 72766 40
17504 93909 14
79 91264 39
