5669 8015
1292 1614 2
1106 4468 1
2571 3489 2
3031 3918 2
386 1146 2
2258 3566 1
2409 3584 1
3725 4882 1
2677 3027 1
1344 1791 1
2553 4266 1
3105 3751 2
1531 2471 1
253 4754 1
4270 4688 2
621 3882 2
23 3405 1
1692 4267 1
2600 5131 2
35 1807 2
1636 1949 2
422 2260 2
1700 3521 1
15 4487 2
4223 5406 1
2167 4589 2
1121 3494 2
1299 1408 2
1357 4838 2
180 3182 1
2385 3151 2
4304 5439 2
1883 5557 2
4938 5447 2
1392 3983 2
2934 3709 1
580 2367 1
161 1439 1
261 1780 2
589 5051 2
1354 2049 1
479 4121 1
1638 3308 1
1027 1453 1
3342 5384 2
2468 4811 2
3426 3771 2
388 2572 2
2770 3093 2
2112 2490 1
942 4071 2
1472 4813 2
1682 2408 1
957 3226 2
1990 3068 2
3349 4063 1
1294 3726 1
1298 3046 1
4326 4880 2
340 798 1
242 4499 2
2118 3377 1
2323 3710 2
2711 4310 2
2027 2197 2
3527 4215 1
1744 3814 2
4438 4743 1
600 2895 2
644 1588 1
132 1265 2
3117 3644 2
557 3952 1
2492 3980 1
467 2788 2
602 5552 2
2668 3564 2
3444 4010 1
4222 4799 1
265 1644 1
1317 1741 2
4782 5204 1
914 4841 1
5546 5653 2
2040 2166 1
1823 2253 2
1453 4498 2
1420 2597 1
1737 3163 2
2001 3555 1
3193 3904 2
534 1493 2
585 2431 1
3606 5599 1
4069 4149 1
926 4437 1
2694 4099 1
1652 4961 2
3471 4481 2
1876 3339 2
3731 5083 1
1276 4972 2
2652 3192 2
820 4039 1
2345 3464 1
2307 4864 2
3404 4727 2
1005 4195 1
1783 5089 2
484 545 2
3486 4528 2
515 1760 2
4300 4833 2
4653 5275 1
2487 4312 1
1130 2563 1
3586 5257 1
3598 4435 1
3547 4195 1
2687 4954 1
2671 5214 2
529 5396 2
2001 3843 1
1110 4360 1
4004 4709 2
3335 5629 2
4893 5072 1
964 5543 1
674 3880 1
1296 5141 1
962 1453 2
2514 2884 2
16 3571 1
631 5077 1
1623 2811 1
357 3062 1
4928 5307 1
1219 4346 2
1828 1862 2
1483 2285 1
776 3006 2
2590 4030 2
3305 5651 1
1281 1594 1
2671 3799 1
2889 4319 1
726 1629 2
918 2540 1
464 3424 1
1622 5467 2
1928 3772 1
2773 2805 1
1954 2264 2
1055 2861 2
956 5542 1
920 1741 1
1231 2353 2
2879 3723 1
2642 3864 1
2598 4434 2
1649 3430 1
2865 3550 1
343 988 1
792 4906 1
574 744 2
4716 5409 2
2547 3024 1
1551 5445 2
4268 5592 2
1628 4444 2
2373 3057 2
2773 3053 2
2986 3343 1
855 3434 2
266 4181 2
2434 3774 2
290 1002 1
2678 4299 2
1380 1420 1
4033 5232 2
2688 3850 1
464 1106 2
2196 5336 2
2408 3404 1
1531 3272 2
1811 4913 2
1575 4654 2
1320 5289 2
778 1163 1
1086 2749 2
1873 2391 2
3706 4052 2
2035 3602 2
2633 2998 1
3241 3605 1
2038 2475 1
4771 5545 2
1400 4816 2
551 4374 2
2582 4797 2
3073 5492 1
3957 5177 1
2936 5575 2
1548 2965 1
775 5332 1
3059 4251 1
3580 4797 2
431 2825 1
2089 5119 2
604 1644 2
3512 4204 1
3420 4946 1
1799 3076 2
1655 3859 2
2306 3974 2
4 4117 1
2202 5547 1
1089 4452 2
189 3672 2
651 3761 1
3631 5531 1
1257 4740 2
3419 5411 2
1757 3831 1
2025 2633 2
403 5138 1
3462 4225 1
900 1655 1
261 665 1
3867 5621 2
1790 1899 2
99 5611 1
2957 3328 1
839 964 2
3663 4285 1
4855 4940 1
1571 4264 1
1761 2471 2
1593 3301 1
3549 3948 2
3105 3680 1
3228 3437 2
147 2431 2
3878 5390 1
420 2112 1
2626 3681 2
2961 5147 1
3641 3932 1
897 1334 2
1039 2429 1
2508 5095 2
1272 5640 1
3228 4513 2
4129 4646 1
3014 5063 1
2009 2154 1
194 3345 1
1941 3614 1
1999 4950 1
4287 4918 2
4030 5479 2
3975 4256 1
1514 1953 2
1319 2192 1
4287 4813 2
249 2291 2
4331 5612 1
9 2544 2
646 1833 2
523 535 2
2747 2909 1
153 4419 2
1086 3403 1
234 1992 1
2798 3370 2
670 4546 2
4332 5641 2
2510 2534 1
2369 3394 2
1733 2938 2
1125 3192 1
3114 4670 2
2119 3775 2
987 1107 1
1831 2175 2
3770 3967 1
587 3535 2
1539 1667 2
59 5340 2
1320 4209 2
1163 4487 1
2975 5521 2
794 2142 2
604 3161 2
1556 4845 1
3827 5343 2
1328 3982 2
1747 3892 2
1616 5669 2
1157 1329 2
230 2655 2
2155 4692 2
1065 1614 1
2105 3691 2
1286 3980 1
3863 4708 2
1683 1985 1
1961 5013 1
3034 4823 2
1226 1481 1
2081 4840 2
650 4654 2
2133 3246 1
727 1006 1
1602 3112 2
1166 5634 2
4242 5502 1
2099 5648 1
2431 4105 1
1215 5469 1
49 1197 1
473 2794 2
71 2091 2
2186 2280 2
2487 4691 1
3392 5239 2
623 5017 2
3565 3963 1
680 1264 2
1622 2972 1
3606 4767 1
4727 5576 2
103 4180 2
1957 4541 2
33 1622 1
3533 5501 2
3393 5473 2
1020 3831 2
3550 4343 2
1235 1775 2
1239 4425 2
942 1021 1
2284 4926 1
1640 3016 2
4265 5585 2
1847 3657 2
2308 2484 1
3695 5645 2
188 4950 1
2382 4809 2
756 2550 2
547 1516 2
4729 4936 2
4229 4815 2
3795 4752 2
2867 3776 2
2444 4624 1
1149 5071 2
2543 4224 2
4657 5132 2
1393 5115 1
708 4099 1
1457 1750 2
2709 3638 1
2707 4849 2
2680 3542 1
3159 4974 2
821 1183 1
1801 2374 2
3650 4202 1
767 3525 1
2465 3195 1
3979 5636 2
2394 4221 1
2153 4254 1
2001 3338 2
228 2224 1
659 3256 1
2598 3544 2
1090 4363 2
1367 1557 2
1640 2017 1
1889 4312 2
729 2314 1
120 2307 1
1352 2632 1
341 3604 1
3054 3753 2
1766 4397 2
976 5247 2
1449 1747 1
64 1060 1
3083 4957 1
2166 3602 1
1470 3404 1
4105 4553 1
1677 2291 1
3304 4946 1
1642 4439 2
2111 2219 1
2146 3577 1
2014 3886 2
1537 2600 2
3200 3694 2
1523 4008 2
1680 2216 2
2115 4647 1
2840 3768 1
509 1327 1
2735 3410 2
395 1201 1
1612 4841 1
743 1742 2
2664 4535 1
532 1697 2
1659 3921 2
2894 3090 1
741 3616 2
2301 4732 2
124 175 2
343 3169 1
1619 3325 1
964 2426 1
1049 4598 2
435 730 1
3785 5554 2
1643 5174 1
676 2902 1
2042 2717 2
2226 3628 1
1214 2029 1
2249 2370 2
3735 4036 2
1219 1621 1
1025 2893 2
2400 3706 1
3538 3960 1
620 5474 1
774 2558 1
950 1602 1
893 3436 1
2563 2936 2
511 2947 2
1468 2511 1
518 4408 2
752 2394 2
2225 3812 1
895 3307 1
497 3900 2
3338 3355 2
2355 3710 1
1337 4305 2
1575 2051 2
3102 4875 1
2375 3763 2
4453 5649 1
2437 2469 2
3029 4150 1
2566 5429 1
2259 5282 1
920 1223 2
703 2817 1
1130 1660 2
658 3910 2
1244 4371 2
2110 3468 1
2214 2869 2
479 3276 2
3272 3439 2
1940 4500 2
3 4982 1
227 4549 1
53 4311 1
676 3892 2
2358 5081 1
162 3161 1
880 5276 1
1726 2647 2
4019 4056 1
126 3223 2
932 2702 1
9 478 2
2318 4518 2
4540 4554 2
2585 5166 1
1634 4649 1
3187 5642 2
2017 5390 2
3867 3927 2
4105 5534 1
1546 2500 1
2703 4515 1
1513 4303 1
335 5165 2
2448 2806 1
1877 2571 1
553 5248 2
242 4212 2
2841 2912 2
4427 5228 1
3659 4451 2
1593 4619 2
3441 4289 1
2545 3222 1
524 3114 1
1876 4515 2
2651 3276 2
2085 3209 1
196 433 2
280 4417 2
3408 4772 2
1527 3268 1
1307 4409 1
2633 2638 1
4931 4959 2
2171 2728 1
1636 2702 1
4096 4181 1
59 1735 2
177 4641 1
656 5227 2
2541 4917 1
3731 4982 1
706 4148 1
362 5407 1
2090 4427 1
1524 5634 2
1254 5030 2
25 2059 2
2622 4639 1
2248 2903 2
398 1518 1
2404 4617 2
524 4112 1
2673 5442 2
1603 2584 2
308 4703 2
3227 4991 1
1802 2624 1
1658 2518 1
2919 5648 1
2235 3744 2
3088 3512 2
1629 2833 1
381 3348 1
1567 3635 1
3773 4930 2
575 4234 1
1487 4749 1
2053 3193 2
2932 5611 1
1487 3501 1
108 568 1
2068 4822 2
2652 3346 1
3767 5109 1
337 972 1
191 2797 2
1776 2538 2
1104 1972 1
1666 4035 2
4166 4927 1
2927 5092 1
3795 5134 2
351 2629 2
2730 4324 2
4540 4913 1
2465 4900 2
1587 3317 1
325 2994 1
1654 4712 2
1439 3401 1
272 4917 2
3069 4965 1
2653 5203 1
3670 3955 1
633 1259 1
505 694 1
2422 5521 2
1405 5169 1
3606 5597 1
2260 4917 1
4874 5387 2
1309 2852 2
1351 2901 1
232 3754 2
73 429 1
2247 3850 1
2894 3156 2
1748 3291 2
3640 5070 2
921 3168 1
1807 2634 2
2897 3833 1
5051 5052 1
1742 5460 2
3314 3464 2
3446 3906 1
4345 5458 2
1068 1883 2
212 2489 1
2241 4041 2
600 3088 1
3364 4202 1
3147 5343 2
2637 4746 2
1796 4438 2
3131 5472 1
2203 3936 1
2350 3741 2
4643 5557 2
3831 3926 2
1607 5244 1
432 2077 2
3389 5345 1
504 1637 1
3349 4380 1
3468 5039 2
2580 4187 1
376 2962 1
214 1100 1
1548 3441 1
3317 4945 1
211 3683 1
1978 2842 2
519 4481 2
2353 4653 2
2604 2667 1
2530 5031 1
3414 4607 1
960 1129 1
314 4518 2
487 4691 2
1508 1598 2
812 1205 2
3069 5639 2
1048 3683 2
1708 1772 1
944 3084 2
1837 3561 2
1580 3737 1
3239 4055 1
1177 2906 1
1708 2795 2
1927 4052 2
969 3763 2
3250 4278 2
4472 4854 2
3833 4537 2
1928 3559 2
854 4324 1
1051 3698 2
609 4233 2
560 1397 1
638 754 2
529 4641 1
1603 2135 2
3974 4636 2
2075 2194 2
5019 5224 1
1584 2217 2
4126 4818 1
1783 5653 2
2532 4124 1
4925 5254 1
290 1495 1
154 1689 1
3211 4414 2
2797 4390 2
578 5178 2
396 4921 2
1710 1722 2
288 353 1
2953 5480 1
1097 2128 1
5061 5405 1
1559 2086 2
624 2549 1
2253 2702 2
1754 3350 2
2490 2674 2
1512 2820 2
3648 5647 1
1252 3639 2
3773 5222 2
2521 5566 1
3810 4679 2
1283 1533 1
10 4230 2
2143 2879 2
944 1238 2
868 3017 2
2295 3484 2
680 918 2
94 3179 2
3265 4293 2
4103 5567 1
236 5419 2
3178 4634 1
1501 1992 2
2113 2204 1
2738 3097 2
3238 4440 1
278 1318 1
4577 4990 1
2000 5343 1
682 4667 2
5218 5558 1
938 3481 1
356 4377 2
3414 4609 2
4056 5552 1
1090 5322 1
1492 4674 1
888 5233 1
2415 2650 2
2360 4253 2
2057 3759 1
1232 5019 2
4115 5129 1
2841 4511 2
2525 4909 1
2400 3593 1
707 3577 2
721 2105 1
2282 3412 1
3949 4549 2
2554 2697 2
3965 5393 2
358 4989 1
1715 5134 1
836 3319 1
1493 3183 2
444 2938 1
919 1952 1
4 3705 1
24 2155 2
1618 5110 2
23 3580 2
2232 2668 2
3076 3918 1
184 3307 1
4062 5017 1
1000 2798 2
992 4145 2
284 4673 2
528 1479 1
497 907 1
262 3330 2
4246 4616 1
557 942 1
1958 3206 1
3010 5212 2
1161 1225 2
395 3960 1
225 4643 2
2570 4849 1
1742 5626 1
2919 4923 2
3007 5599 2
3025 4805 2
3285 4412 1
834 5644 1
1226 4152 1
1790 2797 2
1230 4191 2
2802 3630 2
3352 5076 1
4335 5131 1
1841 4159 1
1595 5157 2
2653 3990 1
1927 2940 1
5132 5280 1
2733 3256 1
1247 2464 1
1749 3738 2
323 4327 1
1455 4195 2
3888 5479 1
2490 3815 2
278 956 1
1852 5289 2
2242 2320 2
2419 5164 1
959 3689 2
1900 5304 2
792 5011 1
412 5001 2
1683 3544 2
1256 5382 2
2004 2320 2
320 1331 2
655 1079 1
1122 1616 1
1145 2166 2
3597 4291 1
2329 5194 2
149 5250 2
3655 4219 1
738 4216 1
254 335 1
2011 5641 2
799 1731 2
507 1596 2
2964 5600 1
2435 5376 2
3779 5107 1
719 2644 2
366 3598 2
1088 3764 1
4137 4272 2
453 1645 1
2779 5537 2
3072 3956 1
3121 4294 1
1253 1523 2
2682 2831 2
3614 4953 2
3976 5027 1
3069 4677 2
1854 3379 1
1471 1681 2
756 4023 1
2559 3557 1
2290 2424 1
4809 4961 2
863 1343 2
2429 2507 1
1574 1637 1
3318 4779 2
934 3835 2
2343 5654 2
3223 5262 2
3686 4730 2
3021 3668 1
1105 3384 2
2692 3370 2
3741 5196 2
1981 5364 2
3518 4765 1
4792 4870 2
52 2854 2
3289 5354 2
385 403 2
2521 3078 2
1134 1299 2
1131 3542 2
3600 4467 2
27 1114 1
3987 5252 2
2271 2598 1
2101 4790 1
3115 3204 2
128 3540 1
3332 4322 1
2585 4820 2
996 1819 1
2224 5334 2
3317 4068 1
160 5343 1
2889 3743 1
669 5585 1
872 3960 1
1890 3766 2
1390 3310 1
3856 4663 1
1295 2185 2
782 4920 1
2098 5633 1
4188 5096 1
1894 5217 1
1414 2420 1
116 4913 1
551 3774 1
3742 4365 1
2035 5642 2
1909 2369 2
1732 2838 1
582 1724 2
983 1268 1
221 3673 2
551 3645 2
1872 1930 1
1400 2558 2
2121 2563 1
2071 5331 1
3376 5266 2
2848 4399 1
3926 5271 1
3168 3601 1
3469 4199 2
1189 2884 2
1114 5417 2
1316 2159 1
2405 4283 2
1787 3866 2
307 2137 1
4100 4431 2
133 2121 1
4111 5188 1
4051 4692 2
943 3253 1
728 1476 2
773 4133 2
121 2703 2
1113 1585 1
491 2234 2
478 3463 1
1249 4776 2
4666 5329 1
338 2596 1
1189 4340 1
990 5531 2
1985 4536 2
2413 4210 1
1595 4046 2
2416 4085 1
2779 3044 2
1584 2923 2
755 1424 2
559 5383 1
3535 4300 2
808 1541 1
2401 3297 1
1958 4086 2
1597 2179 2
657 3702 2
593 2319 1
400 580 1
481 2044 1
167 4537 2
1740 2499 1
190 2723 2
3042 4078 2
2219 3180 1
958 4482 1
5227 5354 1
5425 5540 2
64 3381 1
190 627 1
2909 3689 1
499 782 1
1328 3924 1
2814 4922 1
1977 5222 1
519 2775 1
893 1739 1
2770 4314 2
367 3508 1
856 3915 1
3666 3924 1
4973 5106 1
1373 5163 2
2212 5087 1
3039 3388 1
1115 4699 2
2274 5234 2
2840 3203 1
283 3430 2
1648 2524 2
815 4866 2
2909 3627 2
114 2137 1
2121 4249 1
2926 4246 2
1936 5502 2
3177 4000 2
1061 5142 1
1516 2679 2
550 4863 2
2964 3557 2
1631 4649 2
1112 3023 2
4859 5086 1
590 4702 2
3460 3885 2
2699 4463 2
2535 4766 2
2717 4088 1
144 2517 2
788 5010 2
3755 4247 2
3514 4555 1
466 3362 2
709 2773 1
3631 5402 2
297 3467 2
178 1398 2
2467 4324 1
1172 3977 2
2908 5039 1
86 1484 2
352 1270 2
4229 4440 2
35 3800 2
534 643 1
467 1922 1
1598 3434 1
1578 5235 1
1394 1935 2
490 3620 2
3168 5610 1
2911 4552 1
630 1055 2
1063 4439 2
2709 4779 1
944 3624 2
2532 2703 1
70 4844 2
1982 3346 1
1158 1941 2
1665 3810 2
970 1237 1
3576 4212 2
4237 4282 2
2018 3976 1
2447 3038 2
1211 4899 2
3187 3321 1
1958 3172 1
3401 4401 1
1970 4630 1
2090 4156 2
136 3909 1
919 1747 2
365 2184 1
802 1647 1
106 2858 2
537 3357 1
2326 3665 2
1657 2304 1
1097 2427 1
216 2094 2
2274 5428 2
183 2672 2
1862 4746 1
1718 4265 2
2408 4473 1
2432 2674 2
3547 5444 2
5040 5139 2
3950 5229 2
3425 4637 2
4415 5189 1
1804 1866 2
2599 4993 1
3136 4469 2
378 3296 2
2420 2951 2
1027 1076 1
1003 2268 2
3913 5001 2
2261 4472 1
3409 4057 2
3522 3596 1
2032 5140 1
445 3861 2
565 3768 1
1102 4325 2
202 1703 1
2357 3794 2
1015 4468 2
2016 2433 1
1823 2731 1
1791 3261 2
235 2959 2
39 3570 1
23 3330 1
1788 3384 1
2263 4165 2
317 5258 2
1323 4603 1
4383 4819 1
1679 3664 2
216 2588 2
799 2446 2
4849 5008 2
1142 3917 1
2998 5234 1
2056 3815 1
2114 3148 1
1302 3563 2
388 1032 2
4018 4313 2
2923 4214 1
1574 2536 2
2943 5294 1
3994 4262 1
1862 4354 1
2409 4940 1
2457 4878 2
2180 5405 2
3334 4475 2
347 2598 2
3473 3544 1
1516 2464 2
1886 5252 2
4494 5455 1
3037 3597 2
1402 2886 2
3296 4231 2
1969 4807 2
4763 4808 1
1206 4054 2
273 2916 2
52 2101 1
4668 5202 1
1908 3442 2
899 3665 2
195 2472 1
5198 5436 2
1703 4600 2
2719 3752 1
3705 3878 1
526 2636 1
1066 3303 1
4090 4621 1
1113 2286 2
3802 5230 2
163 3661 2
367 5096 1
165 2684 1
3124 4550 1
3722 4913 1
2052 2171 1
628 2713 2
439 2864 2
4160 4524 1
1909 5082 1
1168 2905 1
1794 3127 1
2769 4971 2
1285 5326 1
3404 3779 1
3497 4430 2
1244 4664 1
2176 4883 2
1452 2603 1
1935 3090 1
329 1001 2
2137 3904 1
1507 4423 1
238 801 1
761 4068 2
1562 4212 2
2460 4015 2
49 383 2
2348 2371 2
2054 3188 1
1403 2487 2
1132 1949 2
23 4691 2
3599 4120 1
1442 5100 1
2767 5487 1
4338 4899 1
1444 4259 2
866 1769 2
1593 2119 2
2209 3628 2
1017 2461 1
391 5237 2
1690 3420 2
4054 4719 1
1763 5450 1
1089 3733 2
41 3842 1
1673 5031 2
2594 3988 1
3544 4201 2
1879 4839 2
3754 4153 2
2838 5663 2
3713 3911 2
2191 2984 2
3111 4346 2
1335 4727 2
772 1820 2
1213 3956 1
1148 2570 1
2117 2798 2
1082 2225 2
2299 4160 1
1581 3645 2
1869 5329 2
1129 5078 2
4023 4191 2
3780 5285 2
1682 3759 1
2560 4180 1
3107 5264 1
2201 5493 2
21 2243 1
3222 5460 1
553 2456 2
2414 5500 1
3810 3837 1
2547 4267 1
1775 3832 2
5206 5483 1
1671 3307 2
1062 4290 1
141 4732 2
4051 4213 2
2501 5349 2
2388 4222 2
644 4529 1
4485 4842 1
8 2497 2
1110 3332 1
4277 5360 1
3645 3872 1
1499 3521 2
1829 3069 2
1151 5008 1
2134 5605 2
734 3496 1
1824 2163 2
1286 1492 2
2869 3467 2
1166 5310 1
261 2219 1
123 3963 1
4576 4714 2
4051 5407 2
805 3167 1
434 2661 1
3993 4098 2
2684 2742 2
2846 4702 1
327 5000 1
2168 2210 2
2582 3459 1
2322 4785 1
1024 2726 1
4359 4380 1
279 3329 2
1616 5651 1
359 2810 2
2205 2605 1
750 1994 2
212 4968 2
2179 2492 2
898 1658 1
842 3699 2
798 1557 1
3026 5464 2
2461 3116 1
3298 3890 1
759 2368 2
2048 5127 2
4132 4454 1
256 3313 2
3871 4184 2
2211 2934 2
1038 3856 2
3140 3989 1
2311 4385 1
1247 2749 1
63 2554 1
2373 2487 1
2053 5441 1
3583 4777 2
692 1161 1
2514 4449 2
328 2021 2
3562 4552 2
25 2284 2
3431 5583 1
1199 1980 2
4592 4685 1
1043 4031 2
192 2084 1
3235 5357 1
1165 3127 2
2508 3519 1
328 2695 2
2935 3851 1
4044 4888 2
3489 4245 2
3304 3332 2
1627 5094 2
1347 3582 1
2022 2870 2
284 5474 2
114 1032 1
1804 3793 2
163 3596 1
1037 3169 1
4589 5201 2
1448 4644 2
3655 5547 1
1692 2099 1
3734 5169 2
2853 5655 2
3228 4360 1
2548 4891 2
3679 4252 2
2591 5447 2
1470 2952 1
1188 1302 2
4122 5642 1
479 1561 2
210 809 1
350 5541 2
3715 3825 2
1223 2177 1
2436 2886 2
2545 2900 1
1706 4773 2
1915 4047 1
449 1120 1
976 2137 1
886 3562 2
2751 4425 1
1370 2371 2
594 5605 2
2113 4460 1
3880 4836 2
3642 4377 2
1609 2222 1
3106 3619 1
151 2517 2
1477 3627 2
151 350 1
2343 2694 2
485 5263 2
772 5567 1
1373 5548 2
2727 5058 1
14 1002 1
277 4308 1
70 1951 1
2734 4867 2
1238 2000 2
1510 5181 1
1356 3637 1
3960 4044 2
2210 2794 1
5393 5590 1
2832 3743 2
670 3419 1
695 5344 2
2292 2898 1
2607 5647 2
2055 5212 1
2 941 1
1004 2316 1
2126 2723 1
465 2504 2
2824 4124 2
2887 4806 1
4820 5455 2
4258 5382 1
1302 2538 1
1463 3094 1
2529 3898 1
180 1408 1
623 4922 2
92 942 2
2095 5144 2
343 1118 2
3857 3865 2
3214 3395 1
2171 3684 1
2101 2800 2
208 939 1
1415 4924 1
3168 5266 2
1541 3503 1
193 4140 2
3965 4892 2
2037 2765 2
1289 4571 1
75 2223 1
328 4082 1
3408 5004 1
1195 4612 1
1254 3353 1
1752 3154 1
356 4245 1
4850 5583 2
1186 4638 1
519 4099 2
3941 5375 2
2987 5545 1
1444 1776 1
3521 4924 1
4915 5174 2
314 3791 1
809 1037 1
2234 3496 2
2186 4739 2
3166 3445 2
453 5337 1
3389 4478 1
1180 5273 1
2988 4810 2
1697 3594 1
3181 4867 1
1539 2668 1
2585 3004 1
1998 3285 2
1888 2880 2
1082 5478 2
284 1840 2
650 5297 1
3584 3928 2
3416 3971 1
557 4505 2
246 4594 1
2322 2819 2
1263 2541 2
4808 4984 1
4599 5418 2
325 778 1
3489 4552 2
1862 2045 2
2720 2859 1
1289 3566 2
3613 4434 2
2585 5310 2
1726 1899 1
3987 4552 1
2617 4272 1
2020 2776 2
1395 1562 2
933 2094 1
157 986 2
316 530 2
211 882 2
592 846 1
1058 1681 2
21 4381 1
2562 2779 2
2189 4073 2
313 4581 1
548 5201 2
1307 2789 1
3022 4593 2
3349 4831 1
3447 4501 1
894 1196 1
1209 2429 1
943 2245 1
516 1397 1
1122 1589 1
2673 2930 2
1295 1353 1
2690 3524 2
2422 2435 1
818 3647 1
1914 3682 1
4351 5010 2
830 5570 2
3718 4991 2
2175 3132 1
1393 5064 1
4487 5463 1
3718 4948 2
474 2984 1
4622 4760 2
1607 2468 2
630 1144 1
4662 5254 2
732 1032 1
12 5541 2
525 2577 2
3592 5464 2
1736 2542 2
449 916 1
3600 4680 1
2808 3951 2
871 5025 1
2701 3331 1
3340 3496 2
922 3001 2
601 5164 1
3655 4185 2
2495 5613 1
1847 4378 2
548 2526 1
1444 2780 1
1964 2511 2
3858 5174 2
1655 4353 1
3046 3157 2
634 1585 2
3714 5370 1
2713 2729 2
71 3239 2
2355 2973 2
1081 1811 1
1661 3418 2
3883 4266 1
3291 3936 1
908 2257 2
2226 2498 1
2703 5452 2
2633 3083 2
355 4466 1
1525 2401 2
587 2853 1
2036 2101 2
1314 3207 1
22 2749 1
1662 2511 1
2174 3716 1
2138 4924 2
826 908 2
671 3139 2
1495 3943 2
4184 4752 2
411 2298 2
1370 3491 2
135 3109 2
1209 3826 2
2007 3276 2
698 2604 1
1538 3487 2
3149 4167 1
185 936 2
20 989 2
1716 5644 1
1052 4652 1
3163 3463 2
2809 3678 1
2121 3543 1
129 4891 1
2225 2884 2
2433 4488 2
4787 5015 1
687 5506 1
3101 5163 2
831 4349 2
113 1516 2
1633 3040 2
1046 2492 1
2705 3811 2
219 369 1
1673 2340 2
1049 1775 2
4436 4776 2
1975 3567 1
2729 4463 2
3058 3219 1
1167 2182 2
58 5215 2
3640 4191 1
1207 4430 2
2483 5401 2
88 2631 2
3277 4519 1
2036 3947 2
1516 5494 1
1998 3665 1
3610 5022 1
353 3300 1
2945 2967 2
4431 5606 1
95 1300 1
42 3273 2
2531 5622 2
3397 5084 2
1329 3609 2
4568 4814 2
126 1135 2
1589 4841 1
1701 4748 1
1860 4235 1
91 803 2
1532 5427 1
1996 2320 1
1256 5435 1
1846 2178 2
828 5361 2
785 3971 1
3394 4481 2
1258 2428 1
2535 4161 2
3053 5110 1
2981 3643 1
3696 5515 1
49 2065 2
271 2167 1
2040 5038 1
3925 5414 2
3543 3831 1
854 1646 2
3092 4542 2
849 1565 1
3557 4364 1
1604 2896 1
2679 3270 2
2535 2856 2
1027 1801 2
2357 2938 2
131 3509 1
26 670 2
3316 4922 2
1362 5669 1
2071 2952 1
1031 3521 2
3505 3983 1
1263 4112 2
1467 1904 2
769 1974 1
2289 2650 1
2032 2557 1
292 2962 2
1007 3021 1
1506 2613 1
2417 3654 1
2386 4012 1
3804 3898 1
2700 4060 2
3700 4510 1
2155 4355 1
1738 4878 2
1922 2423 1
2344 3458 1
2457 4766 1
3117 4451 2
2050 2318 1
194 942 2
4317 5058 2
844 4979 2
3515 4145 2
3233 4289 2
772 5295 2
2602 2802 2
2804 5204 2
1371 4605 2
1768 2386 1
3963 4178 1
2582 5232 1
95 2446 2
2329 2410 1
3479 4870 1
1447 2804 2
570 4547 1
91 5623 1
4688 5259 1
4426 4714 2
3024 4116 1
2381 5573 1
281 824 1
140 4097 2
2607 3407 2
1729 5061 2
96 1612 1
2062 3847 2
201 5066 1
2597 4084 2
1990 2432 2
341 3324 2
3869 4394 1
693 2764 2
4388 4597 2
1314 4186 2
670 998 1
780 5593 1
1343 1952 1
2917 5496 1
2374 4090 1
2728 3886 2
497 1639 1
1581 4866 2
1297 2341 2
2789 3971 2
3158 4164 2
1119 3446 1
1052 4154 1
3675 4546 2
3141 4200 1
540 1768 1
1776 2357 2
3825 5327 1
1128 4801 1
37 253 2
179 5366 1
1255 4611 2
376 665 1
58 4807 1
3165 4530 1
1124 3895 1
600 3029 2
2493 3652 1
1700 2463 1
299 4708 1
1410 3976 1
4972 5211 2
3787 4714 1
3937 4702 2
498 1786 1
1444 3559 2
300 3658 1
946 2412 2
1265 4595 2
414 1404 2
1562 5276 2
2558 2697 2
213 821 2
3264 4095 1
1217 2389 1
4990 5516 1
3446 3647 2
2496 3081 2
4720 5162 2
4076 4191 1
579 3910 1
3294 3516 1
16 1846 2
1326 2138 2
2273 5532 2
1040 1612 1
1172 2144 2
1549 4653 1
1777 3795 2
3747 4451 1
1893 5476 2
3282 5420 1
2734 2809 1
1336 2605 1
4455 5098 2
5063 5378 1
4064 4795 2
702 1944 2
79 4374 2
998 3694 1
999 2198 1
3707 5443 1
3917 5034 1
1182 1627 1
2339 3549 1
189 3741 1
269 487 2
2238 5495 2
2521 4243 2
137 4735 2
2448 3690 1
694 1484 2
540 1057 1
732 3907 2
570 3170 2
2664 2726 1
1431 2156 2
1373 1740 2
1406 4766 1
1613 2908 1
770 4019 2
2851 3835 2
1020 5561 1
1349 1928 2
342 4373 1
1602 4376 2
1920 3815 1
409 3132 1
2210 3202 2
3028 4907 1
1018 3969 2
3766 4425 1
2347 5099 1
1870 3833 1
1216 4083 2
2156 5374 1
1752 2331 1
3093 5638 2
616 3280 1
2287 2720 2
275 2218 2
2419 3668 2
1949 5355 1
412 2966 2
500 4001 1
2396 3537 2
3017 4796 1
1039 5617 1
1097 4639 2
1394 1571 2
4517 4798 1
2819 4566 2
620 3297 1
3551 4243 1
614 1109 2
1657 2196 1
1305 5523 2
2256 5381 1
3371 3877 2
1295 2174 1
4272 4580 1
1933 3327 2
660 4310 2
3994 4110 1
3062 5424 2
4519 5066 1
1852 4999 2
1374 4571 1
1755 4236 2
1003 5405 2
582 625 2
432 4924 1
39 2779 1
906 3352 1
352 5198 2
2388 4134 1
3760 4489 1
3265 3733 1
5002 5596 1
1462 2465 2
3297 4203 1
3148 5099 1
208 5471 1
2037 4259 1
856 3880 2
235 3429 2
740 2511 1
3487 5475 1
1455 2839 2
42 688 1
