500 3000
75 190 12
131 185 21
152 462 22
29 469 31
161 155 6
391 38 21
423 246 12
55 386 18
146 54 50
465 155 36
15 119 19
316 115 10
219 134 49
200 105 36
184 208 38
288 263 21
7 275 19
34 218 1
289 492 3
132 487 4
187 451 32
198 399 41
396 118 34
458 278 25
172 73 26
368 484 5
359 373 21
138 232 48
202 382 15
197 209 32
22 436 24
181 361 35
22 69 3
278 4 28
66 45 32
260 318 33
66 208 12
200 180 7
105 312 11
47 492 36
67 83 5
243 362 4
449 475 9
25 410 17
395 480 19
326 160 47
425 285 21
432 210 37
141 322 49
323 376 41
468 346 21
155 53 36
90 284 1
161 124 31
64 271 38
383 417 8
224 389 50
112 342 28
438 188 22
463 164 45
177 92 9
277 339 40
320 247 4
74 65 31
99 219 33
181 22 49
398 1 35
363 168 16
324 214 35
21 488 1
382 275 29
240 369 13
102 63 2
21 451 19
398 224 25
18 115 17
37 162 38
300 201 19
224 475 27
301 443 7
165 20 22
236 253 28
42 475 26
423 328 47
400 103 41
320 215 15
434 227 31
207 343 45
454 498 37
24 230 4
376 390 27
488 119 39
103 130 23
137 51 8
53 411 41
79 119 26
236 172 9
407 260 22
408 422 13
483 349 9
345 154 16
471 437 15
373 317 10
386 87 42
482 11 12
297 201 4
435 327 29
3 414 35
93 222 17
353 142 37
65 342 11
433 32 7
388 93 38
142 101 23
34 482 45
202 156 19
234 236 32
295 246 12
198 153 29
90 319 7
147 116 26
438 168 47
67 90 11
492 422 27
123 18 34
275 212 5
498 212 36
297 413 39
261 340 35
439 357 10
245 438 25
302 16 49
178 168 12
259 11 26
293 182 43
417 386 41
265 282 8
321 178 11
358 273 11
301 461 11
203 241 33
476 282 27
449 67 6
177 497 26
287 291 9
258 287 15
334 130 9
479 206 42
216 475 27
435 248 13
218 338 49
32 273 18
480 417 45
418 42 16
489 180 12
444 404 24
445 363 9
197 33 21
473 445 37
312 421 16
260 227 22
247 440 44
252 438 14
182 42 30
177 20 23
231 432 16
464 73 28
134 499 41
96 341 50
78 35 43
65 380 22
486 14 28
323 71 48
457 399 45
268 110 43
158 419 43
268 354 41
485 97 26
382 113 13
243 80 31
85 80 25
366 408 44
418 53 20
433 39 30
300 106 15
104 9 26
244 109 30
299 362 22
150 400 30
359 446 35
52 142 20
448 38 49
374 59 37
330 242 17
125 45 14
380 317 21
473 267 27
197 362 7
148 268 31
316 74 31
131 252 18
121 423 35
285 189 42
259 405 21
485 427 43
227 410 2
26 257 30
219 222 35
41 116 4
294 38 5
402 142 11
140 69 25
412 196 16
325 292 15
221 67 16
299 457 6
226 479 19
429 191 16
51 318 29
153 20 1
146 56 16
49 327 39
184 287 40
392 295 22
436 10 47
291 356 11
215 296 26
410 120 30
17 6 8
251 477 29
438 346 18
147 290 24
127 106 12
108 268 8
126 53 41
238 458 47
100 202 36
445 142 40
206 81 17
305 338 31
38 66 9
191 98 3
167 93 32
404 239 18
118 110 40
60 189 41
338 365 16
13 240 41
435 215 6
467 405 3
19 117 28
283 371 28
482 269 13
499 300 47
351 171 22
300 422 21
74 46 3
135 316 48
491 72 34
429 66 49
267 50 3
494 303 13
198 220 24
339 305 3
449 320 15
11 106 1
350 444 27
134 417 32
349 25 33
79 397 45
132 449 30
52 152 26
489 381 18
48 395 3
58 341 23
389 104 20
73 180 36
238 16 46
166 327 35
330 258 8
490 427 8
42 77 22
270 49 28
428 373 42
372 158 33
277 412 40
148 372 16
269 227 14
294 108 8
76 367 2
330 40 48
496 149 23
408 15 21
228 100 49
301 2 37
67 213 32
446 306 27
130 475 35
316 464 6
2 62 40
448 156 50
346 50 12
356 246 23
207 304 9
238 469 39
365 139 14
339 489 14
282 66 50
147 218 25
136 238 8
492 122 17
364 30 12
80 331 45
121 207 32
275 453 12
182 186 6
412 483 4
320 362 48
204 468 41
442 155 11
264 425 38
161 139 21
3 84 10
383 83 27
95 35 3
231 358 48
166 369 14
279 448 45
197 48 11
341 327 26
404 212 5
230 53 36
21 412 5
136 357 4
71 467 27
6 155 27
53 392 39
338 200 45
367 457 39
59 347 22
107 277 46
179 345 7
236 340 36
171 276 3
240 256 39
117 487 42
387 105 24
137 208 10
375 89 40
447 110 14
209 253 30
75 324 3
400 191 47
11 54 42
329 196 3
362 39 15
272 8 1
166 431 15
257 200 8
3 198 33
494 135 42
84 140 46
439 288 50
446 439 14
321 155 49
379 230 22
255 263 35
374 55 47
418 216 37
4 345 30
193 441 1
188 54 40
257 316 43
50 303 20
66 299 6
197 297 41
298 297 36
172 278 32
372 402 4
391 277 38
356 23 15
94 13 10
477 398 13
65 124 5
335 53 26
357 320 43
407 381 18
387 455 29
341 133 18
328 383 47
427 168 11
261 241 20
216 384 42
281 335 43
339 179 50
272 111 11
250 33 14
153 413 9
423 215 34
188 309 24
315 79 24
94 393 4
436 109 26
7 163 2
287 500 7
350 487 50
95 11 2
422 248 12
355 364 44
498 231 24
208 463 47
213 402 9
142 68 43
259 248 3
278 381 48
483 248 3
67 435 30
277 447 29
186 146 13
286 338 19
127 22 39
98 443 5
83 371 6
13 291 32
370 169 50
270 181 4
281 417 41
276 217 2
144 127 6
462 255 5
108 365 2
68 182 50
40 95 14
287 451 50
63 3 47
6 219 31
226 223 24
114 444 25
408 189 47
227 230 48
458 363 38
179 245 49
13 299 10
419 421 31
408 21 8
157 184 3
183 443 1
257 335 29
393 460 2
10 458 36
176 393 13
464 215 28
12 278 29
350 339 13
414 165 30
32 239 44
160 375 31
457 177 2
14 64 1
470 316 20
119 188 28
453 436 35
396 13 22
226 78 17
385 172 42
130 461 24
438 401 29
385 322 25
207 193 33
190 323 42
6 485 2
261 364 34
71 277 2
444 148 15
152 274 23
281 450 46
458 466 27
135 450 12
388 172 7
383 189 28
244 472 16
154 189 48
403 297 6
36 233 40
41 117 30
343 349 26
36 304 50
437 489 11
115 244 33
250 447 25
163 281 6
50 354 45
73 1 31
422 81 16
331 86 15
65 64 23
120 269 30
1 285 24
113 237 23
9 365 19
478 69 25
350 113 15
169 291 35
469 431 5
161 418 38
460 254 38
386 481 45
261 57 1
287 72 49
470 115 41
52 375 1
254 135 21
26 5 20
98 213 35
128 203 35
40 181 34
295 293 30
357 82 11
176 104 5
66 94 44
413 386 23
20 484 31
230 206 45
58 71 3
493 168 32
231 498 31
144 499 4
403 443 5
497 83 13
407 468 39
259 389 43
378 438 40
392 326 6
97 153 50
490 29 3
22 493 9
190 204 17
179 482 39
70 348 27
118 403 33
374 267 36
116 438 44
110 142 19
401 11 33
118 31 30
399 234 25
370 5 25
281 347 1
96 10 7
123 245 40
407 20 29
359 69 48
73 224 38
218 391 16
331 99 28
35 462 42
395 246 48
411 176 46
123 316 32
418 489 8
69 457 23
494 256 15
290 170 12
422 238 32
220 278 36
221 122 47
466 287 32
239 177 4
221 66 37
19 184 29
496 43 31
178 419 14
496 453 32
128 455 37
110 389 34
324 470 28
469 145 6
264 326 45
407 311 37
486 483 25
415 258 8
441 426 10
407 345 43
64 195 10
55 408 31
380 246 33
388 280 7
44 296 31
289 93 32
200 140 33
434 46 38
41 219 7
4 210 7
273 49 4
79 3 24
81 66 45
167 66 9
444 380 22
146 293 40
456 51 38
417 424 29
143 185 35
444 463 27
344 343 4
295 279 15
319 73 11
279 227 49
177 222 21
177 318 48
90 153 39
358 392 12
279 498 23
101 77 12
337 42 48
244 452 12
239 248 18
388 446 25
313 242 4
386 3 27
234 187 49
400 263 34
81 499 26
7 398 34
141 344 25
181 287 8
136 407 26
162 68 35
466 9 48
24 201 45
216 326 5
225 260 39
122 20 49
280 300 2
467 81 7
324 390 5
166 201 19
384 491 50
136 205 24
369 303 48
323 176 23
241 128 23
176 451 14
85 494 31
233 392 45
146 467 10
496 402 43
211 365 20
493 220 8
69 414 32
108 72 45
468 128 14
423 217 45
260 193 49
235 261 44
450 5 32
250 203 2
184 414 2
296 308 41
142 127 32
28 450 12
155 168 39
161 132 19
188 401 40
136 337 27
172 118 46
297 317 46
119 98 19
195 16 25
295 263 12

