8000 7000
3844 2028 674
7344 2187 266
6412 7474 269
440 2953 957
4408 2974 156
4652 736 847
1864 7692 956
2940 5927 127
208 5721 334
5660 4753 942
5607 1197 68
5584 2718 127
2960 4934 76
246 831 332
4199 3014 72
979 456 523
6352 5695 588
1378 477 792
5085 3837 473
1882 2390 475
4477 1301 265
2494 884 877
6380 3116 387
2218 3464 670
2840 457 745
348 7200 2
6097 7327 655
2497 4469 901
2100 5653 630
65 7826 796
6937 3224 305
7436 711 141
6202 5027 526
4838 7631 472
7398 1164 664
3888 125 55
3751 5842 756
6520 429 196
304 614 347
2884 4842 649
3210 6903 463
6042 5787 277
896 65 528
5138 6963 293
6153 6935 392
2976 2712 888
2997 6448 501
6876 3923 615
3419 1776 791
1043 4025 195
3073 6135 450
1683 2968 729
2637 7023 565
5426 485 907
7787 5649 522
4320 741 480
1279 5945 432
4973 475 270
3917 3947 768
4701 4017 894
294 4068 556
3243 7080 521
5525 5541 470
2010 3204 153
2506 1917 855
6211 2739 281
2566 7382 77
5019 1087 952
1095 4994 122
7620 7988 964
3382 1927 858
5271 1106 691
3278 7720 261
2927 182 743
3663 2868 574
5560 6981 258
4835 4884 905
121 4635 255
4496 3473 211
2144 4787 962
7455 2787 806
7436 342 746
5900 3841 755
608 2952 86
494 613 733
4677 6833 373
3431 94 43
2368 5704 882
2896 7899 853
1206 2886 990
1118 7030 322
700 6794 303
857 1919 632
1060 2568 313
1663 4106 893
3588 3318 156
1139 2042 717
5831 1465 862
1131 5967 100
4921 6157 945
5145 2862 789
5327 6324 271
5273 5935 155
6261 6240 780
6427 2860 936
2779 3811 772
2387 1991 820
6913 1173 350
31 6012 536
7042 71 513
7544 6249 2
7263 1704 429
4381 2970 923
6924 5045 188
4603 2009 214
1856 5541 250
2144 5493 611
5048 2965 922
7137 530 612
2764 1265 586
457 817 431
4086 4835 57
4357 320 461
2079 6848 503
5454 6244 657
876 5936 149
2965 3078 852
5192 3422 606
1077 7643 48
4019 1249 661
1493 4855 851
1675 361 720
2587 3156 654
6809 3948 589
6553 7903 318
6366 3923 868
7474 579 921
4703 7072 500
2316 5881 476
1070 1954 698
2108 4239 388
6330 668 638
3694 2296 819
2073 5682 167
6291 7317 317
7124 5205 865
6928 7297 362
5171 3824 389
6819 2914 206
5514 5202 258
1304 621 535
4611 4766 370
2732 314 86
7021 1777 895
6465 3914 393
5253 7060 990
6339 6677 960
579 7778 996
2458 985 285
2600 5051 239
3344 4895 729
6854 7273 616
4100 527 692
3024 6610 631
4303 6902 788
5090 6239 679
2934 5909 361
4755 6955 555
3665 1262 63
7929 431 696
5051 7818 693
4861 7085 268
1147 5902 437
5345 2139 838
1329 5439 821
5646 3857 736
5443 1298 516
6114 6134 162
1737 5240 672
7161 6119 80
1272 2601 878
6523 1641 149
1292 2160 187
1829 6481 945
1721 5366 139
2716 5233 176
6866 19 335
5806 837 428
7354 82 763
6058 861 830
2635 6403 176
5347 6861 920
3333 6150 102
5120 4627 758
5048 3349 798
4872 3336 957
4853 1811 374
683 7114 12
5937 6676 654
3347 3624 490
3706 3820 210
7275 6927 207
7775 2299 215
752 7668 726
6746 5048 611
3447 4482 250
1409 7485 935
1471 1350 64
1644 5267 920
440 2264 605
5545 2494 678
6035 3212 201
2718 268 356
459 6489 764
3325 3929 296
115 5449 551
1134 6054 308
6273 2018 196
3513 2267 542
7387 6291 138
690 3865 756
3552 482 27
3050 324 99
3514 2388 96
6546 6352 817
4898 2846 671
2034 3083 937
3251 2508 811
651 5547 663
6387 4079 884
5385 2585 164
542 3019 447
2540 3517 514
2613 6080 393
6264 5835 947
4038 3769 807
987 2957 239
6589 3411 617
4318 4018 444
4971 2704 120
2511 7639 58
6485 316 468
621 3476 142
6528 3422 978
3861 7049 695
7482 1955 461
6636 1834 871
4332 7942 668
2509 5001 99
3038 2116 388
1652 5922 646
6346 62 135
4076 3884 34
7014 2351 204
7733 5213 928
3819 4305 207
6842 3262 866
4330 842 332
497 7920 54
2129 92 424
211 1535 604
2362 6157 944
5438 3237 611
1204 2067 253
7464 6497 48
3349 3 798
7110 2106 520
6720 5499 56
5181 141 71
2482 7694 435
840 2206 633
6866 4399 951
491 3998 105
1913 3489 438
5015 3961 487
3200 7838 467
3805 2019 383
6281 5189 890
6808 4834 583
5584 6537 537
7253 1823 888
7474 6807 647
4293 2793 264
7101 1159 507
4646 1418 518
4218 6534 920
3887 653 886
2808 1667 358
6778 7055 655
2906 152 556
7541 1925 915
1187 1466 371
4108 1677 735
2752 2980 62
2576 3961 475
3734 4160 153
7724 3737 667
5645 1495 911
5578 1800 486
1500 4026 23
7232 2937 493
598 3505 441
7360 514 784
7349 3620 581
3199 7400 349
1509 2503 276
230 1133 242
3667 6602 946
2359 7831 604
2999 1345 395
5249 194 688
2975 7505 925
7494 2600 49
5694 5147 45
684 4143 74
2292 4269 974
5474 3635 486
1694 7846 383
469 6164 902
2784 2666 348
5331 3907 306
3058 1095 911
447 6216 826
40 6245 295
2742 6807 127
7366 4340 600
1792 532 613
643 7570 916
314 7844 515
7388 1084 627
2307 7541 293
4380 7351 558
5093 1744 969
6186 6206 546
7429 7517 648
2195 6381 346
6734 5558 606
1240 7022 716
5658 1520 405
7546 3620 57
1634 5863 495
6148 6742 982
5543 6281 842
7194 6942 728
7585 4900 24
5568 4881 423
6951 7604 174
6509 3632 153
3871 4455 620
2513 6480 681
5161 1971 494
1060 3782 977
4294 1882 746
6576 1623 261
14 4219 427
6304 2334 361
5457 6109 908
7179 1918 325
3021 6391 88
7739 4810 967
5713 2562 728
1794 5874 490
6257 3714 390
5887 5233 445
7722 722 825
4716 2740 718
2071 623 41
6827 2636 287
597 7815 405
4242 7127 576
6515 6019 162
7156 3627 975
5022 2065 879
4529 6596 293
1866 823 246
3520 1776 306
5348 5396 252
7034 2296 908
632 4152 643
6570 6353 298
5982 1511 847
3027 3074 487
5865 1769 360
5122 6616 397
7058 853 95
1302 1352 895
6754 5406 20
7244 996 35
4126 6493 798
5519 513 934
1079 5024 452
4479 1511 73
5682 7859 867
3392 7034 452
2196 6126 511
6789 7784 586
914 2559 335
2206 1875 693
375 3768 716
6272 4864 259
1814 2651 153
2771 833 200
4082 3748 872
5889 7584 684
7403 3160 300
3708 1996 215
1323 140 914
3345 1927 308
7441 4471 869
4907 1616 692
2270 4348 58
6250 1614 604
3870 434 152
2725 4350 592
5784 6326 547
1212 6943 704
184 4531 994
5027 1882 83
1467 7023 199
3243 6135 779
4316 729 150
5778 3389 546
5439 4689 609
7437 1001 178
1179 4408 547
1109 2131 714
621 2873 283
5615 1884 711
6554 4952 538
5183 7964 560
6244 1465 951
5007 7306 174
7248 3763 850
2268 5100 202
5398 4373 240
2529 6401 121
7818 4921 478
7719 3501 157
7625 4488 48
781 2020 981
7336 3854 140
3412 1242 87
3929 703 850
2541 7465 212
5854 1160 565
1542 6595 916
947 154 744
5649 4123 115
2934 4212 258
4823 5582 579
3610 368 491
5565 7191 172
203 2832 635
2581 6579 401
5859 7881 576
359 4560 123
1486 2064 432
6529 4925 747
6586 7332 903
3004 7822 723
2435 6939 130
4304 2189 53
350 1009 268
2394 2921 904
6403 4685 425
684 4121 56
5087 4886 440
1109 1808 804
6905 4726 478
306 679 821
357 7532 896
4276 5510 565
7911 407 679
3187 4628 573
745 3137 706
7091 7841 499
2017 1129 664
6966 2642 835
1787 2837 941
5378 2700 189
5582 536 831
306 4707 247
6397 3040 544
5058 4484 443
1772 1346 317
3607 1761 907
4389 7624 776
5644 1053 259
4618 4091 554
7940 696 983
638 493 708
7788 5948 230
6926 2506 376
2575 5672 198
4133 4448 890
160 7773 10
3951 4651 524
3459 7622 145
6541 7717 250
540 7948 87
891 461 778
5915 3322 857
1853 4471 528
4999 7789 828
3536 6740 40
6346 1472 991
6607 4034 133
6077 7095 250
484 2454 424
117 7017 382
7153 6952 780
2893 3507 846
2751 800 121
7029 2394 317
6694 4927 959
7931 7807 114
4478 5232 437
2840 7625 64
4036 7695 705
5693 7631 122
3920 6457 882
1566 7493 326
6902 214 83
1663 4904 24
1978 3877 554
2942 3181 971
1145 2182 394
673 1638 59
5461 2893 789
5793 3445 813
6689 6276 493
438 4086 954
7053 4609 165
4644 6823 912
3539 6505 90
6981 2138 131
7202 4356 71
7704 7646 948
1290 6083 976
2378 5929 192
2281 7054 478
707 2378 108
4244 5202 180
1908 3022 423
3465 3594 1
4127 4721 583
5717 3149 438
2214 7175 703
7489 5848 602
2136 5546 281
257 477 787
4601 1574 960
6878 1547 727
7696 5539 953
2979 2527 699
1462 2450 354
6855 3562 715
7772 3482 810
1179 3620 59
3358 7940 787
5556 6001 635
6471 485 572
3802 6578 994
3364 2828 163
5616 7375 580
4940 557 811
1574 5890 421
6575 2764 137
2269 807 90
1310 2668 92
986 5314 509
3290 7161 582
5359 273 744
3041 6900 813
2917 6931 725
2614 1439 358
6061 88 822
6384 6058 508
3272 75 47
4933 5916 501
1973 7036 403
7768 2501 973
7578 7282 927
4415 867 310
1782 1328 881
4377 4882 535
6406 4998 13
6416 1464 659
1334 4251 176
6186 7345 213
2378 2873 173
341 1336 530
4556 7385 343
2099 7767 999
568 5743 167
3108 7440 772
2277 7993 272
6547 1740 720
1078 5827 713
5635 3 782
3394 7422 891
922 3052 96
7168 5890 3
2286 1959 146
4918 4448 856
2062 3880 642
1954 364 872
5204 5350 637
4330 586 224
7593 5124 549
1921 7288 202
7768 7231 793
3738 5404 915
1942 6169 724
5585 4366 788
6354 1540 522
3991 6184 552
1785 4626 200
7198 1549 463
1997 4828 491
7494 1463 338
423 945 739
7174 4869 192
584 2369 617
3614 5636 384
2408 5065 605
7675 956 606
7288 5889 876
5611 3901 722
3322 7108 713
1924 7979 279
7683 959 435
4687 7879 81
2766 6493 559
1850 4544 842
5125 3441 494
3390 4793 790
3019 5796 33
4621 732 84
5516 1121 180
5248 4254 735
4360 4415 216
3007 276 429
1629 6319 453
1009 310 263
4885 1702 951
7334 2226 858
2287 3403 495
7618 4852 581
6257 4708 316
7660 5683 667
2669 5885 627
5879 2238 10
2962 2586 476
6480 1544 460
6455 3871 558
3176 4338 629
1827 7933 374
3044 2456 902
3231 1311 483
259 1694 353
5951 5461 189
4175 314 78
3758 960 446
6982 7556 164
2425 5631 441
6986 4670 994
3103 3545 945
4552 5534 408
5910 5354 724
6117 2083 169
4384 4882 129
5487 3094 3
591 7708 23
1154 6687 90
662 3500 472
1593 3596 753
5266 4780 236
1879 4701 746
2840 4791 114
7093 2002 823
7616 1927 132
4206 4856 424
497 5339 281
393 561 639
6638 6445 393
6374 3715 490
2016 5907 324
5740 4963 441
2853 4274 642
1714 5251 120
5082 7211 458
4139 857 238
5348 4416 972
3351 6321 542
1028 1351 777
2983 5365 805
7068 2450 566
2288 890 324
4924 30 875
5011 2894 760
7985 2553 866
2347 2113 231
1359 5816 118
504 1457 661
4477 4314 665
4107 2650 952
6658 4214 434
1842 2333 104
2895 5611 461
3686 1935 818
7244 4745 92
2994 2372 598
2726 4987 607
7974 1565 6
1944 1015 871
3581 5007 553
568 1576 993
2890 2549 569
5829 1435 840
7465 6040 745
7919 4393 522
7077 7293 786
5159 3492 855
485 1647 263
4201 4484 127
5212 2318 39
4294 3923 187
3696 4632 274
7797 1175 22
1834 6071 855
4828 5888 709
2079 970 988
4187 6994 124
6813 2231 31
2330 6292 418
3738 3824 532
6227 4025 774
2968 7876 15
7649 3597 971
3741 6953 972
1802 1700 338
3218 712 860
7947 2239 966
5624 1289 922
4003 5760 989
2323 2144 734
2018 4368 309
6289 1560 921
1586 4173 420
2108 6686 97
1893 6521 843
7200 1040 599
2752 7137 573
61 7111 790
5320 2122 900
7280 5537 734
4364 5922 61
7583 4499 881
2547 4837 101
5539 7087 53
5318 3149 226
1210 4594 451
4864 4415 6
6188 7569 559
1172 1203 240
7421 3075 136
1727 5668 357
6805 7057 857
3856 2553 919
3947 7837 576
1076 4914 260
1976 113 421
4677 5014 153
4891 2761 7
7637 6619 271
7688 5602 652
1079 4759 110
7030 1987 471
5007 3110 849
2119 3852 542
1115 3292 586
4346 1470 531
2048 6764 670
3216 1547 410
5785 1753 555
6523 4959 899
3004 7005 473
4045 494 786
7119 4888 246
862 1536 853
7947 315 757
2687 5113 885
1038 4596 137
671 5612 81
2215 604 902
827 6563 918
3357 4894 536
7370 4519 306
4736 1898 975
2217 3414 850
3444 1690 555
7684 7142 233
378 6372 876
837 1587 644
4672 4417 28
1985 6928 100
6251 5916 607
2848 1101 107
4835 6974 227
1869 2885 889
4384 5881 925
671 7276 160
7859 1875 227
6278 598 37
5079 5941 112
3129 6154 650
3512 5204 333
3038 2183 530
2948 6110 972
5178 7703 835
2609 6120 794
1051 3923 202
7822 6807 693
3908 566 731
1998 5325 299
1113 7462 607
1233 7574 61
3659 7168 635
4341 3474 867
3333 4259 821
732 3173 241
4822 2110 577
5311 4445 610
6561 7133 100
115 4515 283
964 2929 416
7289 7525 666
3973 3936 449
1996 1347 31
1858 524 663
2726 5688 467
2202 6183 140
147 5322 152
5271 3767 703
890 692 488
3807 4005 425
7528 531 394
155 1035 831
4063 1039 593
6758 6975 681
4766 2700 511
2553 4826 66
4466 4881 890
3734 3854 73
2173 120 861
4915 3879 974
964 3095 905
1768 2591 647
4799 3309 516
6172 2664 925
2716 2128 610
5100 821 850
2196 4437 554
5597 1098 269
4593 257 308
388 3652 9
6431 1200 361
2803 5675 393
4978 6787 595
4262 6454 840
7160 5838 558
2669 7902 816
6272 2946 318
4572 2728 793
6058 7959 954
7985 2413 91
1393 2686 928
5317 43 455
821 2310 130
502 4304 674
6413 6860 969
5139 4869 418
3660 1383 489
1801 7289 142
4370 3091 997
141 5232 360
1558 3166 795
4298 2443 166
5746 4946 138
781 856 520
1263 3169 218
2798 1628 948
6546 1622 323
3521 4959 376
1318 5883 418
3517 2488 150
2251 902 450
5612 1882 198
830 330 679
4884 6431 120
7722 410 999
7140 7507 1000
6256 5247 900
2338 1732 711
7538 5917 324
3987 1736 639
1829 7907 179
1836 1742 949
2775 6449 219
185 2984 341
318 5646 834
4491 25 570
7874 6218 37
102 1755 452
141 367 250
3563 7283 543
4242 4015 467
4034 1145 25
2267 1994 145
7819 3874 619
3927 5694 782
1031 2703 331
2275 4083 783
1026 4571 976
6551 2790 392
2563 3488 919
5524 6870 338
2679 2698 45
780 4461 202
6041 4000 549
4689 112 476
1190 3151 715
1378 6250 983
4607 3000 410
7090 2325 233
2527 7868 251
6971 586 846
1344 6535 478
5506 7275 796
840 7322 908
6764 1870 338
6969 3421 493
4161 1835 65
2457 4132 55
5759 1481 899
4510 3584 432
4642 7909 91
3293 2057 517
1585 5924 188
3700 4137 787
2572 2938 926
3254 1900 77
6324 4443 501
534 2118 455
2778 7586 291
7575 4709 698
1260 6271 200
4723 2872 231
2653 3942 233
1865 4607 657
4084 5301 726
6540 3604 949
7511 1509 856
6825 4026 548
1624 3572 906
7416 1188 916
8000 1233 454
3814 7688 172
4635 7240 731
4706 3109 46
6339 3888 60
6662 786 185
6064 2003 780
6919 3337 70
3712 4894 160
544 4339 289
1091 7433 5
5051 5236 4
2953 6856 995
1633 7033 361
495 1138 801
7843 4993 142
935 7152 898
5897 7850 733
1159 7658 951
6011 5244 988
6293 7662 591
6701 1914 977
6800 7074 68
6607 5160 481
4481 3051 551
3061 6679 98
5891 1502 710
324 5944 46
3793 3366 395
5021 7776 219
6030 5174 536
2510 7384 592
5145 6001 626
7094 3111 26
7570 3864 515
7737 6435 23
2087 563 43
3493 7349 466
7332 5506 929
3363 2732 176
4986 4774 389
1312 6341 49
5774 5387 170
4413 1080 762
5636 7000 722
3446 5765 562
4365 5465 193
464 3328 219
4334 2796 77
6342 6810 674
2194 1322 501
2996 1010 258
3475 5080 225
5189 6939 149
7236 4557 315
4249 7406 948
3905 614 388
5946 1747 712
7162 4200 80
1025 5899 905
7741 949 862
1347 5057 790
3459 5682 746
1 3794 574
574 7031 53
6480 2394 366
480 7800 158
4677 2368 914
1391 6707 538
1125 2180 553
6279 27 225
267 2182 43
111 7363 786
3802 5850 22
4064 2830 202
4517 3531 297
3667 7957 968
1372 4140 896
4170 2458 356
3898 2342 337
7584 556 880
6764 5630 276
3476 7835 518
5443 4326 57
3668 1950 44
3229 1351 430
6342 4546 796
80 12 856
4828 1174 16
4312 2098 915
1624 3348 470
7555 5006 708
7389 5521 64
3034 2718 399
3768 1127 126
7122 5780 4
7149 4706 967
2866 1632 398
2118 7978 141
71 3004 926
2137 2673 95
6214 4669 549
7321 6684 285
2241 152 184
2464 7798 214
7629 7282 448
6458 18 77
3634 6829 618
2420 1216 605
1044 175 723
358 4212 826
6625 2164 856
4606 3058 842
7931 3286 100
4174 7422 546
4008 3354 66
2584 2626 125
7607 3902 565
536 1920 546
1717 1858 901
3730 1275 996
5904 3380 108
1949 2208 39
2314 2752 217
2992 6394 641
1826 182 701
1579 4182 214
5567 7197 68
2920 6195 152
6366 312 973
835 2029 367
2046 5208 36
4327 2155 444
7369 162 966
6299 839 963
6020 161 942
3403 6141 290
2297 1742 968
27 1431 84
6692 7518 131
105 1752 634
925 1420 588
5025 935 420
5637 3240 272
326 5757 147
4148 5856 809
6462 1425 954
2465 4237 620
5279 7683 317
402 1281 241
2233 4808 170
774 7630 660
35 277 255
4513 4185 114
3274 142 363
3287 5600 208
5174 4657 529
2012 1865 936
7518 6654 882
1930 7597 196
5103 1704 961
2515 6949 344
2327 5954 196
5610 5715 450
7896 4451 544
7020 2162 13
5323 5019 285
3860 5729 5
3122 3994 828
4959 7533 868
4035 2334 382
7676 479 902
2864 4765 510
6647 581 730
7675 1011 792
6631 1348 841
378 2637 563
4821 734 83
742 7190 285
6064 2496 39
6698 1122 109
4975 5710 378
2857 3032 182
6277 1330 467
5584 1189 649
4171 3682 926
2973 3294 483
5801 5041 383
1904 1332 601
2694 88 64
2448 2335 544
498 1285 879
7744 7811 753
786 4324 305
7875 3431 940
1483 1389 906
6381 7256 300
3953 4781 616
235 5464 339
5617 89 662
6933 12 910
6525 7887 150
2738 7206 307
4792 3310 642
908 5391 113
7906 217 869
4405 1240 528
5957 6920 220
1689 7203 811
3488 7119 122
5829 5517 19
4756 6449 763
184 4765 940
5708 6823 784
233 6834 597
3249 7597 677
920 2729 155
7566 1230 774
536 910 206
6016 1840 984
7324 1797 200
2338 2978 150
1346 3961 786
4088 4708 370
1117 5316 721
3481 5239 294
1478 286 672
5730 678 851
6948 1866 207
1240 2644 409
3450 5183 627
2012 583 960
3314 5972 935
149 7861 157
5865 6895 787
3674 5837 824
4026 2543 844
223 4745 725
2254 4951 268
3617 2866 200
6947 3262 890
917 7923 302
1948 5172 356
3021 2082 953
2569 7542 763
7083 715 796
3960 2389 575
2827 127 975
2939 5732 923
1963 6941 956
2875 5600 52
4445 415 538
764 1380 558
1456 5607 201
6770 3276 967
3226 3466 103
4037 2025 919
2538 7837 746
7008 7206 583
4013 3966 789
959 7034 632
3487 742 896
7737 1166 295
1492 2733 419
1931 5297 400
7335 4574 242
4198 4473 39
7009 1020 270
1724 4540 222
1581 6419 539
5958 943 74
4603 4676 614
6489 2910 576
690 5707 472
6506 5901 240
4635 4306 336
734 2989 376
5003 1147 917
5398 6530 188
4049 7145 411
6009 7443 819
7329 3407 991
7300 3027 61
3711 893 997
1488 6095 251
3566 3047 233
4002 2137 551
3674 4407 797
184 628 181
260 1558 98
1105 5184 921
1519 6006 809
3581 6823 666
1480 4643 883
102 5959 78
4313 7178 375
1439 1763 647
5233 6729 108
3115 3077 342
718 2681 342
81 1526 831
3148 2425 437
5150 7649 772
145 6141 76
4538 2307 757
2297 2197 719
6254 3991 104
255 1282 72
1141 1856 141
5485 4854 659
2435 5431 661
517 7529 855
7379 2167 347
3056 3621 47
3829 2919 394
1446 1866 122
2518 2504 920
2718 1314 431
1425 5215 362
6136 5612 708
7734 1507 634
4584 1314 319
1818 5674 54
2021 589 358
6174 7697 618
2706 2571 588
3971 1386 120
2028 5087 700
686 2026 174
7989 5625 570
6456 82 448
3487 4294 455
249 5405 959
2620 2426 613
4564 3051 241
1061 3741 364
198 4141 498
553 6548 299
427 7186 555
3832 688 10
5328 3377 265
1487 5243 190
1663 1334 121
5734 2625 885
1416 3793 313
1880 4062 485
5901 3997 98
1042 7814 688
3536 1806 500
1663 4185 865
960 3550 521
2482 5160 140
7424 7481 166
4756 3138 370
3257 5606 55
528 579 580
675 5880 98
2301 1631 698
463 2677 158
2252 5866 91
6329 7686 612
7346 1963 799
1483 2208 518
4950 2402 666
7604 4914 62
1214 791 547
2474 2063 250
2294 5860 613
3389 1629 46
7874 965 301
4958 2366 241
7494 6686 780
6702 5375 948
7795 6477 183
6859 62 848
6197 4657 429
2840 5280 743
6426 2490 760
7244 1396 149
3012 3570 167
6333 6433 807
2449 2443 897
3757 2646 139
6538 1899 534
6421 51 546
1482 4405 106
7536 4147 291
5169 7193 571
6027 732 129
4810 797 13
7819 4906 279
5305 1325 651
318 1400 633
2216 1505 856
4454 3120 478
4082 5069 333
4483 1780 141
3985 590 949
2336 4364 381
6660 6163 727
3808 1810 513
3269 3945 395
2953 3932 779
5546 7243 640
3088 4138 671
4953 3945 157
4262 6800 914
6512 1911 885
4547 5989 212
4660 5369 640
2994 7660 539
4154 77 263
349 3010 889
6421 1336 367
2330 2120 104
1535 3317 137
949 6675 789
1353 4091 904
5055 3345 658
3079 4813 484
1046 7422 319
7544 2887 638
54 2888 867
4979 6695 844
4671 2943 174
2519 1434 735
4680 128 842
692 2888 698
4133 1379 475
2741 4961 69
2292 2402 812
4624 617 603
6317 2188 508
6385 7105 487
4522 2923 56
1826 695 94
1717 2482 705
6335 2577 736
1937 7722 192
4121 149 719
5258 6750 48
5032 6300 885
704 1285 428
5750 1111 808
7793 4847 683
3209 7585 865
2182 243 353
5585 3911 85
160 4504 127
5842 6804 490
2980 6017 700
3027 1121 526
6212 5469 340
7175 6877 316
6159 4751 362
5882 6681 831
5820 5147 962
5632 3158 19
1010 786 241
346 5458 528
4890 1151 120
2410 207 98
7208 2322 302
3481 1062 23
5670 4108 501
3398 3596 961
7364 1515 207
7984 7139 772
4125 1880 58
6951 1476 136
778 1486 161
47 7946 562
108 7693 340
2166 5153 248
5685 1344 217
3960 3024 627
7160 4266 236
1391 7493 233
5169 1751 356
5504 287 162
5399 2818 216
5603 5825 722
6369 3906 258
3667 7573 729
2518 2170 329
247 1885 791
6041 6208 436
1807 3969 602
6707 2381 981
4066 1558 52
7522 3749 132
3494 4139 704
3362 2121 357
7985 6873 629
1531 2395 156
159 3403 421
3083 5841 974
1668 6026 423
7764 5277 187
7572 3726 108
776 2203 170
3536 1858 694
83 5499 925
1138 5590 463
1577 6129 958
7260 7818 791
3025 4443 353
3518 6777 431
3954 3059 364
3782 2020 886
3100 1909 235
5709 7999 969
3353 2065 952
4990 4225 439
1269 2772 931
6665 2023 237
5323 3219 13
7304 585 223
2641 3546 890
4785 2145 791
7718 5587 143
4733 1752 778
5530 2106 322
1239 3283 352
6526 3904 129
5513 445 204
237 829 132
7778 2134 813
7898 4251 342
491 7612 491
2012 6079 777
1292 5432 613
5494 7867 66
2042 6539 985
7211 178 732
2723 1722 644
1089 7883 992
3356 7703 212
3093 6424 181
3594 2129 276
2911 5192 179
2959 1534 840
7238 1227 334
5303 5479 417
7654 582 864
1122 6804 730
1376 951 791
7028 217 859
739 7914 712
251 2208 244
7609 3421 979
7008 6200 566
6612 1199 25
785 30 366
2649 4687 90
1390 3787 354
5293 7524 4
626 2109 953
895 3832 816
803 1929 37
2389 1962 142
5052 4961 836
1626 6675 163
6106 6177 199
808 4152 465
4901 3616 449
1874 881 743
7169 2805 803
6197 5913 594
5429 3334 807
4799 5303 91
3099 1624 51
639 7275 970
6729 403 47
4335 5851 483
6526 3861 514
4351 4000 671
7120 4474 89
2275 7788 30
4116 4010 913
3998 4542 971
6863 5027 591
5840 6601 503
5917 5895 733
5181 5344 242
4191 103 111
7135 5222 655
1385 6481 245
1391 885 214
7020 6296 939
7535 2381 383
4705 7267 703
6075 255 612
758 1401 130
5841 2649 72
253 4234 658
2013 1299 455
1426 6720 486
4553 4026 277
5388 6471 979
6788 3933 922
2151 3481 270
273 2102 77
1969 3855 883
3411 6043 488
4084 3812 452
1303 6757 268
2658 5707 636
1890 5471 846
3462 3444 430
252 3570 609
298 5914 673
4989 1807 108
7813 6736 839
3158 5086 847
7719 1740 110
5730 1255 482
870 4084 645
3181 4670 654
6218 7015 266
5444 7668 519
7864 783 650
319 4859 777
4060 2533 474
2764 6872 770
7321 6788 462
5694 6159 864
5749 818 855
405 1355 644
5632 3307 841
5135 6668 6
7876 6192 173
2414 6422 186
3443 79 187
4426 6423 994
3405 180 412
1370 2520 373
7248 1776 366
5823 7975 688
4708 5384 152
2321 451 339
1030 1857 536
6765 393 239
3701 1961 51
2175 1054 205
2587 7081 972
2635 1181 794
4606 1801 448
3329 899 545
678 4036 856
3522 6872 593
3984 6221 472
1773 4832 32
6548 1824 271
7342 3650 295
340 7566 254
7497 2615 88
2278 7555 142
4131 6903 204
6722 2841 581
6097 5024 993
3887 7010 961
804 3048 434
1834 368 711
7731 452 777
1688 7721 501
4395 1113 954
6637 5961 942
3605 6434 385
5149 2551 37
6054 1187 799
131 3917 21
6219 1037 272
7184 3617 904
5046 1841 704
6389 6488 77
7972 5930 46
147 109 143
5744 4293 384
4962 125 563
1820 2868 936
7648 6487 505
350 2546 231
6012 7169 222
2409 4345 616
5954 5837 753
573 5730 576
5833 157 996
6257 4124 684
7452 3380 204
5375 3216 162
3941 639 108
6031 659 700
7542 7624 821
4410 2109 232
363 3988 624
5847 918 517
5260 2675 180
6998 1875 557
2593 2498 226
4749 5660 794
6290 3212 368
2369 5631 616
4435 5329 380
948 5858 940
4500 6677 139
3372 2794 582
4905 7148 243
5125 6444 276
2743 1732 958
7993 339 577
2847 7155 874
2222 4690 429
1583 6273 894
4608 4172 269
7111 6904 879
4688 5186 253
2696 7467 76
5452 5244 917
5251 2564 781
2752 6139 1
7904 5650 506
7580 2717 717
5644 5265 370
7495 4113 880
2089 1723 570
4261 317 943
6576 2320 241
4900 5229 421
4521 2402 297
4877 2687 273
14 6371 983
7048 2764 816
4731 5617 782
5807 5209 155
2715 2402 240
7255 3070 323
1998 5644 622
2780 2389 163
1566 7576 537
1580 2150 975
228 3015 945
5590 1298 43
5941 7236 173
7443 2494 990
3026 6380 996
7700 4738 592
4432 4058 171
2702 4754 673
4228 4472 70
4675 2092 155
6451 1282 980
4819 1987 330
1208 2716 758
7298 2474 698
7222 919 855
4042 4932 136
4288 6398 10
7011 4074 141
4870 2855 367
337 1118 240
4163 184 775
2863 3119 811
4324 6135 961
2042 813 449
7546 5078 53
2528 5327 789
7459 2366 409
5322 6754 677
5365 5530 50
4775 4661 624
2156 7142 29
314 7810 429
6166 185 661
3621 3678 805
2364 4305 590
7863 612 867
7187 1566 562
6388 2398 386
483 16 356
356 2420 111
2358 2148 922
7198 2906 425
4612 5164 176
6485 6708 333
2142 5982 194
3618 7629 30
3929 927 705
2835 4408 684
3005 2832 146
7988 7813 123
3182 2905 490
6301 680 335
6298 7989 926
3068 7205 133
4707 5118 889
1827 3200 5
3215 6394 38
6292 5219 134
6509 2789 936
268 7505 674
3274 6207 703
4365 3082 708
2580 6552 13
7471 4094 918
2125 2139 122
5288 2807 262
3572 5913 964
3291 2434 419
6000 5271 858
415 6302 292
6974 6041 402
7825 231 761
5981 3247 424
7132 6148 398
2807 5249 585
3462 783 924
6737 7255 392
3262 7428 873
1333 6123 561
7844 4845 330
5983 2802 444
6041 205 872
4903 4775 443
712 5771 768
686 3482 118
885 224 822
1868 2105 798
7940 1027 732
6456 7837 352
2572 6228 23
120 1367 916
2397 1736 587
5515 2620 270
5390 84 95
6293 1454 723
