10000 100000
2158 694 64547
6543 9188 80366
2001 3691 89074
5457 7963 65052
4142 3158 83937
5507 8961 4201
4103 35 40426
6024 2453 22071
3339 1510 81224
8092 4954 25932
2560 1939 61505
7315 8705 3505
6335 9867 72978
2926 9941 34215
1536 7321 47354
79 8124 97874
8247 2797 71177
2735 5884 16064
6063 776 99369
5564 8347 21531
5109 7304 53260
7000 5162 11183
9287 7574 73111
272 5428 99612
6174 7277 35919
2505 8691 18847
200 2797 5315
2353 2100 24638
6810 9376 96282
5732 6204 95826
6422 9868 51005
2780 7065 793
5705 5034 21991
2846 6509 87099
9656 5094 48555
3762 3191 50140
5306 4951 85094
6243 100 52836
744 1600 71079
7768 8886 96650
1796 4935 71995
2833 2563 78855
8712 6516 28348
6197 6160 96186
7232 8638 77724
7194 7742 29143
9961 4355 15982
2998 9237 65941
522 8870 35574
485 3040 11286
4051 3053 66802
7547 2681 83481
1269 3658 31175
7371 9189 64767
1202 7161 72400
3928 9874 90906
1750 4426 58307
3868 8816 57532
3093 4209 27270
4887 7693 31869
695 9916 72146
2634 1124 7246
560 4180 74277
915 4792 8382
2691 7000 32750
6219 5485 1130
9114 1285 79412
7725 8423 74569
3534 2217 5863
601 2918 91992
1917 1545 44747
3705 7810 73219
6237 6864 42177
3 7731 39636
2538 1867 24951
1168 7443 33056
1655 4947 43858
3323 6982 52751
3396 3290 89114
7133 6058 11084
7212 2856 67591
9208 5964 97230
531 2503 84810
4578 1434 5893
8717 9084 79966
4676 5775 78248
6449 2585 68975
771 8940 13021
9646 1329 11595
1453 8867 8585
9294 8794 60904
3863 8649 19834
4106 1481 65077
134 1964 39507
1357 3274 11557
5564 5714 46360
5917 94 87352
4373 6260 91354
7 9834 38124
2577 9690 36836
3594 6652 88675
5236 152 5989
9845 224 93462
6444 7097 74752
6724 2595 73082
7218 2458 13683
6280 1943 20592
6612 3897 18052
6103 7688 2835
4354 5902 3857
6931 5326 31325
8711 7114 70777
2942 4675 75994
3657 8447 41222
1486 5878 29745
259 9631 72670
8444 4336 20175
4626 3257 27018
2914 9542 76374
7054 7664 83397
934 1520 75525
6523 8958 30056
4001 6921 37193
16 5561 61525
8885 6744 73892
4103 804 91554
7550 1997 62075
1254 312 3143
8246 4110 23558
3884 9795 63083
4735 6548 33939
1039 4721 97259
8300 3601 81307
8628 4665 39276
9649 7924 81768
4880 7259 51587
7915 4720 13510
5615 1320 46210
3378 4280 6249
1442 5234 91525
9645 1295 24287
9677 101 97884
1189 8959 87191
3889 6725 57275
8687 6072 49489
3302 5097 61152
9188 7098 79976
2525 2359 38660
3266 9286 10460
9477 6193 933
2823 7569 57572
9035 2096 28786
4732 297 95123
3862 80 59992
400 3357 89065
5970 7132 99116
5111 5479 13565
3805 2234 33209
6050 7901 63177
5025 7305 43692
9711 2551 64662
6928 2521 67101
1987 3459 59497
2805 3194 96160
3990 3815 68013
7434 4729 50764
8271 6757 94274
741 2457 92235
8049 2181 75845
1993 782 17155
5126 8367 60193
2809 9278 48355
8778 3847 72439
7742 4171 66417
2955 4510 36009
2604 1723 98994
9071 486 5900
1202 6938 51451
6981 2788 44622
1328 5586 46008
527 92 87717
3997 1097 2490
3184 1417 8057
1017 5452 90405
2114 6603 948
1150 3161 23674
7210 4886 81961
638 1186 22017
9280 8536 57506
2409 3488 79770
2825 5834 73966
5869 2709 40070
8582 9930 63082
5618 934 17777
1394 5495 31406
8837 8375 77506
8071 5278 21979
4725 3081 26726
5297 660 93827
5692 8673 81496
2663 9396 10584
9311 1899 97205
7606 858 57049
4217 4670 47006
63 6881 34969
4420 10000 24878
6435 1354 47762
137 1773 93535
7838 5069 75753
7578 7635 93847
849 2403 94691
1021 2641 40504
8516 2164 25320
7546 2528 78024
2699 6910 68790
5672 3778 20413
8615 6679 3561
1348 6554 50092
5920 5396 8680
2115 7371 39635
5120 7514 46099
7417 2997 50245
4787 2596 62859
9130 6188 91701
3197 7798 60225
305 1466 40486
9820 3873 40611
590 4471 23378
1599 4278 11044
9925 9944 9656
5846 7280 97803
7748 6485 40651
2763 7068 55518
3364 63 58936
7649 1995 58671
7283 2001 49591
4331 8603 67111
8160 5893 21205
3135 7987 78034
9943 4650 51201
9612 4205 93226
1967 1923 59061
8601 6280 55719
4194 2195 56934
4576 4429 61863
6909 1591 71855
3722 5152 58970
8248 1172 1786
5995 9467 9808
6599 3010 6352
2480 5192 74790
5665 2568 57730
3592 3261 52750
8287 3465 27160
1617 4732 7070
8265 3630 85306
3523 667 59324
2157 9670 42236
6081 752 30823
4433 9275 10510
5439 7856 8456
570 3462 93188
1326 6905 19866
1341 2757 87267
3007 4205 35736
1701 2746 36876
3159 3026 88869
6453 2679 21869
5375 9671 56544
5584 969 30757
4494 2089 11465
9255 8194 69592
8138 7750 79790
1826 5162 5108
4396 7393 31483
9793 8456 73858
1523 1223 61665
5093 8252 81135
3132 4864 10501
1418 2801 21212
4511 9321 46603
7223 6289 72261
204 3697 5860
4792 4600 78415
2007 5554 50613
3531 2316 87701
3745 5329 67657
4025 2940 5651
665 1913 9146
583 8328 46708
3394 5524 25755
188 9634 4632
3413 7835 65640
6085 6499 61641
5034 5295 51985
2663 7183 800
3458 6104 21796
3764 2765 38066
2792 9725 9498
705 9121 75136
6041 869 261
3446 8124 67007
9121 2909 79927
5111 6597 75428
5271 7385 62326
3922 1273 50132
1515 5136 31102
4122 2864 42474
8525 4242 72374
9634 3617 8425
7873 1613 77047
2253 121 92740
8690 8896 44570
2660 4679 64107
4163 2159 74689
297 2171 23801
6045 4296 22151
6123 5023 5339
3621 9235 69259
6282 3717 30402
9181 6048 96571
1405 2995 37196
2270 3869 52765
2273 7051 16943
163 6663 12323
4949 5503 35751
4793 3682 91471
7027 9269 84162
3237 7179 38788
8048 9287 89673
3445 2462 95183
1718 9085 51441
3643 2099 67892
4721 6478 21665
471 5421 51709
9209 7572 84358
1107 2965 20480
4896 7502 86613
3236 8964 34640
5051 6860 57696
4815 4303 41895
3605 2245 41820
3945 8455 14289
8833 9052 46513
8660 3489 81435
399 3636 3523
4902 6290 32253
5619 1281 19712
4715 207 22405
7281 2657 75370
4445 4947 58277
6733 6505 77095
7409 4625 3071
3089 2868 20966
6053 4428 84687
6863 3913 95060
7561 8804 76217
1178 1451 56319
4715 9651 46644
5279 6070 40521
8887 4552 57271
2169 1416 82385
6669 3300 24194
1109 6813 45662
84 1379 58127
4274 1567 8205
9855 4476 65978
5948 6382 30461
8511 9819 97486
2330 4875 8984
8249 9213 49522
4422 4650 37955
2200 4925 32594
76 521 74824
7221 4927 84882
5462 1115 96579
7253 2042 13232
2647 1449 14092
1139 7339 25944
5142 2459 4676
4639 6839 86413
2812 690 45859
5895 1904 33941
656 5497 66912
8084 6747 8230
3154 6140 54209
1544 9168 7056
6615 649 66597
5653 3251 54282
7716 8966 93264
9104 1665 14817
1661 3506 38326
407 8991 36797
8144 3856 92491
1936 3487 71157
557 1889 49033
6388 4899 98774
5207 9872 27394
8780 7559 91022
7969 7971 62153
2986 7801 65695
3810 7055 8027
713 6092 81218
4698 3084 96275
6264 4908 3129
2057 3259 97230
8420 6659 53562
2989 4053 62395
2710 7085 34103
6140 6469 26502
7884 3785 73970
6962 4471 40678
4827 6800 34753
8524 3778 77572
4885 7658 91773
4341 4820 6639
4951 4910 84465
6545 2956 54942
8437 4905 85408
3111 9773 71812
2729 6978 81591
6756 5504 14490
2009 6429 13364
6205 2090 24264
1576 1262 46231
67 1248 59861
8095 5151 63463
1806 1191 5553
9868 9798 37703
4146 4160 59937
1323 8768 16890
5958 4707 73386
36 8593 57588
2391 603 3584
7620 7295 62626
2183 7250 65744
8000 4253 88700
1611 8541 44364
3414 5893 81289
5845 266 94167
1445 5865 32851
9246 7800 7857
6688 5052 56492
5527 7847 31780
6367 4395 42528
6514 7522 11279
9206 6177 89180
9356 2314 17459
872 6202 69535
7196 691 70299
1838 967 96224
9953 7124 29264
5316 9108 5919
7656 6442 55453
2197 1461 55951
5037 7869 50367
8871 4903 37763
9012 9991 11601
3801 1365 17561
3768 8017 8151
3371 8681 28132
483 32 79496
9118 6469 11869
733 9967 61761
4349 1106 63563
9241 4590 28263
8539 6744 15569
3998 474 59387
2046 8239 98841
3699 2942 71556
2796 84 25440
158 3034 18649
7236 8143 5313
6878 1907 78094
800 1444 91717
8806 3995 54624
2985 7767 32074
637 7329 42212
3946 5893 48851
2931 411 75084
7705 6960 28560
8101 2130 51066
4962 6811 97679
7780 4270 30090
3398 3094 69698
1731 2002 49594
6548 5419 9138
7119 3179 61628
5942 1497 31139
6307 133 96639
2366 544 78953
827 5662 17241
6977 9630 68748
24 1134 84825
7060 7401 89719
5749 6870 70348
5013 9788 1446
185 1863 43726
5869 1063 23760
7197 3254 19347
5748 7618 70450
3152 4607 30486
6149 6945 39677
7720 3750 60640
8323 3805 54947
9355 1605 55196
4410 9618 10621
5774 6209 31386
3819 4805 94848
5885 687 67617
5074 3543 60961
7580 1287 99002
9129 5087 13957
2380 999 53434
2914 4532 99021
2961 763 51024
7968 1450 62528
4626 1274 68528
8422 6638 95643
5938 7652 26494
6500 8228 25975
9502 9146 49437
8798 3936 80441
6488 4654 16697
6174 6948 94719
1283 3068 49587
9485 8233 11368
3647 4200 31214
4077 2608 25476
1926 8921 66167
58 7882 32797
6262 7973 25880
6513 6726 60486
5746 1054 69184
5888 3995 79618
948 2109 23181
3888 2741 19416
8821 3358 859
8000 2644 97013
816 491 64112
5364 4659 53185
8882 7596 15496
7676 9446 62853
9590 2911 6750
8073 567 85180
1199 5556 51900
1677 8930 56730
6134 3580 15972
1904 7758 44890
4886 2594 43999
5452 5470 23788
5046 7273 17061
737 2217 78173
6215 6135 2509
4649 8262 91240
7902 49 34167
4819 6075 13789
818 5017 14359
409 2934 41457
6057 9861 3844
628 7725 78885
3808 6721 22785
4450 243 26394
6553 5127 12075
9798 3739 56725
5369 6781 30276
6192 2465 49807
5345 9503 54782
6765 1126 45696
9180 9038 40427
5761 9948 23627
1962 4600 74980
3988 6163 73133
2604 2777 52024
6907 7506 4578
1473 3122 77687
2679 8665 34775
5728 9528 95294
7298 9525 32630
901 7744 1669
4376 2708 46511
4640 4168 13159
6533 4092 58116
8748 4441 67313
413 6999 69303
2173 267 99374
1280 2000 85975
3981 7848 44465
4623 4899 11943
3624 2453 27395
2345 4465 64624
4677 7854 78479
3818 9459 66794
7943 8049 29772
7798 3953 75558
4116 5277 32779
2129 2050 16128
5157 7419 87201
9346 2646 47682
687 1037 74901
601 3377 95163
7169 9637 95533
1886 7242 41505
4542 8249 15221
8011 2804 51556
3868 3461 54385
3260 812 5429
9517 9568 27653
5877 7411 96789
910 291 76226
4820 1118 74146
669 3815 73844
904 6172 27871
4255 622 76681
369 9143 14307
3363 548 82115
2073 574 46212
1280 1718 70848
7474 8160 84740
1877 5874 51529
2210 685 27996
7202 7329 78393
5724 505 11047
3906 674 65424
2864 2194 48786
1979 1160 99673
1428 1924 89410
2617 5334 88312
9908 4298 51877
7175 8408 49815
2296 9479 59677
2223 7285 15633
1940 3908 22154
5747 7092 82400
8677 3948 39799
6587 3788 23363
2106 6310 23495
1937 3424 28820
6352 3330 58976
6235 2922 77833
7634 4839 81815
1625 7862 32776
4752 4924 59453
1679 7761 67407
4302 4372 53162
3092 8467 46307
4656 8207 15081
5019 5226 20857
3076 9118 92164
337 1352 36740
1951 6166 45745
7863 6479 95710
6652 504 56988
6482 4300 17304
7522 4959 76118
9024 6977 78694
9684 9499 29981
1677 8966 39623
7806 4557 13549
6407 4034 24466
1422 9411 29990
6254 8149 89862
4689 8598 26751
7215 6937 56307
1663 2545 89740
9826 5978 80900
6808 2196 94955
8017 9859 10511
5408 4634 42292
9915 2859 96032
7624 6134 9921
9738 9135 69473
6286 805 5852
1745 5152 99374
7672 335 19624
5641 8383 73496
92 9070 82865
3213 503 79191
8227 3460 19639
36 6347 39285
8014 1703 10488
8654 7522 11448
5192 1792 12797
3554 6544 13712
8094 5076 48487
9911 4310 24833
939 9025 6363
3616 2779 54002
7960 7517 79019
3676 6011 18646
1028 4891 66150
4366 6465 17849
368 7262 61955
6410 1137 2543
7053 6834 35337
6321 7800 85561
2729 4647 68609
8846 999 7257
5814 9585 87071
449 9757 64376
7933 446 24877
4491 2580 4085
1283 7912 99259
4426 8814 56527
1930 7051 4900
6151 4945 99382
5035 3159 98369
2445 7056 77902
7441 1833 79475
460 8587 5125
2488 599 83468
7311 4424 29559
5191 5386 27967
6553 6627 47550
6860 3520 27752
7862 5779 56639
9318 2545 12190
5057 2895 25458
9304 3969 79128
193 1329 63538
9612 3464 24733
7385 5080 20166
8148 3198 74704
95 7651 14254
7800 4009 64602
9772 1180 83313
9037 8875 99289
6676 7747 33541
3314 4631 29193
7528 6732 24928
5296 6420 92594
5498 5019 28830
8066 9060 35346
5056 957 55571
593 8854 57035
108 9610 47475
3717 6955 53135
9658 7257 16415
6473 4549 10346
2730 6164 37297
6461 1654 70704
7024 7405 15787
9793 6326 47656
5802 9024 96541
1024 5462 47929
1650 3307 8629
1147 8069 68883
2532 6474 66796
5878 3568 63200
7728 6535 92525
7640 990 33580
2211 9586 52072
6494 7132 10354
386 3612 38615
1312 6230 41032
2473 5449 46768
5528 2294 56781
9282 5542 43724
3871 1553 90321
3657 8169 56118
8954 9551 60293
1791 7880 8376
6804 2123 676
9500 8811 9633
7645 2076 90625
1066 821 58490
4291 6578 31603
7598 2192 72555
799 5028 46493
4506 5001 63081
674 9496 91970
6449 1675 44770
913 7523 87976
4906 8815 88395
7086 3699 18572
8999 7140 41449
2872 3579 60998
2439 2266 39902
421 8383 68989
9242 8213 13398
2382 5408 63789
9077 8943 41521
8331 4937 38007
3254 6206 91795
656 7498 99178
2089 5335 32010
9399 5139 52496
6796 418 28415
9135 4757 48027
6254 800 64576
7557 5093 89520
4398 3225 30925
6130 3825 5172
4659 5307 70177
3460 4232 95126
6839 8959 32610
9520 8516 29404
2665 8525 97323
2808 3227 94769
4882 5282 29497
8744 5590 99215
4567 9072 26388
983 1792 50537
6192 5974 49696
3548 5602 64668
4472 5617 40036
301 302 4534
8502 1106 36378
8095 4218 6662
58 785 39416
4282 3950 64518
7786 770 89629
1612 8721 10950
1327 6598 78559
2881 2544 24282
5835 7205 51187
5649 7120 27077
4669 8442 94782
9274 2086 92807
4840 3054 77628
5150 6612 91588
3759 6041 97550
4270 9846 48854
4149 7078 66344
8552 3756 63382
4500 2837 86491
1407 2170 24966
956 5110 3520
3706 4574 92322
6734 4259 80069
4128 1 78536
952 1183 73948
8593 385 81828
2898 5086 93537
2375 3661 69888
5433 1444 45163
3534 5698 41195
2444 6145 502
9088 3717 35624
693 9612 73488
2230 6322 33722
4074 9855 50691
1451 483 4686
8084 6371 95713
8306 2467 66953
7454 9501 69941
7195 8597 755
3537 6776 11497
8929 8624 97476
174 7603 84948
3271 990 49389
6365 334 22086
7139 5909 69897
6566 3249 30741
1835 3332 43748
8221 8541 98185
1758 1873 27371
8995 3286 77255
7478 7185 23126
7178 4144 82651
3052 3737 52531
5239 5321 67496
6859 1813 96533
206 6791 21748
377 5558 84860
730 355 57135
5426 3616 8198
347 8517 31363
5575 7812 1813
6293 1377 43362
326 9642 21857
6230 7761 8524
1819 8835 54561
6439 6884 62719
6999 6525 93174
1814 2023 42947
7007 8375 12440
3266 8722 21781
3720 6183 42820
5224 8166 83028
8768 4570 46246
8141 3780 55114
80 4955 98594
6732 5393 14685
752 6167 12488
7746 8744 92117
9019 9551 17113
3815 1712 58607
7636 5295 45812
6639 351 18627
9511 5934 95173
3537 8478 92115
5877 7733 92496
1350 4543 16725
1562 6149 22522
7046 3659 35905
7776 5620 95192
8351 9552 73374
3417 6392 58363
1767 6057 17801
3303 8038 68890
4627 3168 89351
5552 3964 58850
9544 7009 33644
9504 637 28732
9425 9216 62540
1534 8732 4605
7826 4542 6146
9620 4460 626
2684 4327 42207
184 1031 42477
2592 4623 97844
9727 1164 69451
3257 3469 63298
340 6958 2375
4884 8919 99521
628 8202 25507
3075 7279 20655
6286 3384 86197
7937 9870 34235
6312 1141 78384
8632 9487 14129
8052 544 68372
5361 3167 66792
8548 2691 43544
8923 5635 72171
4267 691 19318
1279 377 41252
2774 6715 10710
6994 7283 93038
7866 8805 85855
6812 2737 28380
7775 1786 2907
4103 670 30149
1580 9675 63978
6827 1517 86482
4 4384 59561
8697 4132 80971
5537 113 8195
2519 9928 14654
9935 3266 30200
9627 5499 11921
4443 7107 4428
5578 4051 73609
9197 8328 10323
4114 8572 12987
1795 9158 86267
645 8640 44146
400 8174 56602
1977 9765 93441
6868 4238 77560
2445 4535 24459
6908 2070 99167
6238 9111 89105
4460 5847 6466
5275 1507 45211
332 338 20907
9236 2375 81898
1824 5695 36969
6489 7555 66332
6284 5995 94584
9713 926 21440
5575 184 59858
2601 2700 65244
1806 2511 26231
6848 7691 52028
6300 6120 34553
7104 3684 69950
6216 845 22954
7342 9983 28763
9551 2858 78568
8325 8774 16184
9730 4762 36329
5375 478 88173
5170 3853 74947
2981 3219 564
2746 6733 90335
7416 1875 85909
6782 5475 54046
4848 4173 70641
242 3188 53675
5636 8186 56813
7837 6865 6691
6171 8859 30625
7727 2431 26081
2418 7445 81537
6640 7683 76847
3069 314 4011
9418 8754 55913
8035 170 24786
7497 8711 78355
3429 265 94217
1233 5141 35646
3150 2321 85651
2527 7215 62261
8081 7386 1481
6324 2725 48526
2158 1560 97485
8351 5538 13359
9206 4902 45390
4426 8019 80478
4800 529 36732
3176 1801 61229
572 6135 65486
9212 4130 26757
1144 3041 27953
1228 6932 75153
9329 2798 29140
407 6299 27309
6092 3457 10961
468 8069 23888
5428 4316 37501
4732 9531 46328
4357 9806 80499
1354 802 78133
8953 9835 70173
8833 4754 82327
3907 4475 74947
7838 7173 77723
8665 245 99833
2304 7715 65491
2887 6508 32547
7380 2893 77173
2785 6345 96908
7589 7592 97062
4008 6138 23751
2131 4764 11367
9489 6475 73700
7858 6957 50336
9585 8724 94615
8262 2681 63244
8573 9395 32132
8476 4850 31749
4032 8458 41039
5260 3598 21745
8301 5307 61154
6637 8572 29292
4503 5891 55744
9337 3145 33206
9902 2324 67689
8691 5059 35359
6028 3462 69869
4245 860 99570
4161 4095 65110
333 3427 49696
2091 8434 78065
6314 799 96686
697 4326 11677
4003 6285 20288
6433 7672 14678
9480 5692 42022
5503 819 74851
3533 7126 44808
2304 3213 56894
7315 1200 70766
2671 8981 6659
4632 564 34898
816 5227 28348
241 3166 21833
4827 8640 38572
983 6774 75790
3898 1103 51450
8511 7021 1585
3157 9500 58751
5661 4875 32672
5421 4891 39730
7979 2199 71156
2183 2227 83347
8374 3399 66334
315 4692 52247
3770 7274 61171
5389 4165 24819
1278 5572 39669
4746 4610 42412
6801 9721 64803
4519 5830 21021
7158 1917 76963
5622 3157 1193
6765 858 41422
362 1964 3651
532 1379 37756
1260 6204 35067
2173 7000 27825
7595 8785 75065
1544 6623 13182
5826 4341 80304
2830 6542 27900
1008 4155 75674
497 3796 6899
8403 3787 60870
8249 3101 57208
65 9459 82112
8199 56 82378
3318 9564 6079
6637 1918 2079
8159 8814 26093
2045 1927 33459
9975 7478 56086
6726 9434 44782
4370 9158 36628
9340 1556 77620
6536 7789 72409
6262 3965 6162
4419 8264 61406
8813 4358 57990
9435 601 69323
7827 9030 7439
9136 8901 19528
4146 7830 50551
1498 2356 76802
662 2316 28798
2653 2132 55329
5292 8645 31880
2336 9982 11529
7243 8805 85320
5584 780 98542
867 642 61006
1935 778 19646
3477 6975 79054
5666 29 41960
9107 4246 72179
5515 9697 95442
2505 9546 65379
9443 6982 71899
2635 6411 35412
5484 1068 11149
2064 1113 41423
757 7998 2984
7662 5758 90626
3406 652 46570
8552 7078 14315
797 2589 84449
4229 514 55747
5601 6484 13333
6833 4494 20682
7736 8865 60529
1689 2510 39025
6251 5147 77363
5123 7647 16652
1665 1084 60532
5499 2732 85112
3428 973 39736
9012 991 35274
5502 9875 89849
686 8970 69402
1895 7225 25936
244 4038 9424
7346 5951 92997
5113 5643 98509
518 8883 84952
5524 7553 96636
6538 8510 40912
2072 5158 4793
6004 5841 48228
136 4111 5538
1491 6368 43304
522 627 42941
3274 5311 82522
2603 3285 6089
5936 2460 28012
4611 2642 84680
3541 4269 34771
4969 8748 8717
2982 7051 81360
4345 3686 66370
2101 350 32191
3812 8672 92797
8658 1290 14622
3288 2196 39747
3517 2905 63295
465 4721 94972
7920 170 51281
8736 7047 68825
7783 8554 1899
9258 9876 17442
6931 3762 35641
7268 3438 40708
2607 4256 78699
5101 7233 74523
4114 5321 96380
8507 7370 91355
8758 4815 256
9962 1668 68420
151 9822 71698
1745 7826 25639
3294 7133 78491
390 3854 50067
1120 3138 56070
8821 305 59653
9314 6534 42307
1916 1987 11310
9440 7675 40249
682 2964 82086
7486 2650 49233
9657 1467 47633
2093 8913 83552
7432 4239 36848
1329 1836 13013
3725 6308 44875
4849 162 68132
5963 2823 24701
3968 1619 20977
6495 76 18367
4635 5328 95167
4465 5543 85369
5236 5626 72570
6008 8810 70341
5582 1215 26244
941 7774 48550
6169 8162 67421
3733 9188 18505
8879 7210 65013
9672 3389 28601
3775 8062 13046
1431 1960 18600
2409 4942 91340
5949 652 64924
7290 9748 71160
8676 5957 25880
6826 1051 13781
8011 4803 45580
4340 2560 99977
8261 7057 79359
3429 9176 93104
9141 5971 20187
1528 1746 98437
8 8739 63417
1248 7374 76274
5011 5149 56430
6823 4076 72409
206 4632 11989
1142 7401 38147
2064 9335 76797
84 7335 29864
3468 4545 40982
1188 4908 64831
9580 8653 3960
5770 6430 44936
8524 2161 20
4366 5004 7895
9562 8716 73918
6979 6656 95107
763 641 42778
2873 7987 20431
3777 2214 75910
2625 7424 98232
43 7357 58664
4432 3021 18752
1628 3043 83672
3239 6902 67449
9777 5655 90704
6161 8395 74485
5932 9900 13651
6382 2093 12109
6245 1921 43579
2767 9861 60112
4195 7583 99911
4531 6629 36334
8759 7717 77412
8849 6162 97605
9417 7632 12346
4693 5056 61642
6134 7103 16506
607 400 19995
2185 8245 53221
6298 7799 74756
8745 8831 62496
2490 9776 61968
6387 1144 57398
7289 5957 28274
472 8073 67053
3619 9785 23188
6393 8342 26926
5855 4872 8478
7170 1447 86927
9216 5970 93546
4980 1412 96930
7020 7109 68840
6727 3140 89090
2940 1387 34733
1071 5415 49948
101 6339 95808
5517 6545 36988
3094 627 68871
5896 2313 16537
2594 1133 71758
9661 7426 26243
6847 4193 69273
52 761 15082
8255 7779 38636
4245 79 53042
783 1709 40152
9402 2025 84790
5838 4199 97321
6085 6230 27962
2542 9189 21709
1381 32 69652
8801 882 76934
436 2822 20701
7853 1931 86322
2725 6967 33012
7954 9391 75706
7403 6323 4594
973 1972 69177
2940 7855 88565
3484 3292 59663
4935 6934 50662
837 8473 38663
2915 5911 33549
497 8430 34245
9770 2012 12312
8238 6552 40083
5812 4408 88615
4197 8636 70284
5960 4805 71578
4296 626 29578
7440 5051 83518
1951 209 17453
4940 9764 44277
468 6076 10476
793 4944 8453
1565 396 57600
3794 4803 44420
2682 1456 85518
9943 5959 59297
8191 7666 5300
6588 4718 32565
9203 2106 38615
6533 7624 65227
9385 6216 37612
559 2822 98861
3134 4126 21542
8258 2781 96369
7491 5372 36575
6694 7694 47811
7581 5343 53993
1458 3108 43475
1563 9755 13493
5852 3311 55457
7206 1048 70277
8973 448 40424
175 5722 98415
7460 5477 96041
2453 4901 24658
8141 4775 505
4357 8016 28382
4002 6673 95980
9143 5736 1950
5699 243 32867
4246 3496 424
7569 8776 60083
5854 38 28136
2449 5860 50135
3516 8609 36168
1150 8033 60184
5842 9945 24612
6206 586 84987
9002 1359 85773
7626 3192 1548
9004 7359 87803
1879 7725 6441
6882 7018 54296
1945 6703 9360
8587 2823 25546
6234 8951 83917
5006 6316 64001
7479 3914 69982
2018 9081 16513
7100 8887 65353
4490 6630 22097
1904 7729 29888
437 9309 2628
9202 1774 92210
9526 2121 3494
8085 9008 84533
4945 5713 49131
1354 1459 46642
2311 399 27668
4172 7384 26097
1667 5125 3971
8513 2720 4550
2101 3346 35489
7695 8013 66876
574 3504 79373
172 1125 22944
1084 5665 70118
3642 1511 43696
6024 7258 22620
7825 2594 31045
6205 1376 39187
5727 7123 13757
491 9570 46489
7885 3392 90606
9373 3863 59274
1891 3538 44519
9126 9960 49216
2606 4903 12104
3874 4576 32
2608 8407 49733
908 4946 41155
5832 6454 38837
5851 7163 24897
5011 5452 84673
7234 9562 73924
5059 1169 27147
4791 5548 28043
7982 8699 69213
4323 8956 76253
5977 1164 24467
8842 953 78544
3013 5943 96202
301 9786 22810
4538 7379 15145
6254 4879 6647
803 8195 27056
1251 5593 34011
746 1059 15105
7918 8460 698
5012 503 69131
3579 1651 13973
6255 9616 61246
5163 7204 40327
4587 2672 22379
3903 5253 40815
7846 9439 11386
3048 3679 26336
460 1326 24017
3183 5584 17703
4333 9052 84611
9424 2439 97725
3984 134 9527
5467 4139 23277
2808 2419 61337
3565 6492 90375
3318 1808 64742
7883 190 22117
9823 7897 61716
7617 4674 83133
1982 9080 37855
5353 4790 33928
716 7762 96699
5551 4719 80337
1406 5888 13141
1716 1589 83746
7967 1818 46444
9328 9504 19658
8863 8282 82960
2749 2721 14706
6619 5919 42200
4705 7603 7266
5359 400 81546
5083 7794 45807
8361 35 12006
4753 4940 49511
670 6877 31667
5081 4439 15231
8706 6221 13517
517 6978 64060
8723 835 91055
4724 1632 72832
7367 4470 57948
9750 9617 81079
8039 9878 2580
6976 7475 30882
7515 2638 51957
272 8744 25186
7047 8542 40750
786 3977 61704
3942 4182 75979
6948 939 47324
9061 4423 80189
1989 8720 2957
1634 8022 18954
9700 2208 19736
5893 7921 78420
7112 2536 83003
7583 3575 82253
4827 9572 92987
2770 9938 73275
9052 9608 33107
3760 616 83399
4965 2629 5664
9304 3698 13292
5480 9481 52490
1950 8843 23389
2225 3254 74293
4025 6972 85751
679 9928 28648
7282 3143 90664
7156 1505 2717
5867 1954 7135
487 9031 79882
493 6053 3094
7414 1167 79438
8502 2951 27580
4762 8794 10207
6050 3717 33511
2197 3520 46995
7112 9092 39514
70 2827 56044
1704 9417 4466
6320 9431 86473
3923 7430 34807
5478 4488 67786
6491 9463 95776
2827 3052 45251
4716 989 75175
8697 8963 53221
3866 2073 44494
9840 2971 32393
7260 3948 47697
2257 6255 71741
904 942 30573
5802 4146 17075
8705 1197 25841
6883 2135 72167
2125 5369 22755
9161 948 7760
9291 5532 6997
2827 1881 34571
3285 1438 63850
6323 8843 50883
65 3562 39171
2487 1604 58661
9662 4106 60142
3152 3087 33154
9980 3786 19696
105 9040 71078
796 7866 7057
4619 2370 13272
5433 7844 40744
7783 8645 28690
6326 2113 32904
1909 7063 15299
1209 6023 75083
8829 6657 60033
2167 6965 24606
5779 1476 92692
8882 5921 61388
312 9220 25089
1008 2208 2254
9694 8341 30932
589 1975 3090
6346 6501 65968
372 1682 28427
8912 874 17211
2776 5522 9721
8699 3133 6437
409 9947 66585
8220 6630 90232
5700 542 63248
4532 5736 82854
5419 6867 43091
692 3968 6063
5095 6491 8538
2932 7514 98161
1706 7988 67302
4114 1379 46164
9849 333 19439
3277 6518 50677
3128 3516 88050
6530 9360 74451
9400 1950 62202
8742 1446 15896
4670 4302 37646
20 745 83306
2854 9257 46971
3289 8152 73201
6551 753 33698
8397 3462 54090
4807 6127 52965
2404 8829 89421
3202 4221 77453
597 8979 52540
1830 1155 56383
8953 2106 81965
5490 7682 94239
7752 2413 58328
7967 9168 93636
8448 8969 35204
831 3795 98590
8215 922 91086
533 112 2277
690 775 59771
7796 5125 7651
166 2928 69472
6492 6981 56740
2143 8694 76366
65 9827 6492
4750 2043 93283
3661 9794 12793
4615 346 17007
9081 4572 19370
5034 6921 71651
