800 10200
755 296 94
634 71 67
751 520 82
655 261 97
611 136 6
509 468 78
227 758 6
189 177 33
31 677 37
721 474 10
625 347 43
372 610 7
169 641 68
102 790 82
21 5 22
82 398 65
692 307 88
1 407 63
764 86 78
612 767 12
233 488 7
157 194 54
297 641 21
687 533 5
165 638 8
743 240 29
689 337 15
746 640 42
183 778 74
415 557 33
640 36 99
191 200 40
165 721 10
380 57 39
756 425 19
176 295 65
742 145 56
743 105 81
128 136 51
430 108 87
7 791 29
285 4 92
680 313 86
98 792 85
232 520 44
15 552 58
521 9 39
422 98 34
222 506 42
611 261 12
752 347 72
362 276 47
113 762 8
562 287 83
448 771 62
626 462 66
669 486 26
234 15 77
431 554 42
277 193 80
531 563 8
460 160 43
103 463 40
285 627 81
279 198 64
654 564 54
359 130 65
268 191 1
674 188 91
248 286 84
162 489 80
531 307 11
640 165 17
744 263 46
381 158 43
90 499 30
336 98 24
336 748 30
211 364 32
701 275 63
393 717 6
340 701 88
786 663 94
300 415 10
593 495 38
335 797 64
413 564 20
136 372 98
358 746 94
621 6 40
234 427 27
235 326 32
344 495 36
465 292 16
739 154 39
126 59 98
395 742 74
334 248 40
328 754 12
99 364 31
791 43 92
208 789 70
745 506 95
555 553 11
650 173 43
690 228 51
14 585 52
222 51 38
450 752 94
584 129 17
433 719 20
696 33 86
181 714 16
724 637 52
257 555 94
584 446 44
684 104 33
499 700 51
671 340 80
178 680 6
705 104 22
527 791 14
258 690 17
12 49 96
7 158 68
684 474 96
277 548 39
67 160 73
672 466 26
318 357 61
661 186 69
213 686 93
774 798 98
655 589 67
214 154 3
790 363 31
325 658 26
700 313 87
605 189 55
749 408 2
125 305 22
279 711 35
773 528 40
118 781 5
643 243 86
228 519 95
189 374 87
736 275 74
735 164 94
254 221 2
614 67 57
303 681 69
237 578 92
49 705 4
87 705 29
281 353 60
350 289 22
383 481 92
315 653 12
74 514 72
374 392 99
797 219 21
528 88 34
2 678 86
174 755 1
662 358 88
584 425 37
468 315 37
562 593 51
5 296 78
489 407 19
583 451 93
577 261 74
573 703 48
271 177 6
631 566 68
210 680 86
643 506 1
614 792 94
499 125 51
523 195 44
208 63 60
403 322 83
607 247 15
170 439 31
401 645 49
202 247 53
689 375 58
607 151 29
137 89 91
759 213 78
117 65 94
654 490 61
108 187 65
504 430 9
651 658 83
719 268 98
484 640 63
371 742 15
7 111 36
492 365 92
97 402 49
644 717 87
315 271 33
588 411 95
400 685 33
729 508 24
589 546 47
690 785 71
638 349 82
733 450 25
123 433 49
775 9 14
49 292 48
370 386 7
724 89 83
67 433 86
357 410 8
299 276 85
736 265 96
598 650 46
745 296 97
786 707 86
215 615 31
673 202 88
416 13 3
577 335 40
518 202 60
443 57 8
418 763 20
715 203 30
112 95 93
239 789 57
474 121 46
51 94 21
425 454 28
59 624 29
584 33 77
561 132 8
90 659 74
177 718 88
447 705 39
338 715 49
386 464 47
55 42 54
102 443 97
342 632 52
625 633 39
552 336 8
153 263 41
562 322 21
621 285 4
595 739 25
486 335 52
207 53 92
239 257 67
762 247 62
210 144 88
39 558 35
261 477 51
402 213 13
500 381 45
524 99 53
784 351 95
295 188 76
408 541 30
259 698 75
613 614 42
599 508 77
123 778 35
546 782 28
366 198 52
340 571 99
51 114 83
280 432 27
680 41 96
197 242 96
38 504 69
356 450 50
197 330 33
419 559 79
687 722 29
635 380 98
489 377 4
382 115 25
479 138 74
293 105 28
751 28 51
248 275 82
504 767 3
94 169 20
131 138 9
454 473 11
306 68 57
759 302 9
136 80 31
692 66 100
728 670 49
564 161 27
273 207 83
512 287 97
457 520 77
173 413 62
394 666 57
797 406 31
634 400 6
496 272 22
622 474 16
79 673 18
529 473 41
475 191 1
688 460 51
659 588 91
41 281 24
325 385 9
21 607 75
518 723 35
720 596 29
356 438 16
514 667 18
87 529 20
750 710 11
762 289 72
591 728 11
598 763 100
121 10 61
271 278 47
327 119 95
237 475 48
232 326 76
680 140 13
780 343 14
87 115 3
170 433 82
185 620 11
533 747 86
421 20 60
160 184 12
590 371 81
15 151 28
634 295 92
192 731 28
325 690 43
345 568 33
753 358 42
82 783 57
144 16 10
389 156 84
116 578 17
181 348 12
214 580 38
348 419 17
773 381 79
376 351 20
625 413 64
184 38 89
343 238 45
707 775 87
270 636 15
553 591 79
435 738 60
238 665 42
434 727 77
115 667 52
566 216 40
487 622 55
242 726 98
589 798 96
655 482 61
334 242 14
216 439 61
66 445 13
580 521 76
762 37 83
195 44 28
337 435 93
12 71 24
52 92 5
357 26 99
526 782 81
788 556 60
633 766 66
357 154 25
385 721 95
700 156 26
442 745 72
157 345 93
132 690 39
409 686 28
317 749 100
251 122 57
648 796 83
81 795 46
187 770 80
290 398 28
277 742 28
738 386 85
155 775 27
669 272 62
197 99 23
283 659 45
724 247 55
742 248 19
218 174 93
285 164 24
330 782 93
58 165 86
641 608 39
128 189 1
339 223 79
200 427 86
602 773 10
281 380 45
502 534 14
68 508 100
623 323 62
709 323 54
500 27 24
476 623 28
408 564 6
445 124 64
78 739 45
94 178 32
602 583 52
260 367 62
729 560 25
363 21 7
307 565 45
500 502 30
31 86 98
576 247 54
15 121 37
331 190 65
17 31 66
602 142 32
412 564 12
550 677 97
404 551 31
365 690 65
461 568 81
31 572 95
27 251 90
551 339 51
798 302 25
603 282 67
237 508 40
454 52 21
706 50 98
85 527 62
262 514 27
352 366 81
286 213 8
315 474 91
150 566 24
222 330 86
747 603 82
48 434 4
254 439 49
506 265 78
535 573 9
459 191 32
247 119 46
647 702 19
451 295 54
148 799 37
749 316 10
263 49 72
4 505 1
236 164 82
798 386 13
724 412 50
484 744 54
67 467 87
30 501 81
378 239 90
480 219 9
130 293 62
308 378 84
505 77 8
745 400 12
513 264 98
508 582 2
742 751 27
742 55 35
687 477 20
133 227 30
649 350 98
366 756 25
464 153 41
307 144 84
94 347 43
241 799 94
152 550 68
220 383 49
566 761 29
174 582 57
403 737 78
397 598 61
181 447 17
731 103 70
190 763 43
132 113 38
756 745 2
739 185 59
237 250 81
53 29 56
447 486 46
545 770 44
390 600 2
103 285 35
309 154 25
616 640 13
130 353 60
502 423 29
333 283 71
381 642 29
305 343 83
241 485 54
13 149 60
89 718 23
52 80 27
187 22 18
115 776 78
681 539 31
707 468 92
236 588 52
719 103 72
688 438 4
263 385 64
751 334 98
421 89 95
162 415 93
286 649 18
164 342 79
653 282 46
456 779 23
380 17 11
574 114 70
116 89 16
513 738 55
263 178 95
4 645 89
347 409 66
733 512 30
575 338 49
250 21 50
696 195 19
63 159 21
636 214 11
400 611 30
745 17 82
86 710 98
105 255 58
464 279 9
720 323 23
201 550 71
703 506 21
456 576 69
311 102 96
769 468 18
227 64 66
222 290 71
320 188 20
718 235 12
272 478 100
686 276 89
735 638 33
694 283 23
372 311 68
679 639 85
315 789 30
499 106 77
146 286 18
236 321 90
274 449 72
689 47 62
576 191 75
53 270 32
84 215 87
529 375 25
649 374 62
333 780 67
773 221 9
43 354 5
490 724 2
244 148 12
254 655 20
454 453 6
503 383 73
669 310 54
650 28 38
32 361 11
597 80 48
15 339 96
42 775 74
75 40 64
383 725 23
293 195 70
660 456 66
715 500 47
451 303 84
688 367 27
750 682 97
347 594 17
613 51 42
114 629 70
470 428 17
775 472 9
633 171 9
579 426 68
635 483 56
337 469 61
715 756 7
46 753 87
547 629 57
655 776 7
248 768 35
595 391 6
773 510 98
426 38 23
564 339 89
388 345 9
334 652 6
734 23 51
740 648 27
202 329 28
510 580 42
542 471 98
195 523 84
352 111 61
458 125 37
495 343 51
128 670 49
660 212 65
154 194 42
746 315 88
92 87 95
523 151 38
554 211 63
605 699 19
335 606 85
604 714 52
715 770 75
425 5 58
34 306 40
114 596 34
193 152 39
483 695 64
627 451 1
429 783 64
37 112 46
309 488 52
374 791 43
543 649 48
387 568 66
412 190 23
177 743 80
657 36 40
475 565 67
137 567 48
221 288 18
61 280 76
1 94 29
34 2 5
458 69 28
532 431 83
319 382 57
737 293 51
25 202 45
760 646 93
16 756 91
530 311 20
674 25 62
129 400 75
709 309 74
247 549 53
302 591 15
665 468 44
577 70 22
326 335 76
348 29 32
322 780 61
159 485 7
39 330 61
30 9 14
589 326 3
393 415 33
664 62 74
122 141 21
131 773 35
289 185 61
619 72 69
524 501 14
222 607 62
282 746 35
357 87 67
449 355 44
239 318 71
637 157 88
191 560 37
764 173 69
600 290 98
423 273 32
646 588 41
178 475 69
240 187 70
295 442 95
29 695 8
528 299 31
132 465 46
291 128 30
696 753 67
658 463 89
434 94 25
114 381 45
65 623 44
363 492 7
655 145 88
673 2 20
404 600 93
610 122 16
672 139 84
368 400 1
645 490 29
464 169 47
611 291 52
660 673 46
119 373 88
773 440 34
421 483 67
341 383 13
36 701 66
67 766 62
203 299 64
143 73 22
730 795 61
192 651 68
295 435 71
461 26 22
217 294 55
592 146 20
619 389 65
583 793 4
238 309 32
43 574 78
768 414 49
416 641 4
87 509 49
64 547 69
425 490 35
772 752 95
574 454 51
149 585 6
282 552 27
145 789 54
165 234 16
737 74 96
444 15 83
313 24 25
61 23 61
432 502 46
302 102 12
547 241 55
334 144 15
580 177 77
480 616 80
489 493 74
500 555 64
465 177 97
216 328 23
121 590 98
95 82 41
319 35 16
207 265 57
565 778 100
48 261 44
234 421 43
243 3 72
789 617 79
225 148 25
675 587 6
581 420 40
418 522 24
27 743 75
302 93 90
154 170 41
635 605 71
351 408 74
612 53 54
476 523 25
371 392 93
320 790 69
112 131 13
552 432 61
526 4 62
646 226 71
372 394 21
784 435 7
105 127 7
331 403 32
35 291 52
216 263 79
241 154 76
223 116 43
519 599 49
155 174 96
9 778 65
5 290 19
123 487 37
261 2 98
423 793 19
150 785 93
783 294 88
568 367 56
213 100 33
347 70 10
297 220 56
394 661 6
243 380 93
757 412 56
640 451 10
707 361 10
625 776 67
407 610 16
737 619 14
610 211 32
279 383 23
457 537 67
525 343 94
310 367 28
31 656 66
644 601 27
503 31 76
551 334 33
151 765 43
27 394 4
744 655 91
13 84 19
2 185 31
750 589 46
604 773 53
246 154 40
310 463 12
470 691 28
37 469 32
35 780 92
606 701 96
447 258 97
5 6 86
361 777 2
87 627 69
359 118 21
118 340 7
593 136 38
757 214 90
257 219 54
4 718 48
218 720 88
93 641 61
695 566 25
239 215 20
533 444 61
362 321 9
449 763 85
331 199 10
198 223 11
394 151 47
721 438 89
322 746 55
231 476 4
160 759 79
778 517 24
559 222 85
678 139 48
515 525 46
66 570 22
195 438 16
388 217 22
507 53 32
197 220 2
66 700 70
407 135 81
201 416 57
339 612 85
773 328 33
551 328 74
702 692 71
319 258 51
247 172 20
466 37 34
256 523 8
368 471 67
186 330 76
554 443 58
170 209 34
706 187 66
225 219 88
596 121 72
235 456 92
515 631 33
598 488 75
584 549 98
516 485 64
249 106 1
276 626 31
662 630 48
492 210 90
409 70 88
363 75 95
477 25 36
334 428 13
719 722 91
481 444 72
308 494 100
456 293 67
603 648 60
141 352 53
388 234 84
556 98 40
463 214 20
572 390 76
41 244 11
480 763 80
148 383 1
527 17 21
55 555 53
708 485 60
595 473 97
284 657 53
733 248 4
23 657 70
636 355 61
177 753 95
46 493 42
767 27 29
437 457 5
658 581 9
739 307 59
184 5 20
83 430 90
41 685 42
291 464 8
6 612 17
520 774 77
542 750 48
97 191 82
129 63 30
571 145 80
140 414 75
510 715 71
23 152 42
635 762 24
445 200 22
595 410 48
43 5 88
395 671 62
588 524 22
238 675 48
627 558 41
99 753 33
201 797 31
528 435 5
633 274 25
558 761 53
346 353 3
302 618 53
188 481 8
683 399 55
502 54 51
786 317 60
271 321 95
687 163 73
11 202 92
121 84 64
567 779 18
800 534 53
727 384 14
757 203 44
143 525 33
441 127 67
48 47 56
74 755 71
773 711 98
715 105 70
734 580 96
691 624 83
444 785 83
56 402 26
702 286 34
764 731 34
362 465 39
536 748 20
191 143 15
487 384 17
602 71 68
790 285 32
775 384 14
138 767 1
457 292 56
529 129 12
173 492 17
205 236 65
523 332 30
638 324 92
125 449 26
494 241 48
165 570 56
610 683 48
538 772 28
415 361 66
306 378 53
27 714 94
245 332 46
485 133 85
513 302 94
566 173 91
345 644 36
665 40 62
19 748 76
632 50 44
737 203 87
137 205 3
479 380 42
664 715 31
30 278 9
213 318 32
176 572 85
65 639 10
756 522 82
372 509 77
100 62 9
722 584 13
636 389 75
623 509 93
780 359 35
735 84 74
321 596 74
771 487 27
401 48 75
240 101 30
5 316 60
545 408 42
395 230 82
95 435 32
60 499 45
495 447 11
10 524 32
381 167 83
141 326 38
295 290 43
591 374 13
140 800 94
118 788 90
117 88 19
242 685 62
483 368 77
135 239 79
219 206 59
283 400 42
111 414 23
707 512 56
302 516 65
459 558 64
601 773 41
243 568 99
436 563 40
509 533 44
727 695 98
267 311 55
337 90 37
44 585 45
684 410 95
201 186 68
154 57 46
721 327 13
353 739 38
737 553 15
451 64 1
791 415 38
210 538 28
472 60 24
52 304 43
576 434 59
307 188 95
42 448 60
519 481 90
95 666 2
679 696 32
131 216 31
396 348 99
125 129 14
232 660 100
775 375 29
39 448 92
791 742 9
548 743 16
525 73 58
367 95 62
381 285 6
220 253 72
125 10 12
238 64 37
594 653 49
645 569 29
728 747 18
133 316 65
80 51 87
105 332 65
15 594 40
264 643 45
227 764 38
485 481 45
616 152 16
348 631 96
204 684 43
374 30 39
89 606 66
646 542 84
266 255 23
604 576 96
513 221 14
502 578 89
436 764 69
556 272 96
654 285 22
472 468 93
92 78 42
515 3 29
214 724 60
242 773 57
400 631 93
656 165 72
482 143 83
189 442 93
659 237 84
535 52 94
780 428 85
743 713 45
732 601 34
110 386 62
359 543 52
465 417 96
19 471 29
578 533 3
405 495 79
304 737 66
761 634 80
465 169 21
688 568 4
366 222 97
702 647 23
399 363 87
772 585 9
776 287 58
555 759 96
579 125 47
721 774 57
751 34 51
216 664 22
361 215 16
76 709 66
136 212 86
446 240 6
205 637 7
35 464 78
472 611 93
689 411 93
369 32 14
482 688 96
755 537 39
194 163 70
337 230 38
562 331 52
616 514 20
314 529 59
38 499 98
244 183 4
218 412 33
533 326 44
670 160 18
639 316 83
97 536 26
261 373 6
89 441 53
125 89 18
233 287 65
396 485 12
174 222 82
206 637 90
208 777 81
260 530 68
230 35 9
674 624 74
42 6 73
377 107 16
62 498 62
769 490 24
350 279 23
363 307 99
647 165 83
709 441 19
296 596 97
590 163 55
424 47 8
797 669 4
727 550 1
588 100 59
472 659 4
426 109 79
526 619 11
352 535 25
70 521 51
291 434 37
517 759 12
347 559 43
51 767 35
595 73 90
775 208 67
193 243 28
53 467 22
183 675 95
660 560 49
235 255 18
212 155 5
131 166 99
31 4 58
260 769 55
398 127 4
220 780 91
559 593 45
238 95 2
597 796 31
414 257 80
192 428 59
796 430 6
749 257 53
149 775 41
744 760 18
44 401 96
781 165 95
344 341 9
52 477 95
519 430 68
795 229 79
325 788 64
570 379 84
665 420 74
49 158 64
719 553 27
212 120 20
389 586 82
597 78 72
596 660 87
112 299 2
705 425 57
156 649 83
688 655 25
691 664 33
390 242 33
500 419 84
48 454 19
285 263 21
100 342 31
552 202 83
289 575 48
772 642 58
221 285 67
231 356 66
429 87 81
339 686 62
470 685 2
40 595 35
563 800 98
234 6 61
711 578 96
83 394 54
102 415 8
220 120 8
158 394 46
679 82 70
266 140 60
432 136 55
371 660 72
111 668 7
4 385 10
197 527 65
661 672 31
292 361 43
15 288 6
76 455 15
330 740 5
532 84 39
144 271 97
725 445 25
161 90 63
755 764 34
143 391 17
469 654 59
120 71 33
6 91 24
301 761 85
121 108 20
662 349 91
388 169 5
538 379 20
716 576 19
80 404 4
531 791 79
677 652 96
447 243 25
686 151 43
76 745 51
207 707 95
244 388 7
76 613 82
61 247 68
272 584 19
419 773 84
187 371 84
230 15 84
81 793 80
599 573 19
607 199 86
798 47 48
464 456 59
47 582 56
433 92 23
750 110 19
513 730 39
608 654 58
573 611 42
403 786 8
234 104 22
687 792 31
35 126 64
191 697 58
356 352 91
250 473 30
183 644 41
118 402 70
639 195 58
270 94 90
195 674 2
50 99 10
28 6 82
496 259 30
130 55 18
418 611 61
680 311 31
85 67 25
767 523 49
582 659 14
749 250 60
261 781 21
152 44 77
627 66 96
755 568 67
673 528 5
97 619 33
541 390 90
475 276 71
570 792 96
579 115 76
383 547 66
424 98 61
370 610 5
346 387 83
517 498 47
272 332 32
224 2 24
151 336 22
593 127 73
733 303 1
465 189 68
286 351 95
408 777 64
79 28 9
324 719 6
552 302 99
292 615 43
342 153 11
459 740 55
737 266 35
307 223 81
762 608 45
142 545 79
41 536 23
180 495 45
789 765 78
426 58 66
245 206 98
559 199 79
438 594 31
396 475 36
492 57 39
636 618 91
574 564 8
153 578 86
620 376 59
232 147 7
516 13 26
39 449 82
645 541 50
246 524 87
179 666 73
419 574 78
251 656 66
410 662 19
776 141 9
492 373 18
711 430 37
765 582 10
663 523 75
564 178 68
20 100 17
190 68 38
101 205 91
547 26 45
260 663 14
781 717 21
621 640 38
117 97 47
650 797 96
464 432 40
318 550 32
346 660 71
495 419 27
449 691 99
601 245 85
563 430 31
176 775 13
172 557 87
373 438 65
58 484 51
317 541 60
370 298 45
541 773 94
569 188 70
697 13 31
203 301 69
270 373 35
367 16 76
126 369 96
350 455 60
188 235 64
560 46 64
24 313 21
9 227 84
493 129 19
579 120 2
744 9 18
701 60 84
122 259 7
676 518 39
161 695 83
481 515 84
659 786 90
739 481 98
780 688 4
301 124 3
217 358 18
161 488 7
165 370 48
174 672 61
196 646 1
408 782 20
765 465 11
262 122 61
444 240 40
593 215 46
377 148 37
491 300 31
194 405 17
685 544 39
591 55 12
485 521 77
519 572 23
639 278 67
782 681 51
211 123 84
402 124 68
335 348 49
277 558 43
357 29 78
252 196 58
375 168 66
473 284 44
577 799 51
85 374 93
295 132 67
481 160 99
736 775 38
127 229 93
98 752 54
267 88 15
496 300 99
495 189 71
417 764 91
775 152 63
625 571 41
17 217 3
109 720 17
185 295 16
570 597 68
739 396 57
711 294 68
410 193 14
116 173 34
87 187 14
130 12 90
789 309 61
92 492 7
788 735 78
485 293 9
204 518 14
483 78 59
340 550 94
332 551 77
50 269 22
112 421 9
37 656 26
774 573 48
112 179 91
474 275 73
169 276 70
727 196 60
739 313 21
688 434 56
248 699 90
213 592 22
602 690 72
436 142 76
411 98 76
588 454 11
219 613 93
409 423 64
49 154 78
92 417 9
733 334 80
458 370 54
77 9 31
312 591 56
621 668 57
69 694 14
276 73 90
135 691 47
299 530 78
697 561 8
768 486 43
37 644 15
748 8 49
14 435 11
418 514 8
193 586 53
56 682 25
60 608 30
217 786 35
350 6 10
524 662 35
304 177 33
30 289 70
52 137 36
631 607 7
301 465 79
603 522 57
302 569 32
62 526 15
199 226 83
301 96 33
684 561 96
410 62 20
392 311 1
647 679 5
257 736 61
374 94 30
748 762 8
688 634 87
372 423 49
724 497 99
678 102 100
610 709 10
1 541 44
424 175 33
604 171 56
492 555 39
599 685 56
698 548 47
5 15 3
15 448 94
25 373 51
710 653 87
656 105 81
386 365 68
511 135 89
28 288 87
414 6 80
623 209 84
308 137 33
610 3 46
484 679 18
86 188 37
344 87 47
368 434 57
460 511 56
423 372 13
701 189 26
49 379 61
755 55 22
202 210 1
108 512 50
167 708 46
299 267 35
314 420 77
768 468 80
581 642 19
344 332 20
3 363 35
584 677 83
276 193 3
629 735 59
297 284 98
199 17 91
433 288 68
334 443 36
258 673 78
693 10 86
459 532 88
102 172 45
153 215 41
445 759 93
552 67 2
784 180 79
172 464 50
446 657 86
575 616 88
24 7 1
364 624 53
205 232 22
605 116 60
409 173 50
226 434 80
272 414 34
514 777 73
263 514 74
198 226 18
738 744 12
291 31 38
196 23 3
648 323 41
372 723 13
72 641 72
13 368 54
41 712 7
168 187 2
301 271 18
620 293 54
224 413 34
790 691 46
163 283 18
453 516 33
152 797 90
553 2 20
623 78 15
108 491 4
367 731 68
96 33 27
199 610 67
651 337 18
343 92 67
560 448 65
154 584 9
735 700 94
310 537 1
31 193 69
7 482 82
313 362 24
520 448 57
200 314 27
226 776 34
480 586 66
633 753 7
604 565 74
597 261 82
363 738 17
174 292 86
797 401 53
27 24 33
265 777 47
764 703 47
706 417 21
261 149 34
348 524 93
45 322 37
312 714 39
599 644 42
215 204 13
607 702 55
702 486 84
393 480 60
357 284 14
6 535 54
742 486 31
648 535 35
100 389 57
520 551 2
249 266 32
693 526 9
260 35 33
543 92 68
433 745 37
643 764 47
266 711 100
185 23 56
287 589 74
699 555 30
593 277 47
600 238 93
132 277 43
410 509 14
454 294 12
692 425 58
794 788 19
399 739 59
617 614 31
374 230 13
395 463 24
128 550 6
529 405 64
93 279 100
278 641 60
100 384 59
263 424 70
27 417 31
560 344 68
40 545 94
104 646 40
503 445 49
254 599 78
268 173 16
325 141 97
459 504 21
733 596 66
773 27 22
676 493 81
517 245 69
221 794 38
667 86 87
158 778 44
552 200 82
64 10 9
240 417 9
116 170 82
201 221 64
588 3 64
741 46 97
489 661 86
431 385 81
189 746 19
355 635 88
347 392 100
478 426 49
224 632 40
34 240 93
800 213 58
488 588 52
85 25 67
299 491 73
293 323 5
178 463 94
179 685 96
61 670 21
744 12 75
211 717 6
642 392 33
266 461 21
286 95 65
727 406 52
385 628 59
665 435 88
588 669 81
737 142 25
576 588 68
643 220 88
15 701 35
706 107 6
453 64 88
664 363 70
342 777 93
101 58 21
9 54 95
378 659 96
421 736 60
741 729 74
602 166 31
223 736 100
178 533 51
243 796 21
121 27 44
177 141 46
138 557 1
531 458 31
763 790 25
79 141 78
427 131 18
574 512 72
266 269 43
203 485 69
297 325 25
255 747 20
323 646 95
556 367 8
588 247 21
184 591 85
152 670 55
588 694 77
558 269 98
220 421 85
557 423 92
217 382 7
479 210 55
757 182 46
541 451 26
118 283 85
706 582 16
638 3 16
564 556 41
377 215 20
80 794 70
743 767 80
596 782 16
716 751 15
690 212 17
150 82 28
691 41 43
302 469 28
105 143 75
162 22 28
665 530 32
530 685 3
8 570 8
632 155 77
485 177 71
605 241 92
534 22 76
473 356 10
320 233 40
664 591 42
633 280 89
181 581 22
378 551 25
218 482 37
624 510 46
361 760 45
348 343 46
56 307 65
70 615 97
575 13 80
706 208 98
5 56 39
226 325 78
39 711 27
251 124 68
682 29 48
411 250 76
259 762 30
427 443 39
36 386 80
111 169 80
441 200 65
548 66 70
795 658 99
358 3 82
502 382 34
604 266 84
762 647 59
620 656 13
184 205 28
168 723 100
741 583 13
409 322 83
303 104 22
619 298 89
261 784 72
89 608 46
417 150 49
537 111 99
217 84 38
137 740 18
5 659 24
92 23 52
371 312 35
95 604 21
9 654 6
112 170 72
217 725 19
225 299 96
171 10 92
105 69 99
7 408 19
747 551 53
673 575 98
426 375 16
714 676 54
492 570 94
371 761 93
333 421 78
260 141 26
135 323 6
62 150 13
640 168 69
365 28 90
436 565 97
721 457 2
484 299 59
494 432 12
127 117 95
242 603 5
654 560 86
294 441 11
485 30 49
728 167 74
649 651 3
359 125 67
252 158 66
240 604 9
656 484 70
88 438 62
170 472 30
762 541 91
565 471 35
690 80 19
651 674 78
43 66 60
383 276 64
389 749 79
206 487 41
10 534 50
38 257 30
467 578 43
406 356 55
566 313 38
503 342 44
178 377 94
379 205 46
61 318 68
53 222 81
652 79 69
488 295 99
452 364 89
787 539 12
640 630 52
349 461 64
483 94 93
285 288 37
161 594 68
76 622 94
360 485 13
335 310 43
691 734 54
94 715 70
146 611 44
154 698 70
339 486 21
238 251 90
149 336 60
420 187 72
686 461 53
491 41 39
699 279 71
550 31 42
743 326 84
376 402 71
639 216 93
238 765 79
628 765 38
653 586 46
81 165 83
28 674 97
192 13 19
405 438 11
439 199 51
424 238 37
104 713 19
111 338 22
424 153 33
344 54 90
127 246 99
560 490 69
370 9 6
556 322 23
45 77 11
190 770 94
755 316 57
757 494 100
426 28 47
500 689 74
545 777 64
119 651 35
357 740 85
419 160 49
548 91 6
461 190 9
321 794 3
142 537 82
413 483 13
489 20 48
660 201 8
606 239 36
691 347 51
237 41 7
198 708 87
586 492 90
523 326 49
180 187 45
11 160 31
54 730 27
333 747 84
105 706 18
308 288 80
617 397 10
7 775 47
36 673 76
351 321 70
585 192 36
340 505 77
177 271 70
708 620 34
110 358 14
101 246 56
146 313 66
652 286 63
771 262 67
702 35 4
61 736 45
662 328 4
711 186 24
535 414 13
314 791 94
724 17 50
206 144 86
285 756 39
728 525 92
577 608 7
798 337 70
223 246 16
390 506 36
510 279 69
645 710 11
525 428 83
688 427 54
345 548 73
102 69 82
22 450 65
350 194 88
721 201 24
370 363 6
662 102 52
714 84 22
209 237 75
283 281 16
427 709 74
762 35 77
515 305 91
765 324 43
289 80 44
410 97 28
364 748 70
278 235 80
283 485 97
563 775 20
763 287 9
631 186 79
608 206 88
62 344 93
49 288 40
225 111 8
46 330 86
8 143 52
229 23 8
622 540 14
245 77 27
500 374 26
706 770 65
488 775 67
185 95 73
565 46 20
709 755 71
462 780 29
211 730 98
439 620 40
290 430 75
596 183 57
78 591 72
406 473 47
638 302 53
706 141 100
652 63 83
675 591 7
628 224 98
658 611 40
256 580 31
772 768 16
467 356 34
532 611 27
755 71 96
658 785 86
764 689 53
684 139 76
2 394 24
571 537 83
614 111 75
159 93 62
353 160 25
171 92 13
558 109 17
404 167 7
150 502 49
2 572 79
557 193 99
172 314 89
781 423 69
318 247 99
200 672 95
617 451 16
593 656 59
716 502 30
677 18 75
193 448 33
671 195 38
554 721 86
540 689 3
573 327 6
714 516 7
364 632 80
312 653 100
409 320 80
698 206 38
122 76 97
58 522 49
520 327 64
743 109 16
654 69 51
632 510 93
303 141 17
256 100 36
568 332 63
184 534 93
391 183 67
712 614 44
284 255 31
759 304 3
798 635 52
309 575 92
272 242 39
167 608 71
629 648 56
242 234 55
416 11 30
522 557 43
1 605 63
92 282 95
332 131 12
538 691 69
428 463 83
167 308 31
648 298 27
355 417 72
659 389 80
184 81 45
633 162 45
293 187 25
39 637 58
43 415 64
348 544 14
341 631 59
431 743 88
780 415 9
704 720 69
731 162 17
130 743 74
127 262 85
200 16 54
307 410 77
367 790 50
347 254 11
45 530 26
718 435 29
696 671 36
616 228 44
536 541 92
241 628 16
144 644 95
295 457 12
746 171 25
338 409 16
258 216 51
649 83 41
502 298 78
64 241 80
44 324 96
212 764 5
355 124 36
90 159 61
94 325 8
324 592 42
557 185 48
404 795 39
317 74 39
197 689 40
643 554 13
600 337 23
292 569 64
732 437 99
264 111 96
673 799 68
352 553 27
285 36 44
148 568 9
799 152 76
50 231 22
724 60 2
691 685 26
664 550 47
47 179 99
479 207 99
579 583 97
483 33 49
640 386 3
624 354 11
568 439 87
526 571 21
420 348 30
318 537 88
494 119 27
483 331 74
24 114 4
477 545 91
698 564 39
692 636 19
480 268 95
43 385 42
513 781 79
370 430 44
269 414 34
170 220 58
117 383 51
792 720 34
635 285 29
525 424 70
699 473 82
725 515 48
281 85 8
94 305 65
652 385 87
554 124 88
586 612 36
280 183 89
469 718 37
46 389 26
582 92 31
75 12 13
121 557 45
268 188 10
184 612 74
765 569 54
299 766 13
258 80 68
320 22 19
773 249 7
55 694 37
610 361 68
753 672 19
400 411 2
57 253 21
50 415 92
466 165 48
351 226 7
34 687 6
526 639 32
158 474 6
741 454 50
664 669 22
770 747 23
518 172 63
491 114 51
148 491 3
755 601 15
172 183 72
205 198 69
132 306 81
661 50 27
616 334 96
572 597 64
617 445 90
276 178 16
485 56 3
413 6 8
440 14 87
750 428 11
739 239 86
615 308 27
347 408 79
565 741 27
244 577 95
518 240 44
687 197 41
560 503 54
193 561 44
188 572 13
646 496 85
248 237 27
69 213 69
733 144 31
228 521 90
157 395 35
367 151 1
81 119 91
484 150 67
321 741 38
386 151 64
148 304 29
466 270 63
730 741 49
534 293 16
311 304 21
16 223 27
18 584 44
758 457 58
510 285 100
340 647 29
552 320 35
673 93 52
