9000 100000
5222 7037 101
8328 998 504
2099 890 7824
8334 7972 6969
5736 3538 6304
5768 8792 4185
3993 5558 708
7821 1063 8207
6989 1324 8018
43 6888 7823
2883 8790 4980
3995 2036 6903
2079 291 3299
1945 6825 3244
835 3045 375
3016 827 8310
7929 4315 8205
6251 285 4025
4600 4360 3978
3374 4263 2342
8653 5436 9264
246 696 1201
1909 4058 9870
7487 1374 7733
912 8850 1005
8821 6780 7317
1473 5144 5736
1990 75 2516
7723 2973 3772
7926 4541 3080
86 7228 8113
8514 7950 7867
3114 1632 3896
154 6052 5251
3579 3172 9622
41 2985 6754
4439 4691 3520
5559 8710 2352
6020 7594 6296
6881 5778 5399
1325 211 7815
7983 3404 9664
5463 2812 2667
4894 7598 8029
5031 1759 2226
3224 8954 2231
7703 3411 9416
8689 4730 6378
3233 7499 7935
4972 8291 861
5227 5341 157
7830 5898 3878
132 3071 794
1033 4097 2621
5022 4101 5433
7403 524 6736
2909 2718 4839
3072 6968 7208
2150 1129 515
3638 5587 8250
4572 1378 6142
952 8218 5057
1663 369 8131
6061 175 2522
5782 5140 2408
4098 898 4592
960 3332 7717
1917 2018 537
7934 1799 3253
100 4995 4865
4875 5196 5067
238 2778 6902
6142 8420 3511
7376 184 2996
5655 6503 8874
4068 652 258
2176 3837 614
3325 6148 893
8279 6263 442
6838 2085 8820
1938 6213 6268
7891 177 371
8458 753 3944
1936 4121 4948
4715 75 7288
6633 8339 5027
5875 6471 1477
6842 7102 8802
1201 6005 4830
8464 4220 7629
5816 7927 7846
1064 1424 8750
6469 8121 9491
6760 8208 3364
3053 6764 9333
8379 4068 255
3387 1763 611
408 2624 879
3737 2963 1052
4429 3127 1183
5221 6724 6909
2543 2041 572
7526 8141 9759
1006 6791 8363
750 6184 4708
6104 4220 4922
5283 185 8929
2363 2286 4597
8777 2189 717
2488 5294 4525
2499 4761 4459
8556 3653 308
674 713 1702
8136 2791 2140
7077 5706 7995
5868 5940 4833
3634 6842 2923
7664 2997 6452
6260 3119 9793
7331 1597 3097
3390 2181 8689
7167 2833 7316
1510 572 5010
2869 4136 4336
8150 8090 3437
2998 2406 3360
1495 8517 6118
5978 3454 5738
8088 1236 4363
4092 4791 8545
5342 2775 9644
7222 5441 9922
8356 4204 5770
4625 8071 2786
3541 2508 3043
3560 4775 2726
5631 2725 7229
8854 2513 6946
2923 7825 1057
7749 781 422
8683 4751 4729
3473 7640 1943
8259 2945 9518
8237 4184 8346
3251 4615 2924
2612 4462 1479
876 330 4087
498 5420 1931
650 5051 5330
2333 760 5614
7985 5765 6701
3950 7087 7224
6083 4296 8656
1341 8509 669
577 560 3749
2204 8533 7776
4336 8422 6587
4722 4828 9272
7870 6501 7673
5548 780 6604
3693 6400 463
5711 4006 9941
6967 2466 9860
1457 7014 6852
459 2814 5643
2081 478 5889
8248 7185 3063
2317 2460 4631
6504 4693 1554
3667 7822 7869
7447 5816 712
6833 2512 6102
4340 724 8618
697 7259 7371
1559 2280 2032
983 2264 1319
4348 3407 4910
1918 1861 8100
808 6144 8587
3355 6920 1877
6529 8326 8557
5024 258 3251
6435 425 3049
7812 302 7708
2168 2341 9675
6616 5010 5545
8775 3569 401
1149 934 9391
6481 4283 4717
7581 4483 2617
776 3523 9339
7296 1046 7460
8658 3333 2944
5448 3413 3083
7869 2107 4292
2079 6336 1252
8523 2115 9825
4120 300 2315
2856 4964 8908
5219 2269 8910
26 719 1683
3533 7147 7498
2024 180 4168
7640 5343 5476
7182 3227 4574
5223 2693 4282
352 397 7410
6293 2284 4906
3846 1066 4396
366 2540 7187
4071 212 503
3782 7736 300
1265 5956 4013
1825 2005 5442
1520 4115 8870
1763 1673 7430
542 5380 3986
690 6456 6279
4682 3985 422
6369 6323 8364
6075 4819 148
4758 6330 5925
2687 6807 1998
8798 2828 8578
7488 3125 9548
7375 7284 4916
2719 7107 4844
5543 4639 4227
4019 2321 474
652 2347 6384
5228 5094 6897
8580 6643 3916
4739 3804 5329
4854 1017 7401
7757 3951 8705
5136 2778 7856
2296 8620 3031
2579 360 546
7693 5224 4709
4388 2189 3780
2304 7487 7
2092 8356 5813
6099 6423 2619
7715 2644 193
2090 6491 4737
7009 2040 92
5930 5388 2243
5917 6625 8455
2923 7278 3894
2370 3013 7079
6873 3311 1026
3894 4612 5959
6966 7678 6015
7309 2553 9835
1842 1217 2065
4495 6110 3687
53 799 7957
7165 4052 1566
3005 8648 5052
8737 4337 592
1708 8066 6232
887 6427 4110
2452 646 5238
8111 5828 9824
7661 7762 2027
85 838 1850
1406 4512 3361
2107 7562 3370
3707 2912 772
1237 1284 5045
8767 2218 1160
5126 6369 8211
6649 6166 5838
7873 2452 5449
7380 5127 9352
7674 4405 5365
6242 8861 3961
4071 875 2463
7289 1251 2256
3817 7892 8254
3441 8210 7046
7408 3563 7817
4932 8163 6791
390 6658 416
2480 8570 4638
59 1456 9579
5194 2922 5828
3553 5541 9473
395 1788 8554
6353 4452 3755
920 548 5877
8702 8560 3211
5940 2261 2026
3736 4754 2583
801 6636 187
1460 5498 1466
7383 1883 4897
4210 4020 9645
7196 2664 7242
5224 7958 2274
4861 3053 8229
4670 8647 4707
2644 2425 5820
6785 4354 1049
7748 3072 4097
7076 5268 463
112 5502 3484
3188 5146 503
835 2338 7621
4219 2855 9517
1091 4136 6237
5184 956 5180
695 1344 4802
6972 8641 8990
5788 5278 7571
3121 6556 1048
8643 7041 8081
8246 6648 8437
4269 5729 5047
470 7400 5202
3202 4290 6379
3787 5860 2010
4662 7398 4438
5613 1779 7780
5005 6955 7440
351 3018 7002
8481 3376 5360
7468 4260 8075
5690 3694 9891
3278 3914 6003
8406 7662 4795
8216 4534 6521
2480 3413 8538
3405 6227 9354
8614 6767 6863
1224 3183 5333
5881 2373 8468
4511 2785 9075
8146 7312 6755
2544 4980 5664
5461 8837 3651
3869 1322 5300
7203 6488 8961
231 6174 4264
2987 631 9768
4645 5488 9095
1953 3869 8874
8990 4070 1034
5793 5104 720
7122 253 2918
3723 1822 7967
4897 3872 915
5169 363 12
6820 3193 5550
4111 942 8882
6755 5846 8178
8459 4525 2322
7447 4182 3
8262 5086 8778
354 6356 124
1306 96 8873
5083 4212 2074
7124 5521 9378
2134 5363 4280
956 858 1151
2860 7276 4475
3939 2128 3208
6087 8785 5937
4452 7540 740
1481 8238 4327
4639 5502 4593
7350 2501 937
5186 2134 2911
3767 717 926
3249 5331 7457
1945 1005 4850
1728 6608 2118
6406 7144 8774
6198 1012 4757
8378 7961 5445
3132 3697 6280
2025 5209 1833
4383 4583 3771
8951 3615 4638
5787 7858 4229
1544 4768 9189
3785 2025 1110
8649 8399 3852
6666 1585 8354
535 8399 8236
796 2258 3309
7839 2807 3699
7965 7712 6952
6565 8598 2228
8446 8925 6235
7242 8951 5324
4978 4917 2787
4928 2926 8182
8271 715 5358
1872 6516 2593
5676 5354 5573
5326 7319 8017
8453 4991 5418
731 2926 1492
1315 3549 6435
2956 4373 4502
3159 7657 9750
7377 3196 7031
3209 7 4981
4193 7388 3275
2300 6869 955
3933 7349 8867
3068 4199 2456
6210 5554 1755
7259 619 2554
8562 3542 3059
4849 2646 2894
70 1524 3666
3650 7687 4822
4045 7961 6424
5989 5323 4506
4576 2997 4499
6162 1760 5108
4002 5226 997
3524 1878 8262
4842 6084 8676
2808 7683 4495
3155 7914 1603
3556 4927 976
4198 6453 223
1923 2311 6680
5839 8927 684
5529 5718 1174
2757 7693 7681
1474 7897 7952
1558 8720 7009
7832 6234 4079
4859 7672 1692
2318 7248 927
3824 2291 1510
5486 5461 1124
7807 6101 9223
3650 1760 4078
4901 6552 6611
8737 4852 5553
605 4351 74
3880 1729 7614
1356 1629 2387
7979 5561 9559
4526 1715 7397
1012 6622 7666
4687 1931 9351
8244 1067 6235
7596 5127 873
2281 1841 2783
7075 3222 6434
1343 2107 7398
721 6839 747
7538 707 1777
8715 926 9308
3594 5543 3780
6015 6799 8054
4712 1311 4870
5364 1714 4529
1393 8768 6631
2375 6559 3431
8017 1614 850
3583 8178 3649
5970 5221 7844
3860 4008 1809
1220 3698 7708
3116 7130 2511
1920 664 9603
175 5738 8648
3704 1349 110
3716 4892 9205
7097 2711 7410
2155 2783 664
5652 6129 231
1660 8685 8637
866 5155 8784
3568 3303 1374
295 6712 2890
5031 2965 5079
4952 5786 9876
7802 2533 5724
2640 147 5822
6299 1097 9640
4543 4742 4293
6642 1678 472
7684 1078 7582
5465 3250 5383
1061 7589 3041
1554 5686 5547
997 5048 8568
8959 5974 7504
4070 1281 5497
3066 5173 3683
6679 6261 1633
8263 6300 1090
6697 5975 2764
3459 7483 3014
8997 5423 3602
2275 1405 6842
7235 737 5875
6104 1670 1253
7497 569 6225
8425 1286 2016
8619 1371 2917
5045 4161 9620
1627 2027 8989
5193 1533 5618
6298 8853 5720
5374 4513 3653
3254 3310 5231
4882 4336 7222
2941 323 8295
2366 623 2928
1250 7729 5157
1089 5307 647
1061 5413 9233
8467 8287 7523
3367 5893 5679
1076 436 5473
4182 8391 5402
6694 4882 5964
2527 768 8402
4569 8239 3623
5683 7608 4663
3854 3885 9247
6435 2941 5255
8438 8761 1567
1807 2413 1268
2476 6194 2612
4459 5160 8490
4729 1287 3507
5259 7717 8448
2103 7725 7495
5505 6005 8509
3936 4679 8176
324 6253 6574
7783 4406 6008
7852 1960 5813
8071 2020 7432
6540 8508 7636
2980 3324 9675
5775 1083 7258
1799 3796 161
942 3958 637
4630 22 6248
2961 3141 713
6476 4107 9046
3117 8194 1737
476 857 8122
5741 3664 5588
3692 6687 7556
6508 5526 73
8704 839 8465
1682 8000 2206
5460 348 8284
7861 2712 1942
8175 2644 6674
6906 1361 1457
4789 8048 2517
3684 2365 7561
3700 2378 4628
7413 7680 9450
929 4638 6937
1723 6620 4802
1611 3132 6803
6821 5390 7482
6969 2356 7845
8406 153 6468
344 6916 9919
8489 2258 3669
7656 7367 2268
3542 8421 1061
2960 5567 6892
6564 5526 3925
6983 8212 2995
4984 1547 4592
7541 3221 2705
5333 2352 1829
617 7895 7108
6805 7434 2228
1580 8380 7611
3927 5552 4072
1118 8775 956
2618 1479 3061
8696 7933 1050
5841 5854 1202
8258 7845 6047
943 3330 2377
5654 323 6544
3397 6275 2252
4349 7498 2066
1834 215 8378
5977 8065 5063
8699 989 5555
747 1640 9182
1635 8541 7160
8014 5115 2554
4885 6038 6759
6188 5798 9377
4360 1408 4902
8007 1922 8393
2170 2596 7134
963 1423 2142
4920 6248 2026
6850 4074 3175
8805 8504 5232
2592 3449 7754
7866 3586 4127
2345 3061 3901
5038 6304 8586
8744 5024 7695
6773 164 6708
346 7656 8423
1014 1935 94
7658 130 1324
7120 2891 3837
526 8795 3460
4588 5963 4367
1098 2411 1633
2250 4535 7344
2348 5059 5848
2749 500 9463
4752 1817 5892
5840 7803 5927
4437 1393 108
6333 5793 9459
8888 5119 7697
4220 2104 2274
2279 3298 4475
2793 4908 9076
8241 8388 5587
7426 1785 2228
6581 7952 3812
304 6947 2542
376 1402 8943
8635 7350 835
1347 1918 2940
2571 5768 7467
8780 210 1880
6164 3867 6170
5300 7165 9547
1378 6119 8103
6674 8853 1978
8078 2016 6521
2798 3027 3933
800 8589 7267
2968 5770 1473
7078 5521 113
5483 7081 1857
4852 1581 3572
6540 8901 3408
7044 1382 3563
6136 146 7051
2368 4843 387
6149 6340 6909
7798 4690 9776
1799 161 355
2108 4387 9356
8222 8490 6354
2892 357 1552
2558 5850 533
2346 4129 4338
8145 5558 492
2028 1508 2574
3344 414 9634
1577 5873 7111
2911 8459 4813
1070 8686 9808
5930 6697 348
3973 717 8807
7706 2303 9164
3742 5167 5634
2469 1853 6652
3147 5917 9516
1694 1270 7282
5423 6679 1057
792 4063 8397
3143 7000 7449
4585 1070 8125
8156 4361 4130
4549 3367 4159
5272 5038 7793
1073 7355 7918
8879 535 5178
4378 5314 8967
792 5352 3950
6228 7411 9852
1213 5891 3958
1551 6162 9229
3567 8476 7086
3399 3233 9841
2118 7389 8099
4532 4930 7691
815 6427 5279
6082 4260 491
6655 7865 8117
6874 6252 6546
8343 6693 4409
361 1271 1706
6489 4720 4786
3479 309 630
8907 5098 8306
7347 5720 7110
6817 581 7429
469 4390 4046
3184 48 9193
8684 4635 4904
6456 6768 7198
5425 923 727
5962 3834 4126
524 1991 2270
595 884 3599
6894 1366 3761
6952 8893 8902
4135 2094 9066
5667 7946 734
1722 3746 9598
3732 8651 1162
7734 1087 402
6548 5846 9864
6414 2002 6440
1022 242 9767
7523 877 3855
4951 887 554
8464 6922 2090
6520 7636 4573
3590 8815 480
2610 2385 1160
570 1515 9700
7002 2503 898
3925 8047 7110
5508 7181 7144
5114 5121 1722
6373 436 4142
7861 1982 6871
6964 7013 4773
2722 1207 2387
4569 7402 1551
2220 4709 8525
754 4331 2639
3368 8943 4236
5994 7634 3749
3193 7788 6919
1594 8193 760
3085 7364 404
5300 7474 6820
6928 3276 629
2438 7792 662
992 1099 4991
725 5973 1079
8881 4582 1470
8195 7283 7878
1762 1011 6
3914 6327 9305
1472 4436 9435
336 2243 3845
1674 6523 6228
1326 4603 4956
6621 1237 5035
6429 7763 2999
2064 4090 6072
3888 3799 5492
8627 6716 6687
7680 4067 5490
2604 3670 3384
1436 4413 7195
8810 7672 2238
7223 7360 6289
8126 3688 2330
143 7562 1197
2423 1979 6608
4267 872 7780
5829 8756 1419
4333 1240 3515
553 7420 8597
4041 760 4205
8171 4539 2890
7301 2982 7882
2004 8287 2797
978 2735 8163
3717 3683 379
7121 709 2691
3583 4954 4143
6722 2107 7504
5197 6916 390
3193 8858 2883
3480 4904 7813
3562 1377 4788
4906 6187 5304
8151 2105 7274
7653 4377 7228
1312 5583 5874
581 1673 3647
2707 3678 1886
8251 8181 6983
8388 4572 2016
3948 6091 2608
4214 4908 103
769 6006 7947
8811 5652 8714
4696 6569 1827
5161 7240 3491
5628 8565 4850
749 4903 9438
2017 7281 180
3429 7965 2514
6962 3378 185
2593 7097 5294
6199 1827 961
5714 3928 9368
2377 7279 5828
550 5962 899
1016 1748 2753
8642 2675 8768
7360 723 6808
705 7813 5607
8615 334 7497
8357 7420 9637
7298 5881 8142
1036 1738 2904
8073 4484 3510
3205 332 6089
1160 248 2644
620 6310 6618
2160 6968 7640
210 3691 4592
414 2603 5485
8072 2519 1747
6738 3920 5571
1077 1489 9284
4531 4568 5150
8358 5323 3439
8689 754 2415
5415 3965 3041
4955 8292 2401
439 5809 4299
6314 6326 7607
4489 4935 1592
8486 5739 7396
6800 7445 5388
3801 3522 8012
4291 4152 6671
5673 6578 7145
1658 6006 184
8545 8013 3632
2583 5679 8301
8186 815 4262
2945 4017 3386
5038 8119 4685
1245 5427 6688
4102 6021 9828
4175 2189 3184
2437 1333 5295
1104 3950 2248
157 8579 9634
1007 526 1998
7617 6336 5907
7093 2702 1707
8490 188 6033
8636 4453 5050
1558 7349 8256
5433 3380 5553
1558 1231 5816
3850 2045 4432
5527 4748 9277
2033 1855 7848
1924 990 5967
4506 8813 9309
4754 5763 7013
4193 3233 8016
4021 1529 405
5608 5850 6598
5729 3794 6552
8024 8934 1597
6963 4810 5181
7439 6996 5569
3353 7599 8315
8825 2177 1290
1159 3224 4763
6137 5735 2297
1828 8297 7076
6234 8233 1410
7653 734 8505
5849 3002 492
4857 6255 2081
4302 3566 4775
1596 2331 4854
8844 5161 1550
1760 6768 4609
4645 5439 510
3682 794 7940
4113 325 6949
769 1450 8664
4288 3742 2559
6292 458 151
7326 5016 6797
5700 454 7661
5216 3680 7111
5008 3309 6523
3125 3243 3044
128 5504 3660
6174 6288 4455
6629 3587 5805
5977 1306 7708
7023 530 8023
5314 2418 3188
4455 8246 8238
3571 6525 5726
1094 6760 5551
2735 3978 3207
7078 5173 8646
1849 1640 8196
6888 1419 6334
5163 1253 925
7174 6563 6973
8476 8809 7244
1410 7520 1838
6241 4485 999
1246 7639 3889
8496 4278 9274
3990 7496 8017
3672 4999 5577
3595 1756 3157
5350 6430 2405
778 2768 5673
1412 8510 6652
6660 6585 4781
4595 4142 4502
3631 7016 863
3218 8320 1726
4190 6080 5301
8416 900 4894
5469 8598 7151
1455 5285 6351
496 105 2826
5265 6109 4479
2740 75 9655
1040 6045 3251
7461 3974 158
1496 5432 8192
7770 1570 8814
7312 2897 341
2983 4710 9703
4122 6050 5116
6874 6638 6697
4991 5247 6192
1601 972 5582
8103 5699 3713
7089 8882 7061
6840 6257 1766
8290 3232 6034
1204 2630 4771
4938 3281 4931
6584 2877 5884
5847 339 7348
6435 3667 1848
4945 8718 2565
1756 5020 5002
5511 6020 8842
1871 8038 8940
6521 8235 6020
474 3189 637
2286 4664 5102
1611 5767 9101
8160 4676 2875
3308 3657 9142
7573 51 7182
7730 1889 1982
151 6779 7355
2298 670 1771
5830 7210 3084
5646 7134 6294
6797 5388 8679
7095 4975 7219
6387 4188 6254
3827 4991 9855
107 6448 3351
1745 2400 3516
5934 3626 8078
7090 4183 2250
6023 1260 183
7843 4660 8871
5568 8892 5113
6697 2975 5688
292 4833 6103
5605 1281 4184
1044 3573 769
104 1865 2064
6446 2380 6459
6552 6369 6728
8131 5692 3676
3020 7248 5902
5672 2774 3658
701 8345 9333
5832 4827 9925
1934 8468 3232
6408 6483 8609
7829 6771 8271
2460 34 2696
8195 3648 505
7128 8348 8224
7616 7790 6842
5585 5043 9785
8819 4109 336
7461 7822 4906
6441 2610 9249
848 8701 3164
6644 1247 9215
242 107 5127
5558 3887 3856
2333 3580 9276
6726 1829 5015
8019 3759 2819
4042 3005 1335
2904 3989 2310
7574 6779 5145
6932 1202 6621
3837 4132 5867
4748 4796 7196
5022 6386 7068
338 2291 6987
8577 4379 2710
1850 1008 1061
4561 4508 8668
8286 4553 9971
8276 7915 5061
285 2459 1626
7866 4043 8631
2424 6769 2386
4523 643 3639
7749 7653 4953
1388 7673 6944
2719 133 2008
5923 4387 9394
8166 3104 9635
3801 8191 4398
4716 7465 9959
56 3796 4608
3240 8427 1392
6621 7256 7228
6183 8062 9097
920 4708 6156
5159 2666 5688
954 5973 6184
4342 7297 1049
6238 2893 5543
7547 5018 5913
4308 7857 38
5835 6388 7238
8162 2740 9095
8151 5271 3238
1636 3293 5597
3508 641 9446
6 556 8357
5523 8536 6804
7767 4491 263
482 3236 6559
1872 4123 541
1932 6559 7725
8454 7468 355
6645 6104 6573
1717 8586 8048
7041 3524 6079
8382 5836 772
4493 5838 7505
1626 3599 4883
8646 1297 3708
1391 6035 9857
2081 276 831
3890 1572 9646
3475 7766 7626
8855 1980 692
882 2570 3149
558 631 8608
2451 5180 2946
6526 56 5150
3486 804 953
8526 6994 520
4384 8707 4339
2569 1266 6128
2287 8685 3041
3739 6267 204
8979 1622 5438
2146 8842 3361
4604 3680 9882
6439 7956 5492
5255 2452 6521
6677 4276 3021
6821 7031 3004
1912 5393 8429
1301 256 9391
5466 4840 9618
633 3703 1027
507 4551 4040
7519 1016 5308
1471 2842 5235
3561 3400 878
4885 6817 8699
7880 5255 8611
253 3593 8023
388 8087 7345
3066 1395 7949
6887 876 4714
1568 6858 2825
1771 1485 2468
6904 1425 3052
3330 3954 8571
5266 2949 1496
8253 2144 2323
6882 5262 5417
6959 8481 9587
8071 5172 9366
394 4791 7550
3912 5272 56
266 826 6692
2520 3969 3626
3154 6888 8057
2052 1025 8579
5020 4453 357
5098 5943 5504
1189 4907 7388
8301 1134 5094
6321 2020 1311
2662 4614 4246
11 2030 6290
6629 8562 1778
2311 1919 7407
4209 5330 9679
4731 6938 8220
5340 8537 3532
6708 5240 7241
2132 5634 274
8758 6322 6493
7765 1487 2156
8574 407 7457
2035 851 362
6515 833 5005
8974 3497 321
962 2757 6370
887 44 150
5378 3531 5832
4459 6888 954
3392 6835 8313
3941 2401 8408
6724 945 4030
2146 4428 6877
7323 2738 9081
79 2339 7704
8399 7511 6499
4029 1877 7618
6388 1642 3111
6017 6461 7279
8204 8303 4830
7413 3641 9543
4342 6685 4653
8219 4534 991
1803 7406 2220
3180 3515 2923
4537 4891 9785
3075 644 3768
2988 6620 3805
864 1208 5717
218 3710 7020
8810 5877 5154
7541 4470 9795
6229 4602 6924
2279 3694 3294
4357 8629 6456
3121 3757 7768
5913 4439 9486
7757 6596 3863
2908 3133 696
4013 4191 8375
464 1825 7228
876 6137 566
6732 2233 4486
3563 7971 1344
6015 117 6938
5295 5278 3676
4974 4839 8729
7690 4151 7606
731 2959 9842
3750 891 8639
7471 1556 2315
8161 363 6931
8738 8034 9968
2598 2434 7689
4776 2161 2011
3577 1062 7536
1662 1186 1157
6686 3307 856
7550 1136 6972
491 7510 1903
8040 3677 7942
3962 3745 2798
4201 34 2213
2683 5010 9780
2873 5787 5772
1042 2905 6017
1343 2690 609
6613 402 8710
5376 8963 5971
7882 7592 2091
3505 2793 8943
3711 2691 752
6992 6928 3262
2825 8939 5768
6090 6074 8081
3249 6501 2004
8985 7965 4751
7844 1950 7021
6165 4541 7135
1795 2415 4788
981 8383 9842
2435 6608 4381
2862 3662 2947
5085 7352 3401
7707 8082 913
1368 148 8004
3629 950 6012
8182 6622 2975
6406 8184 4559
1173 3488 862
825 31 2413
5767 8833 1381
1140 2040 2959
4725 7799 7407
1569 5705 4589
2120 5838 3375
3353 2082 7756
4488 6273 427
3146 7705 6039
8120 8734 9301
2691 3766 7025
5329 7631 9516
22 7527 5418
7271 2127 804
2078 7020 4496
1777 7970 6737
7033 1334 3192
6653 896 2106
3224 6996 6717
7476 8675 4780
8036 5566 649
4482 4191 3212
7963 6669 6546
5193 7778 5074
8813 5219 2327
8167 3469 4962
1632 2720 5035
4653 2305 2044
2243 6877 8865
4825 6654 967
4449 8644 8569
4950 2152 1738
3972 3271 6922
443 4003 7452
2460 265 9809
2650 314 1101
176 6955 3657
2154 6314 7700
6957 3304 5580
8239 4068 7674
1933 2635 1241
7897 259 4855
5514 1919 9894
1627 7835 3468
7708 2143 8569
7197 8787 81
6759 4832 898
508 596 129
1104 4884 3067
1760 3915 4034
7242 6952 9987
8910 7364 5321
4676 1040 583
1808 376 5406
270 6498 5490
8410 2928 9100
6548 657 9895
3486 6506 6733
1298 3660 6876
2979 1675 9220
5504 5982 26
4658 5502 426
6640 870 4163
4082 6205 1965
3999 2018 5443
92 3255 678
6753 8913 1115
5001 8153 5898
4456 3382 8905
1139 4279 2451
7054 3844 2892
8049 1292 3312
4680 3150 1319
5432 2584 7787
4046 1710 4
6590 1035 7946
777 6737 9868
4281 2056 5673
2357 5137 6084
440 3315 582
2904 4076 6298
4848 2558 2189
393 7451 961
5235 8113 4373
4340 741 1017
8123 4920 7419
2205 7981 8370
3245 5506 9373
1099 474 691
4165 4847 9370
3320 2790 39
7564 3913 8745
2462 6833 7255
6001 6967 1895
8964 8119 5710
695 3311 773
3394 8152 4809
412 3818 6401
1066 1190 1517
3731 404 1924
7848 6109 7118
8194 4748 9213
4883 4574 3213
2830 5464 5788
964 2980 2946
1677 5270 7874
7838 8435 2779
4389 3119 3047
3479 990 1540
3259 3629 8188
6735 4201 9079
1815 1375 3874
7207 6198 2358
3263 586 7194
4308 6756 5095
529 4482 8415
6884 6852 9616
5558 8721 1778
4704 6870 4371
6675 1864 8869
3227 1693 572
1937 7340 9066
3826 6750 7177
5703 1844 3612
3885 1295 9
2535 3800 6926
6804 1110 8777
4623 8788 8340
7166 8903 5371
8034 6925 3360
7095 8722 8167
2758 7107 9502
1856 2501 5079
4311 8961 4913
4148 1838 4782
6916 4393 783
3528 5564 2105
5064 5579 7530
8370 4335 9113
1605 4384 4466
7390 7589 2160
1108 5010 9176
6869 1614 3498
344 5446 1060
4263 2419 3486
1692 6173 1497
4859 1251 7718
114 3976 407
5156 7974 4987
8518 3970 883
7607 4030 9716
4034 1523 2322
5787 570 6401
6692 6130 6412
3248 7957 6547
7221 4299 3918
4475 4983 1519
939 5514 848
2609 3155 500
2585 7766 1257
6154 1913 3961
7118 3457 7648
2888 2237 8346
6212 3703 5989
4329 6215 5924
506 3878 7615
8569 325 1247
3117 8134 7495
5124 7862 8236
4314 8649 6533
8091 529 8016
8767 5364 6011
4684 2926 304
8971 311 1135
87 3339 253
7747 666 6844
1023 26 5570
8711 5137 4843
7630 3968 7052
8125 5226 3310
5421 6930 8506
3061 5972 910
1795 7275 1702
6532 474 2582
4827 5721 2082
7044 6304 6592
5379 2826 8918
3980 6749 830
290 65 361
4005 8147 3324
761 6094 7263
5054 6452 2469
4782 941 1059
3656 6709 7251
3734 1181 2037
5948 8111 8939
7465 8492 8325
4828 2276 4247
675 6018 592
7104 5023 2550
3144 1779 907
7970 2047 2835
7591 1073 5919
332 8477 2434
4187 689 8324
5825 8037 1088
3598 1917 5665
1153 6874 6939
5735 7603 9091
4545 2421 3327
5430 5412 3963
2826 1024 3603
470 3911 2365
8665 7502 5204
2570 7943 4855
7920 5757 864
5323 7051 9072
7116 3183 3910
8113 5061 6129
2630 29 2749
7321 7342 7816
3534 37 9554
534 3704 5387
5157 4854 5798
3587 1035 3369
2929 4442 8263
2448 6348 1048
8519 899 302
1474 1755 5355
7756 6634 8218
8649 1789 6594
6869 7820 9740
2517 7402 4151
7817 8798 2498
4080 8087 886
4827 5203 4903
1306 1791 5613
2812 4939 5115
8377 5846 645
2561 2686 5103
832 2846 5279
6825 7610 5877
722 726 195
530 2818 5190
5679 7400 4357
5564 8456 9939
174 2258 1881
4471 6844 16
92 2167 7753
5105 8205 4495
3652 8375 21
163 3960 4361
6744 1317 3467
2316 4167 1970
6199 5183 7607
550 6588 2366
471 6900 428
2624 7414 4959
246 657 8003
708 7036 1217
2380 1069 9397
4994 24 167
8555 8390 4596
2565 1573 5687
3865 1755 3823
2869 2452 4420
3333 6932 4758
1836 3892 6219
1746 4455 4522
86 3113 240
7112 5717 5097
635 5351 4410
7489 6460 1032
8007 4471 7581
442 7414 1266
5916 5353 9143
7376 282 3905
1758 4258 2925
8015 2674 9003
8687 1776 8423
3165 7389 4047
7029 7164 1705
1540 2758 5008
1217 2968 5012
7447 8502 3186
4385 3105 4077
2373 7541 3891
8129 7735 3228
8204 4527 5419
7437 6507 6200
4656 308 183
6483 7088 9169
6797 1448 6163
2543 8110 1678
4865 6102 3654
4110 8739 9593
8942 2446 7667
6728 8571 7304
3199 6303 1133
2528 8146 4909
1441 6305 6267
2382 6255 6192
6884 6850 9933
4559 2596 8492
4378 1380 8589
7667 3228 2775
5159 5740 9802
8880 6003 3831
3522 2743 6849
7013 7564 2162
227 8177 1821
7258 7080 3588
4766 4918 9217
8551 3139 9846
327 5692 3876
2202 2051 4925
359 2817 3725
356 1836 946
1630 5154 8671
8134 6950 3152
6746 7676 5110
177 5488 9844
1431 3686 3923
4156 1617 5232
3639 3774 4325
4466 5661 7040
532 6675 1065
5834 4669 8081
3492 7732 6131
2945 122 9230
2989 6328 5373
7718 2548 1949
8689 3669 5968
908 5342 58
5508 5661 593
1686 2557 8595
971 5774 2831
4030 8825 9380
576 3681 3962
8390 5170 4036
4268 790 1046
2275 6751 3760
5628 4054 4736
3575 2796 3015
287 2601 128
6743 2402 4102
8919 6473 3808
1348 516 4196
6543 2358 140
5854 231 4193
1348 6564 6572
5982 145 4139
5575 1755 4510
6130 4821 1169
1386 8294 2855
8111 3959 3245
4401 8830 6203
5171 6108 8651
27 1983 9467
8017 5355 1423
4145 1756 7776
2000 3250 2614
3783 3303 7557
4110 8754 2155
897 8412 3018
985 1421 2446
4239 951 1638
2511 7786 7665
6173 6338 4236
8903 614 8083
4565 5852 7442
5295 8534 8128
3758 4911 8622
6367 6170 6537
1585 7289 6867
2967 5452 1376
6953 3286 6219
6213 8090 8775
5331 8563 2997
7882 768 3994
1407 4870 5472
3021 738 7194
8502 6901 8441
8216 3336 4668
5885 4340 7618
2394 5739 8978
2449 3460 6020
2485 3080 9816
